Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201800015728;18;6;26;1638;1;2;1;1.0;7.0;116;Rue de Bel Air;M;4728685.0;-203327.0;440
201800015748;18;9;24;1845;1;2;1;1.0;3.0;43;pont de nid d'oie;M;4709036.0;-128220.0;440
201800015754;18;11;23;2230;3;1;1;2.0;2.0;14;d57;M;4712259.0;-150887.0;440
201800015758;18;4;1;945;1;1;1;1.0;2.0;79;route des moulins - D307;M;4720810.0;-131495.0;440
201800015775;18;11;30;1640;1;1;1;1.0;3.0;130;lieu dit la rairie;M;4713475.0;-157634.0;440
201800015780;18;4;10;1000;1;2;6;3.0;3.0;69;boulevard du 19Mars 1962;M;4734070.0;-242774.0;440
201800015791;18;8;15;1050;1;1;1;1.0;7.0;6;12 rue barzin;M;4741926.0;-238061.0;440
201800015792;18;9;3;1020;1;2;1;1.0;3.0;49;Avenue Aristide Briand;M;4728352.0;-250321.0;440
201800015794;18;10;10;1515;1;1;1;2.0;3.0;69;D247;M;4732507.0;-238697.0;440
201800015796;18;11;3;1035;1;2;6;1.0;3.0;69;place du 11 novembre;M;4733161.0;-242907.0;440
201800015801;18;5;6;810;1;2;1;1.0;1.0;13;12 rue du pt de l'angle;M;4739309.0;-209849.0;440
201800015815;18;7;12;1000;1;1;9;1.0;3.0;532;ROUTE DEPARTEMENTALE 67;M;4720521.0;610231.0;250
201800015820;18;12;11;1630;2;1;1;7.0;2.0;437;D112 PR 14+300;M;4726779.0;621463.0;250
201800015835;18;8;23;1245;1;1;1;1.0;3.0;265;chemin des papetiers;M;4733331.0;597028.0;250
201800015847;18;11;6;1115;1;2;1;1.0;7.0;339;CD 67;M;4704671.0;623855.0;250
201800015848;18;1;13;1550;1;1;1;1.0;3.0;560;CD 683;M;4726923.0;607694.0;250
201800015851;18;4;2;800;1;1;1;1.0;2.0;560;RD 683;M;4727042.0;607886.0;250
201800015854;18;10;20;1620;1;2;1;1.0;3.0;111;rue de Besançon;M;4726833.0;608642.0;250
201800015859;18;2;24;1815;3;1;1;1.0;6.0;147;RD216;M;4721918.0;589541.0;250
201800015874;18;9;18;1545;1;1;1;1.0;1.0;431;D455;M;4749496.0;660596.0;250
201800015887;18;6;2;930;1;2;1;1.0;3.0;193;20 rue du général de gau;M;4724792.0;687847.0;250
201800015897;18;1;8;1415;1;1;1;1.0;3.0;634;Lieu-dit saint lazare;M;4695141.0;633146.0;250
201800015899;18;4;6;1335;1;1;1;1.0;3.0;493;RD 47 A PK 0.800;M;4687371.0;621862.0;250
201800015902;18;4;21;955;1;1;1;1.0;3.0;110;D72 - ENTRE LE PK24 ET L;M;4691198.0;627904.0;250
201800015907;18;6;18;800;1;2;2;1.0;3.0;627;GRANDE RUE;M;4690276.0;604405.0;250
201800015932;18;7;27;1100;1;1;1;1.0;3.0;329;RD 39 - Lieu dit l'engou;M;4717492.0;660970.0;250
201800015941;18;6;25;1225;1;2;2;1.0;3.0;169;;M;4665468.0;553202.0;390
201800015943;18;7;6;1040;1;2;2;1.0;3.0;397;;M;4652257.0;561050.0;390
201800015951;18;9;23;1650;1;1;1;1.0;6.0;467;;M;4658290.0;548223.0;390
201800015979;18;4;17;1850;1;2;1;1.0;6.0;448;;M;4698253.0;546687.0;390
201800015983;18;9;14;1745;1;2;2;1.0;3.0;365;;M;4697933.0;560245.0;390
201800015987;18;11;11;1530;1;2;1;1.0;1.0;498;9 Rue de Roset;M;4716650.0;579598.0;390
201800015991;18;1;28;1455;1;2;4;1.0;1.0;333;5 rue des sports;M;4643484.0;572636.0;390
201800015993;18;4;3;1325;1;1;3;1.0;3.0;478;Carr. D69/Rte Vaucluse;M;4640426.0;587843.0;390
201800016013;18;5;5;1825;1;1;1;2.0;1.0;47;;M;4656347.0;607515.0;390
201800016019;18;9;9;1205;1;2;1;7.0;1.0;367;;M;4653537.0;603441.0;390
201800016026;18;4;21;1120;1;2;3;1.0;3.0;232;Rue du parc;M;4863032.0;-287030.0;220
201800016043;18;1;28;930;1;1;1;8.0;2.0;297;lieu dit kerrouet;M;4826139.0;-253566.0;220
201800016052;18;4;22;830;1;1;1;1.0;7.0;15;LA VIGNE;M;4841126.0;-258851.0;220
201800016065;18;8;8;820;1;2;6;1.0;3.0;4;carrefour barrière rouge;M;4862609.0;-330149.0;220
201800016092;18;10;7;1000;1;1;1;7.0;2.0;220;Route de Rostrenen;M;4824164.0;-326870.0;220
201800016115;18;3;5;1400;1;2;3;1.0;7.0;362;rue marcelin berthelot;M;4878596.0;-322320.0;220
201800016120;18;8;8;1850;1;1;1;1.0;5.0;199;Route de KERBORS;M;4880498.0;-316132.0;220
201800016121;18;11;4;940;1;2;2;2.0;5.0;362;Boulevard Jean Guehenno;M;4878035.0;-323026.0;220
201800016125;18;1;13;1600;1;1;4;1.0;3.0;134;route du vignoble, chemi;M;4802407.0;731173.0;680
201800016132;18;5;8;1500;1;2;6;1.0;3.0;155;Piste cyclable, passage;M;4809032.0;731784.0;680
201800016139;18;7;15;1140;1;1;1;1.0;1.0;365;Chm du Mattenweg;M;4804683.0;733605.0;680
201800016161;18;6;15;2115;2;1;3;1.0;3.0;138;Rte départementale 432;M;4759674.0;723862.0;680
201800016165;18;9;26;540;5;2;4;1.0;3.0;138;Rte départementale 432;M;4758627.0;725552.0;680
201800016176;18;4;27;1655;1;2;3;1.0;3.0;18;51 R de mulhouse;M;4767157.0;717600.0;680
201800016180;18;6;4;1410;1;2;3;1.0;3.0;152;1 Rte de mulhouse;M;4767175.0;726534.0;680
201800016189;18;10;14;1130;1;2;3;1.0;2.0;378;rue principale;M;4763669.0;711291.0;680
201800016206;18;5;29;1710;1;2;6;1.0;1.0;195;28 Av du 20 janvier;M;4775892.0;729024.0;680
201800016207;18;6;10;1810;1;2;3;1.0;3.0;129;R de Belfort;M;4772682.0;721963.0;680
201800016213;18;9;12;1320;1;2;2;1.0;3.0;55;55 r principale;M;4769717.0;735965.0;680
201800016218;18;1;18;1640;2;2;3;6.0;3.0;182;1 rue principale;M;4749552.0;748333.0;680
