Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200030143;3;10;2022;22:55;5;93;93074;2;1;1;3;Rue de Meaux;48.9359412542;2.5767822252
202200030153;21;5;2022;10:45;1;71;71082;1;1;1;2;RD 979;46.443675;4.209598
202200030161;3;10;2022;08:10;2;92;92012;2;6;8;3;ANCIENS COMBATTANT (ROND - POINT DES);48.8480920029;2.2417339682
202200030172;3;10;2022;17:45;1;54;54456;1;3;1;1;D70;48.697096853;6.3907653102
202200030174;20;5;2022;15:50;1;22;22376;1;1;1;7;la Belle Étoile;48.222221;-2.835052
202200030192;3;10;2022;11:30;1;56;56186;2;3;1;3;2 Boulevard René Cassin;47.47618;-3.112414
202200030194;3;10;2022;12:40;1;80;80373;2;2;1;3;Rue du Marché aux Bribettes;49.984735;1.561627
202200030196;18;5;2022;12:40;1;91;91421;2;1;1;2;REPUBLIQUE (AVENUE DE LA);48.70488;2.45927
202200030197;3;10;2022;17:00;1;42;42254;1;1;1;7;Chemin de la Philipponnière;45.858052;4.190415
202200030199;3;10;2022;14:50;1;42;42206;1;4;1;2;Route de Saint-galmier;45.558618;4.319934
202200030206;19;5;2022;07:41;1;87;87085;2;2;1;3;PETINIAUD BEAUPEYRAT (RUE);45.82645;1.25175
202200030208;18;5;2022;09:09;1;87;87050;2;3;1;3;ARTHUGERAS ( rue);45.89207;1.20141
202200030236;20;7;2022;21:50;5;75;75119;2;2;1;3;AVENUE CORENTIN CARIOU;48.894788;2.382356
202200030242;20;7;2022;14:40;1;75;75116;2;7;1;3;PLACE CHARLES DE GAULLE;48.873731;2.294127
202200030245;20;7;2022;08:50;2;75;75112;2;1;2;2;AVENUE DAUMESNIL;48.845016;2.380062
202200030257;19;7;2022;22:09;5;75;75111;2;4;1;3;BOULEVARD RICHARD LENOIR;48.856821;2.370486
202200030268;3;10;2022;08:30;1;34;34143;1;3;1;3;intersection VC 4 et CD 158E3;43.456914;3.610575
202200030270;19;7;2022;19:10;1;94;94033;2;2;7;1;Boulevard Galliéni / Rue de Rosny;48.85078;2.47514
202200030275;13;5;2022;13:10;1;57;57227;2;3;1;6;;49.186101045;6.8691058013
202200030276;4;10;2022;16:45;1;64;64067;1;1;1;7;D215;43.255198;-0.290371
202200030297;12;4;2022;12:50;1;42;42207;2;1;1;6;Rue Marc Seguin;45.47457;4.51926
202200030301;19;7;2022;11:22;1;92;92078;2;3;1;3;VERDUN (AVENUE) (IMPAIRS JJAURES>A86);48.9348485394;2.3249427974
202200030347;21;7;2022;11:27;1;05;05133;1;6;1;3;ROND POINT des Carines;44.93054;6.593583
202200030351;21;7;2022;09:45;1;63;63264;1;4;7;1;RD 983;45.632166;2.825375
202200030360;20;7;2022;09:45;1;74;74278;2;6;1;3;Avenue des Mélèzes;46.077994;6.541436
202200030363;20;7;2022;14:15;1;65;65018;1;1;1;7;D126;42.965475;-0.26673
202200030369;20;7;2022;12:30;1;70;70111;1;1;1;7;route départementale 100,;47.63775;6.28581
202200030373;20;7;2022;07:05;1;05;05164;1;1;1;1;Route des Puys;44.537135;6.396435
202200030378;12;12;2022;10:35;1;93;93048;2;1;8;3;119 Boulevard Aristide Briand;48.8725;2.45325
202200030393;20;7;2022;08:20;1;11;11202;1;1;1;3;D627;42.89827;3.048652
202200030400;12;12;2022;14:50;1;92;92019;2;2;1;3;MONNET JEAN (AVENUE DU);48.77086;2.28508
202200030410;21;7;2022;09:20;1;83;83016;1;1;1;3;;43.189752;5.814493
202200030411;12;12;2022;17:50;3;38;38157;1;6;1;3;D 75 C;45.517654;4.92644
202200030420;19;7;2022;14:05;1;60;60139;2;2;7;3;Rue de l’Hospice;49.167093;2.242756
202200030422;20;7;2022;19:20;2;62;62014;2;3;3;1;Rue Jules Ferry;50.634691;2.400188
202200030452;13;12;2022;18:00;3;24;24208;1;2;5;3;Route des Vergers;45.048626;0.653155
202200030453;19;7;2022;12:20;1;54;54395;2;3;1;2;LIBERATION (AVENUE DE LA);48.69604;6.14173
202200030482;18;7;2022;08:40;1;69;69389;2;1;1;3;1 Rue Marietton;45.77495;4.80792
202200030494;15;7;2022;13:13;1;87;87085;2;3;1;3;BEL AIR (BOULEVARD DE);45.82014;1.25143
202200030503;11;12;2022;15:20;1;69;69266;2;8;8;3;Rue de la Ligne de l'Est;45.758;4.90777
202200030518;11;12;2022;16:00;1;33;33063;2;2;1;3;Cours Aristide Briand;44.83188;-0.57727
202200030519;18;7;2022;21:15;1;67;67267;2;1;1;3;MOZART (RUE);48.55681;7.68589
202200030521;18;7;2022;13:00;1;67;67447;2;3;1;3;ERSTEIN (RUE D );48.61062;7.73391
202200030522;10;12;2022;16:20;1;33;33063;2;1;1;3;Boulevard Maréchal Leclerc;44.8304354957;-0.5968183279
202200030528;16;7;2022;14:35;1;67;67482;2;3;1;3;ENGELBREIT (RUE DE L );48.58177;7.70735
202200030531;16;7;2022;10:50;1;67;67365;2;3;1;3;FORET (RUE DE LA);48.55733;7.71593
202200030542;18;7;2022;20:17;1;63;63113;2;2;1;6;LAFAYETTE (BD);45.76677;3.10697
202200030543;19;11;2022;09:20;1;69;69259;2;1;2;6;Avenue Charles de Gaulle;45.71745;4.89121
202200030547;11;10;2022;14:10;1;74;74308;1;1;1;3;RD 32;46.353696;6.613952
202200030556;10;12;2022;16:45;1;973;97302;2;1;1;7;MANGO (ROUTE);4.9328549627;-52.3188659549
202200030557;10;12;2022;15:35;1;973;97302;2;1;1;1;RABAN (ROUTE DE);4.9333355265;-52.3131796718
202200030567;19;7;2022;08:43;1;49;49246;2;6;1;3;DAVID D'ANGERS;47.4334;-0.52955
202200030584;10;12;2022;22:40;5;69;69266;2;1;8;6;Cours Emile Zola;45.770840827;4.872211218
202200030599;19;7;2022;14:13;1;25;25056;2;1;1;3;SOUVENIR FRANCAIS PLACE DU;47.263874;6.022744
202200030603;10;12;2022;17:37;5;45;45208;2;2;1;3;99 Rue la Liberation 23 Aout 1944;47.994277;2.724093
202200030615;19;7;2022;22:00;3;13;13047;2;1;1;3;Rue des Arnavaux;43.5144838818;4.99406851
202200030616;10;12;2022;19:00;5;26;26362;2;1;1;3;ROMANS AVENUE DE (301);44.938;4.913
202200030662;19;7;2022;11:55;1;75;75111;2;4;7;6;BOULEVARD VOLTAIRE;48.853284;2.38772
202200030669;9;12;2022;20:45;3;49;49029;1;1;1;2;D751;47.379536;-0.385112
202200030699;18;7;2022;19:41;1;93;93001;2;1;2;3;Rue Danielle Casanova;48.9187974304;2.3911692202
202200030701;19;7;2022;19:10;1;92;92062;2;1;1;6;FRANCE (RUE  ANATOLE) N° 2 AU 20;48.8832294551;2.2397129238
202200030717;4;3;2022;12:10;1;39;39235;2;2;1;3;3 Rue de la Gare;47.151632;5.759776
202200030743;4;3;2022;21:30;3;64;64230;1;1;1;2;Chemin de Larousse;43.20683;-0.40342
202200030748;5;3;2022;14:50;1;59;59482;1;1;1;1;Route de Linselles;50.717846;3.014315
202200030758;3;3;2022;11:45;1;33;33009;2;1;1;6;LAMARQUE PLAISANCE (CRS) 1 ET +;44.66132;-1.17355
202200030766;3;3;2022;08:50;1;69;69383;2;2;1;3;Rue de la Part-Dieu;45.75967;4.84905
202200030774;3;3;2022;08:20;1;83;83137;2;1;8;3;D'ORVES (AVE ESTIENNE);43.12653;5.91176
202200030778;26;2;2022;14:00;1;77;77400;1;2;1;3;D15;48.7986416749;3.0236381896
202200030787;3;3;2022;08:25;1;63;63113;2;2;1;3;RAYNAUD (RUE FERNAND);45.77061;3.10101
202200030790;1;3;2022;17:05;1;62;62771;2;8;1;1;LAMENDIN (R ARTHUR);50.421662;2.855635
202200030798;3;3;2022;07:49;1;49;49007;2;1;1;7;NOTRE DAME DU LAC AVENUE;47.4796;-0.58963
202200030801;27;2;2022;18:20;2;42;42095;2;1;1;3;Rue de la République;45.3929829081;4.2930675745
202200030817;28;8;2022;18:30;1;75;75116;2;1;1;3;CHEMIN DE CEINTURE DU LAC INFERIEUR;48.86778;2.262388
202200030821;29;8;2022;13:40;1;75;75110;2;2;1;3;BOULEVARD DE MAGENTA;48.87482;2.357399
202200030832;3;3;2022;10:10;1;06;06088;2;2;1;3;BOTTERO (RUE);43.69665;7.25507
202200030837;29;8;2022;20:36;1;93;93053;2;3;1;3;Allee d’Anjou / Allee du Berry;48.88233;2.45834
202200030850;3;3;2022;00:02;5;75;75119;2;2;1;3;AVENUE JEAN JAURES;48.888778;2.393075
202200030893;29;8;2022;17:20;1;29;29075;2;1;1;1;rue Germaine Tillion;48.405525336;-4.4232124686
202200030898;29;8;2022;16:55;1;70;70248;2;3;1;3;9 Rue des Creuses;47.660828;6.747467
202200030960;29;8;2022;13:15;1;50;50025;2;6;1;2;Place Patton;48.681668;-1.355347
202200030974;28;8;2022;17:00;1;69;69389;2;9;1;3;Rue Mouillard;45.78485;4.80588
202200030995;12;8;2022;14:35;1;15;15014;2;6;1;3;LESCUDILLIERS (BOULEVARD DE);44.91568;2.42951
202200031002;28;8;2022;08:20;1;75;75118;2;1;1;3;RUE DES POISSONNIERS;48.895756;2.352944
202200031006;28;8;2022;07:25;2;75;75115;2;3;1;7;BOULEVARD LEFEBVRE;48.831191;2.291865
202200031017;28;8;2022;11:30;1;94;94041;2;1;1;7;Avenue Maurice Thorez;48.81472;2.37877
202200031021;28;7;2022;08:30;1;974;97415;2;1;1;3;Rue Joseph Hubert;-21.05288;55.267239
202200031039;28;8;2022;19:10;1;19;19269;1;9;1;3;Avenue Edmond Michelet;45.536404;1.80069
202200031040;28;8;2022;10:30;1;56;56175;1;4;1;2;D17;47.723195;-2.91319
202200031047;28;8;2022;10:35;1;42;42249;1;1;1;3;1960 Route de Neronde;45.874313;4.234532
202200031054;23;8;2022;16:00;1;54;54344;1;1;1;7;Piste Cyclable;48.454235704;6.2921565779
202200031056;27;8;2022;14:20;1;72;72176;2;1;1;2;Boulevard Paul Doumer;47.6415187034;0.1602745054
202200031092;11;4;2022;15:00;2;75;75113;2;2;1;3;QUAI D AUSTERLITZ;48.837596;2.373639
202200031093;12;4;2022;09:55;1;75;75111;2;4;1;3;RUE DE LA FONTAINE AU ROI;48.868475;2.369759
202200031098;12;4;2022;18:10;1;75;75103;2;7;1;3;PLACE DE LA REPUBLIQUE;48.8673854982;2.3633171618
202200031099;12;4;2022;17:20;1;75;75102;2;2;1;3;BOULEVARD DE SEBASTOPOL;48.8670602653;2.3528417945
202200031104;23;1;2022;11:40;1;22;22187;2;1;8;7;BARBUSSE (Avenue Henri);48.5496;-2.77267
202200031128;23;1;2022;03:45;5;75;75115;2;2;1;3;RUE CAMBRONNE;48.840425;2.304277
202200031130;23;1;2022;20:00;5;75;75112;2;2;1;3;BOULEVARD DIDEROT;48.846269;2.377515
202200031134;12;4;2022;08:32;1;92;92044;2;1;1;3;GABRIEL PERI(RUE) 51+ ET 48+;48.8931860494;2.2867143452
202200031136;23;1;2022;11:55;1;75;75103;2;2;8;7;RUE SAINT GILLES;48.858157;2.364486
202200031169;13;4;2022;14:00;1;51;51030;1;1;1;7;Rue des Mureaux;49.0577567578;3.9949223399
202200031173;22;1;2022;15:00;1;91;91363;1;1;1;3;Route de Bel-Air;48.661376;2.205162
202200031199;24;1;2022;14:10;1;12;12102;2;1;1;7;Espessergues;44.302188;2.577488
202200031203;10;4;2022;11:50;1;29;29212;2;1;1;3;69 Rue de Brest;48.372204235;-4.5808111131
202200031210;24;1;2022;13:55;1;29;29146;1;2;1;3;Route de la Trinite;47.918614;-3.815775
202200031227;13;4;2022;06:30;2;27;27398;2;3;8;1;Cote Aristide Briand;49.09762;0.60546
202200031252;22;1;2022;13:50;1;70;70464;2;4;1;1;Route du Saulcy;47.718669;6.532515
202200031259;13;4;2022;17:30;1;71;71150;1;3;1;3;Route du Port d Arciat;46.242982;4.795302
202200031272;18;6;2022;22:10;5;31;31555;2;3;1;3;LASCROSSES (BD) DU 1AU 17;43.61031;1.4348
202200031319;17;6;2022;23:20;5;01;01053;2;1;1;3;PRES DE BROU ( RUE DES);46.1988;5.24862
202200031347;17;6;2022;23:05;5;75;75111;2;3;1;3;AVENUE PARMENTIER;48.861157;2.377844
202200031350;22;1;2022;13:00;1;91;91345;2;2;1;3;RTE DE CORBEIL;48.689902;2.300455
202200031374;21;1;2022;08:08;2;72;72181;2;1;8;3;FOUCAUDIERE (RUE);47.97243;0.18941
202200031383;21;1;2022;12:40;1;64;64024;2;2;1;3;Avenue Henri Haget;43.48102;-1.5352
202200031384;11;4;2022;13:10;1;78;78498;1;1;1;2;PONTOISE AV DE;48.9412;2.05787
202200031399;11;4;2022;08:00;1;69;69264;2;1;1;6;Boulevard Louis Blanc;45.98995;4.72157
202200031405;8;4;2022;16:50;1;67;67447;2;1;1;3;PIERRE MENDES FRANCE (AVENUE);48.608554;7.764029
202200031411;18;6;2022;12:19;1;92;92023;2;3;1;3;CHAMPAGNE (RUE);48.7884656886;2.2498342395
202200031436;11;4;2022;08:15;1;33;33063;2;5;1;3;Avenue de Mérignac;44.83879;-0.62572
202200031437;18;1;2022;13:30;1;16;16102;2;6;1;3;BELLEFOND (RUE DE);45.6898893133;-0.3257428855
202200031441;22;1;2022;19:50;5;14;14118;2;3;1;3;Rue du 11 Novembre;49.17771;-0.35752
202200031474;18;6;2022;14:30;1;29;29178;1;3;1;3;Gouez Ar frout;48.5685160925;-4.6634790301
202200031495;11;4;2022;08:05;1;75;75113;2;3;1;3;RUE DU DESSOUS DES BERGES;48.826506;2.374553
202200031553;11;4;2022;09:15;1;92;92025;2;1;1;3;EGALITE (RUE DE L');48.922399;2.24141
202200031562;11;4;2022;11:20;1;92;92002;2;1;1;3;ARISTIDE BRIAND (AVENUE);48.7632429307;2.3087272346
202200031569;19;6;2022;09:50;1;06;06003;1;1;1;1;Col de Castellaras (Col de montagne);43.784049;6.832533
202200031577;19;6;2022;06:45;1;67;67151;1;1;7;1;D29;48.691463;7.913557
202200031588;23;1;2022;09:10;1;30;30259;2;3;1;3;D981;44.1048;4.126568
202200031596;18;6;2022;15:00;1;69;69273;2;6;1;4;Rue du Dauphiné;45.677356;4.900846
202200031609;13;4;2022;21:10;2;79;79063;1;1;1;2;;47.001841;-0.37684
202200031616;23;1;2022;10:12;1;84;84081;2;2;1;3;23 Avenue du General Leclerc;43.933977;4.901782
202200031650;9;4;2022;17:32;1;18;18069;1;1;1;7;La Tranchasse;46.684724;2.541952
202200031653;11;4;2022;07:20;2;37;37154;2;1;1;7;13 Rue du Pr Guillaume Louis;47.285864961;0.7098975778
202200031675;8;11;2022;07:10;2;87;87041;1;1;1;2;le verger;46.141471;1.247807
202200031677;29;10;2022;04:35;5;987;98752;1;1;1;1;PK 50.500 C/mer;-17.722;-149.399
202200031703;8;11;2022;20:30;3;62;62865;1;1;1;2;D39;50.303622;2.992187
202200031726;6;11;2022;07:50;1;974;97411;1;1;8;7;LITTORAL (ROUTE 2 DU);-20.87431;55.4282
202200031727;6;11;2022;19:20;5;69;69383;2;2;1;1;Rue Paul Bert;45.75649;4.84734
202200031767;5;11;2022;19:10;4;94;94003;2;1;1;3;Avenue Paul Doumer;48.80515;2.33817
202200031773;6;11;2022;11:45;1;92;92060;2;1;3;3;REPUBLIQUE (AVENUE DE LA) (RD 60);48.78139;2.27171
202200031779;5;11;2022;17:20;3;28;28173;1;1;1;2;D32;48.471997;1.558235
202200031830;30;8;2022;09:00;1;38;38185;2;3;1;1;RUE DE STALINGRAD;45.17395;5.72512
202200031832;29;8;2022;17:03;1;38;38286;1;1;1;1;D526;45.068944;6.000338
202200031835;26;7;2022;08:45;1;38;38169;2;1;1;3;Rue de l'Argentière;45.19893;5.67071
202200031855;1;11;2022;01:55;3;59;59356;1;1;1;2;VILLERS PONT DE;50.66192;2.98969
202200031858;5;11;2022;16:15;1;54;54395;2;1;1;3;HAUSSONVILLE (BD D');48.6727389301;6.1649769545
202200031863;19;5;2022;18:20;1;14;14301;2;1;1;3;Rue du Centre;49.17618;-0.28183
202200031883;19;5;2022;12:45;1;75;75115;2;1;1;3;BOULEVARD LEFEBVRE;48.8306807298;2.2931927947
202200031887;19;5;2022;20:15;1;75;75108;2;4;1;2;AVENUE DES CHAMPS ELYSEES;48.8719096164;2.3009232035
202200031889;19;5;2022;08:40;1;75;75108;2;1;1;3;BOULEVARD MALESHERBES;48.872981;2.321201
202200031940;16;5;2022;13:40;1;41;41149;2;3;1;3;Avenue de la Paix;47.758455;0.874797
202200031950;26;9;2022;14:55;1;59;59009;2;1;2;1;8 MAI 1945 RUE DU A PARTIR DU N° 60;50.6341064125;3.1552621722
202200031969;5;5;2022;19:09;1;01;01265;2;1;1;3;Avenue de Bresse;46.171038;5.575583
202200031988;26;9;2022;17:40;1;04;04112;2;6;1;3;POMPIDOU (AV.GEORGES);43.82718;5.78139
202200031990;1;10;2022;16:45;1;01;01053;2;1;2;6;LYON (AVENUE DE - N° IMPAIRS);46.19418;5.21423
202200031992;26;6;2022;14:15;1;14;14220;2;7;1;2;Avenue Lucien Barrière;49.35929;0.07079
202200032008;2;10;2022;13:25;1;75;75119;2;7;8;3;PLACE DU COLONEL FABIEN;48.878019;2.370692
202200032024;2;10;2022;07:00;2;75;75114;2;2;1;1;AVENUE DE LA PORTE D ORLEANS;48.820369;2.325434
202200032031;30;9;2022;19:40;5;75;75114;2;2;1;3;RUE EMILE DEUTSCH DE LA MEURTHE;48.82137;2.33435
202200032091;13;5;2022;19:00;1;79;79191;2;1;1;3;94 Rue de l’Aérodrome;46.32146;-0.4194
202200032095;18;5;2022;20:15;1;72;72181;2;3;1;3;REMBRANDT (AV);47.97423;0.2118
202200032099;17;5;2022;13:30;1;67;67482;2;1;1;3;BON PASTEUR (RUE DU);48.5880105765;7.780617
202200032110;18;5;2022;11:05;1;64;64445;2;1;1;3;COURS LYAUTEY;43.31092;-0.36281
202200032114;14;5;2022;19:10;1;62;62215;2;4;1;3;EVRARD (R FLORENT );50.48622;2.95047
202200032122;18;5;2022;16:35;1;59;59328;1;3;1;3;LILLE RUE DE;50.65331;3.03806
202200032136;16;5;2022;16:00;1;45;45338;2;2;1;1;1 Rue de Gaudry;47.9954678056;2.6951742321
202200032141;17;5;2022;11:00;1;41;41269;2;3;1;3;COURTIRAS (RUE DE);47.80245;1.05005
202200032143;18;5;2022;17:40;1;38;38185;2;1;1;4;ALFRED DE VIGNY (RUE );45.16659;5.72318
202200032147;18;5;2022;12:20;1;37;37214;2;1;1;3;LANDE (RUE DE LA);47.4206593114;0.6649685651
202200032149;18;5;2022;08:05;1;37;37261;2;1;2;3;MANS (AVENUE DU);47.4091952648;0.6807459891
202200032153;3;10;2022;08:00;2;13;13014;2;1;7;3;Boulevard Henri Wallon;43.493857;5.169808
202200032161;3;10;2022;07:30;1;54;54397;2;2;1;7;115 Rue Jean Jaures;48.621686637;6.1079907398
202200032162;30;9;2022;17:18;1;85;85222;1;2;1;3;D38B;46.6784707;-1.90986692
202200032181;1;10;2022;17:40;1;94;94033;2;6;1;3;Place de l'Amitié entre les Peuples / Avenue du Maréchal Joffre;48.85267;2.4815
202200032182;26;9;2022;12:45;1;42;42044;2;1;1;2;Rue Thomas;45.39751;4.32805
202200032185;12;9;2022;08:40;1;26;26198;2;1;1;3;PERDIGUIER (Avenue Agricole);44.57177;4.74282
202200032202;10;12;2022;05:00;3;971;97107;1;2;1;3;Rue de Roseau;16.090774;-61.56374
202200032216;30;9;2022;09:50;1;77;77390;1;2;1;2;D21;48.79261;2.69615
202200032239;1;10;2022;18:15;1;64;64024;2;2;1;5;BOIS BELIN (RUE DU);43.4926;-1.51929
202200032251;30;9;2022;17:00;1;44;44184;2;3;1;3;Boulevard de la Légion d'Honneur;47.27698;-2.20334
202200032268;1;10;2022;14:55;1;33;33069;2;3;2;3;Rue Gabriel Peri;44.86802;-0.57615
202200032280;29;6;2022;18:30;1;74;74056;2;7;1;6;Place du Mont Blanc;45.924815;6.872356
202200032322;9;12;2022;14:45;1;51;51454;2;1;8;3;quartier Chemin Vert;49.25;4.06
202200032339;19;7;2022;09:40;1;63;63275;2;9;1;1;chemin de siorac;45.543727;3.201313
202200032359;20;7;2022;11:30;1;02;02001;2;6;2;7;21 Rue de la Barre;49.5989449201;3.1760807633
202200032363;20;7;2022;13:40;1;70;70063;1;1;1;1;D97;47.763618;6.6111735
202200032369;10;12;2022;14:35;1;75;75119;2;3;1;6;AVENUE DE FLANDRE;48.891108;2.377611
202200032370;10;12;2022;11:35;1;75;75119;2;5;1;3;RUE DE L OURCQ;48.893773;2.37336
202200032374;10;12;2022;15:15;1;75;75116;2;1;1;6;ROUTE DES TRIBUNES;48.859003;2.229211
202200032389;10;12;2022;12:26;1;75;75104;2;1;1;6;VOIE GEORGES POMPIDOU;48.849452;2.361506
202200032394;10;12;2022;11:40;1;93;93071;2;1;1;1;Rue Gabriel Péri;48.94273;2.532791
202200032397;10;12;2022;13:50;1;93;93027;2;1;1;1;Avenue Waldeck Rochet;48.934130608;2.4018289981
202200032422;12;11;2022;14:58;1;25;25495;2;1;1;3;18 rue de Beaupré;47.276896;6.107245
202200032458;9;12;2022;16:00;1;27;27165;1;1;1;2;D840;48.942065;0.944953
202200032463;18;7;2022;19:20;5;974;97409;2;1;2;7;DU LYCEE(RUE);-20.96351;55.65147
202200032478;8;12;2022;12:00;1;974;97411;2;1;1;6;AUBER (RUE JULES);-20.88211;55.45403
202200032493;7;12;2022;08:20;2;78;78517;2;1;5;3;DEMANGE (RUE PAUL);48.65209;1.84919
202200032499;18;7;2022;11:45;1;74;74010;2;4;1;3;ALERY (AVENUE D');45.90065;6.120582
202200032503;18;7;2022;17:17;1;64;64335;1;1;1;3;Route de l'Aviation;43.3447479663;-0.4307922721
202200032505;16;7;2022;20:44;1;63;63113;2;2;1;3;MAYER (BD DANIEL);45.79249;3.09167
202200032522;18;7;2022;07:48;1;32;32013;2;1;1;3;rond point des justes;43.6636;0.59957
202200032525;1;7;2022;08:25;1;29;29019;2;6;1;2;rue Yves Collet;48.391628;-4.480495
202200032536;18;7;2022;14:00;1;07;07281;2;1;1;7;;44.9437;4.84486
202200032555;18;7;2022;20:09;1;93;93066;2;9;1;1;Rue Danielle Casanova;48.9296447208;2.3593300581
202200032566;18;7;2022;17:30;2;974;97415;1;7;1;1;D100;-21.069219;55.229876
202200032593;13;7;2022;08:45;2;29;29165;1;3;1;1;D102 - Rue de Lesconil;47.8168442839;-4.2292141913
202200032609;26;2;2022;17:14;1;86;86066;2;6;7;3;Rue Edouard Branly;46.80217;0.545589
202200032634;27;2;2022;12:35;1;50;50475;1;1;1;6;CROIX PAIN;49.12734;-1.089326
202200032636;1;3;2022;15:09;1;49;49246;2;1;1;3;HUGO VICTOR RUE;47.42962;-0.52794
202200032658;1;3;2022;16:50;1;06;06027;2;1;1;3;VAL FLEURI CHEMIN DU;43.66518;7.170747
202200032661;2;3;2022;14:00;1;75;75116;2;2;1;3;RUE DE LONGCHAMP;48.868144;2.275501
202200032681;28;2;2022;05:30;5;57;57660;2;1;1;3;NATIONALE(RUE)R.SCHOENECK A LIMITE CIRCO;49.19793;6.93078
202200032691;26;8;2022;22:00;3;973;97302;1;1;1;2;ROUTE NATIONALE 3;4.90119;-52.31109
202200032720;1;3;2022;14:45;1;71;71443;1;3;1;1;Hameau de la Forge;46.943284;4.875333
202200032721;27;8;2022;09:30;1;59;59560;2;1;1;3;BOIS RUE DES ;50.5491262123;3.0515170097
202200032723;28;8;2022;23:00;5;54;54395;2;2;1;3;CHEVERT (RUE DU GENERAL);48.6726940961;6.1765506864
202200032728;23;8;2022;09:05;1;53;53054;2;1;2;7;BRETAGNE ( RUE DE );48.098249;-0.792101
202200032738;27;8;2022;09:10;1;35;35281;2;1;1;3;MERMOZ (BOULEVARD JEAN);48.095564991;-1.6950085759
202200032740;28;8;2022;01:30;5;33;33063;2;2;1;3;Rue Notre Dame;44.8543;-0.56918
202200032745;27;8;2022;18:00;1;33;33529;2;1;1;1;ERMITAGE (AVE DE L');44.63387;-1.1967
202200032813;28;8;2022;10:02;1;59;59663;1;1;1;3;Anc Voie Romaine Steen Str;50.898215;2.491214
202200032817;1;3;2022;11:05;1;69;69388;2;1;1;5;Cours Albert Thomas;45.74841;4.86292
202200032818;28;2;2022;17:00;1;69;69386;1;1;1;3;Rue Fénelon;45.76424;4.8433
202200032826;27;8;2022;14:50;1;72;72090;1;1;1;3;1407 Route des Thuaudières;48.0294585207;0.4453933237
202200032834;25;2;2022;16:15;1;80;80021;2;2;1;3;BECQUERELLES (PASSAGE DES);49.90099;2.30129
202200032845;1;3;2022;21:40;5;76;76575;2;6;2;7;Avenue du Val l'Abbé;49.38034;1.100809
202200032849;28;8;2022;14:50;1;28;28383;2;4;1;3;24 Rue des Marais;48.317198;1.571764
202200032855;28;2;2022;15:45;1;69;69282;2;3;1;1;Rue du Rambion;45.76061;4.99791
202200032868;27;8;2022;19:40;2;77;77478;1;1;1;1;Borne d'appel d'urgence;48.976217;3.070217
202200032871;24;2;2022;17:20;1;62;62427;2;1;2;1;BROSSOLETTE (R PIERRE);50.406577;2.940418
202200032879;28;2;2022;07:50;1;57;57672;2;1;1;6;D953 A;49.3534;6.17954
202200032894;28;8;2022;10:00;1;17;17351;1;1;1;4;D18;45.803802;-1.001298
202200032904;27;8;2022;16:30;1;56;56072;1;3;1;3;Guernogas;48.093069;-2.804807
202200032908;28;8;2022;10:15;1;29;29057;2;1;1;2;20 Rue Charles de Gaulle;47.908153;-3.979349
202200032928;21;1;2022;16:08;1;91;91477;2;1;7;2;PARIS (RUE DE);48.70689;2.23912
202200032934;21;1;2022;11:45;1;86;86194;2;1;1;1;Rue du Bas des Sables;46.570896;0.33113
202200032982;26;8;2022;13:45;1;972;97213;1;1;1;3;VIEUX CHEMIN CALIFORNIE (RUE DU);14.621381833;-61.0267446935
202200032990;24;8;2022;09:05;1;85;85194;2;1;1;3;POILU DE FRANCE (PLACE DU);46.49711702;-1.783355176
202200032994;19;1;2022;12:30;1;54;54547;2;1;1;2;LECLERC (AV. DU GENERAL 26 A 172);48.66691;6.16655
202200033001;18;1;2022;19:13;5;51;51454;2;1;1;1;Avenue Henri Farman;49.23847;4.06412
202200033004;21;1;2022;07:44;5;49;49007;2;1;1;3;CARNOT;47.47534;-0.54859
202200033008;28;2;2022;22:25;5;75;75117;2;2;1;3;AVENUE DE CLICHY;48.889709;2.321726
202200033029;25;8;2022;13:30;1;64;64445;2;6;1;3;rond-point des allées de Morlaàs;43.30804;-0.33938
202200033030;12;4;2022;13:05;1;67;67067;2;2;1;1;rue des acacias;48.730698;7.714328
202200033046;20;1;2022;12:15;1;35;35238;2;6;1;3;GAYEULLES (ROND POINT);48.12747;-1.65143
202200033054;26;8;2022;19:25;1;51;51172;2;1;1;3;Avenue Francois Mitterrand;49.2193221982;4.0567700565
202200033059;26;8;2022;12:25;1;51;51108;2;2;1;3;Avenue du Général Sarrail;48.9754824951;4.3576294184
202200033072;12;4;2022;08:20;1;83;83070;2;3;1;3;Avenue du Marechal Juin;43.136033;6.354502
202200033073;21;1;2022;08:20;1;17;17300;2;2;1;3;SARTRE   AVENUE JEAN-PAUL;46.15491;-1.13585
202200033085;26;8;2022;08:10;1;35;35238;2;6;1;3;ROBIQUETTE (ROND POINT DE LA);48.134;-1.69439
202200033095;10;4;2022;18:00;1;46;46290;2;2;1;2;CAMP DE MARO;44.748645;1.499634
202200033104;17;6;2022;19:45;2;76;76540;2;3;7;3;Rue de la Republique;49.43807;1.09663
202200033112;22;8;2022;07:55;1;26;26198;2;3;1;3;45ÈME RÉGIMENT DE TRANSMISSION (RUE);44.56347;4.75197
202200033115;26;8;2022;22:10;5;25;25056;2;5;9;6;HELVETIE AVENUE D';47.24272;6.02603
