Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
202200010998;1 073 732;794 394;A01;1;1;4;2;1991.0;9;2;0;-1;-1; -1;-1;31.0
202200011000;1 073 728;794 391;B01;1;1;4;1;2009.0;0;-1;0;-1;0;0;-1;13.0
202200011000;1 073 733;794 395;A01;1;1;1;1;1964.0;1;1;0;-1;0;0;-1;58.0
202200011010;1 073 705;794 373;B01;1;1;4;1;2005.0;0;2;0;-1;-1; -1;-1;17.0
202200011010;1 073 710;794 377;A01;1;1;1;2;1945.0;5;1;0;-1;-1; -1;-1;77.0
202200011014;1 073 691;794 361;B01;1;1;1;1;1989.0;5;2;-1;-1;0;0;-1;33.0
202200011014;1 073 692;794 363;A01;1;1;3;1;2010.0;5;0;-1;-1;0;0;-1;12.0
202200011020;1 073 677;794 349;B01;1;1;4;1;2009.0;0;8;0;-1;0;0;-1;13.0
202200011020;1 073 680;794 352;A01;1;1;1;1;1966.0;1;1;0;-1;-1; -1;-1;56.0
202200011021;1 073 676;794 348;B01;1;1;3;1;1984.0;0;0;-1;-1;0;0;-1;38.0
202200011021;1 073 679;794 351;A01;1;1;1;1;1965.0;0;1;-1;-1;0;0;-1;57.0
202200011024;1 073 671;794 344;B01;1;1;4;2;1963.0;0;2;0;-1;-1;0;-1;59.0
202200011024;1 073 673;794 346;A01;1;1;1;2;1977.0;0;1;0;-1;-1;0;-1;45.0
202200011025;1 073 668;794 341;A01;1;1;1;1;1941.0;0;1;-1;-1;0;0;-1;81.0
202200011025;1 073 672;794 345;B01;1;1;3;1;1971.0;0;0;-1;-1;0;0;-1;51.0
202200011050;1 073 600;794 292;B01;1;1;4;1;2001.0;0;8;-1;-1;-1; -1;-1;21.0
202200011050;1 073 602;794 294;A01;1;1;1;2;1969.0;0;1;-1;-1;0;0;-1;53.0
202200011059;1 073 581;794 274;B01;1;1;4;1;1996.0;5;8;0;-1;-1; -1;-1;26.0
202200011059;1 073 584;794 276;A01;1;1;1;2;1998.0;1;1;8;-1;-1; -1;-1;24.0
202200011071;1 073 541;794 247;B01;1;1;4;2;1987.0;1;2;0;-1;0;0;-1;35.0
202200011071;1 073 546;794 250;A01;1;1;1;2;1995.0;1;1;0;-1;0;0;-1;27.0
202200011083;1 073 507;794 225;B01;1;1;4;2;1967.0;9;2;0;-1;0;0;-1;55.0
202200011083;1 073 510;794 230;A01;1;1;1;1;1957.0;4;1;0;-1;0;0;-1;65.0
202200011092;1 073 487;794 210;A01;1;1;4;2;1981.0;5;2;0;-1;0;0;-1;41.0
202200011098;1 073 464;794 193;B01;1;1;3;1;2007.0;2;2;0;-1;-1; -1;-1;15.0
202200011098;1 073 467;794 195;A01;1;1;1;1;2001.0;5;1;0;-1;-1; -1;-1;21.0
202200011099;1 073 463;794 192;A01;1;1;1;1;1990.0;1;2;0;-1;0;0;-1;32.0
202200011099;1 073 465;794 192;A01;10;3;4;2;1978.0;1;0;-1;-1;4;3;1;44.0
202200011119;1 073 421;794 156;A01;1;1;1;1;1999.0;5;2;0;-1;0;0;-1;23.0
202200011119;1 073 424;794 156;A01;10;3;4;1;1961.0;5;0;-1;-1;2;3;1;61.0
202200011123;1 073 410;794 148;B01;1;1;4;2;1966.0;1;2;0;-1;0;0;-1;56.0
202200011123;1 073 414;794 152;A01;1;1;1;1;1978.0;4;1;0;-1;0;0;-1;44.0
202200011137;1 073 383;794 126;A01;1;1;3;1;1967.0;0;8;0;-1;-1; -1;-1;55.0
202200011142;1 073 370;794 114;B01;1;1;1;1;1972.0;5;2;6;-1;-1; -1;-1;50.0
202200011142;1 073 376;794 119;A01;1;1;4;1;1947.0;5;2;6;-1;-1; -1;-1;75.0
202200011144;1 073 369;794 113;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202200011144;1 073 372;794 116;B01;1;1;4;2;1979.0;1;2;0;-1;-1; -1;-1;43.0
202200011150;1 073 354;794 101;A01;1;1;1;1;1988.0;9;8;0;-1;-1; -1;-1;34.0
202200011150;1 073 357;794 103;B01;1;1;4;1;2002.0;1;8;0;-1;-1; -1;-1;20.0
202200011163;1 073 323;794 077;A01;1;1;4;2;1975.0;9;8;0;-1;-1; -1;-1;47.0
202200011163;1 073 327;794 080;B01;1;1;1;2;1968.0;9;8;0;-1;-1; -1;-1;54.0
202200011184;1 073 273;794 038;A01;1;1;2;1;1937.0;5;2;-1;-1;0;0;-1;85.0
202200011189;1 073 265;794 031;B01;1;1;4;2;1964.0;5;8;0;-1;-1; -1;-1;58.0
202200011189;1 073 270;794 036;A01;2;2;1;1;1950.0;5;1;0;-1;-1; -1;-1;72.0
202200011189;1 073 271;794 036;A01;1;1;1;2;1950.0;5;1;0;-1;-1; -1;-1;72.0
202200011193;1 073 256;794 022;A01;1;1;1;1;1966.0;5;1;0;-1;-1; -1;-1;56.0
202200011193;1 073 260;794 026;B01;1;1;4;2;2015.0;5;8;0;-1;0;0;-1;7.0
202200011196;1 073 248;794 016;B01;1;1;1;2;1995.0;0;1;0;-1;-1; -1;-1;27.0
202200011196;1 073 252;794 019;A01;1;1;4;1;1978.0;0;8;0;-1;-1; -1;-1;44.0
202200011203;1 073 231;794 003;A01;1;1;1;1;1969.0;5;1;0;-1;-1; -1;-1;53.0
202200011203;1 073 233;794 005;C01;1;1;1;2;2002.0;0;1;0;-1;-1; -1;-1;20.0
202200011203;1 073 237;794 008;B01;1;1;4;2;1996.0;5;2;0;-1;0;0;-1;26.0
202200011205;1 073 226;794 000;A01;1;1;4;2;1967.0;3;2;0;-1;0;0;-1;55.0
202200011205;1 073 228;794 000;A01;10;3;1;1;2003.0;5;0;-1;-1;5;5;3;19.0
202200011214;1 073 212;793 987;B01;1;1;4;1;1978.0;5;8;0;-1;0;0;-1;44.0
202200011214;1 073 213;793 988;A01;1;1;1;1;1960.0;1;8;0;-1;0;0;-1;62.0
202200011216;1 073 208;793 983;A01;1;1;1;1;1985.0;1;1;0;-1;0;0;-1;37.0
202200011216;1 073 209;793 984;B01;1;1;4;2;1983.0;2;8;0;-1;0;0;-1;39.0
202200011233;1 073 161;793 946;A01;1;1;1;1;1945.0;3;1;-1;-1;-1; -1;-1;77.0
202200011233;1 073 164;793 949;B01;1;1;4;1;1943.0;3;0;-1;-1;-1; -1;-1;79.0
202200011241;1 073 145;793 933;A01;1;1;1;1;1966.0;5;1;-1;-1;0;0;-1;56.0
202200011241;1 073 146;793 934;C01;1;1;4;2;2009.0;5;0;-1;-1;0;0;-1;13.0
202200011241;1 073 149;793 937;B01;1;1;3;1;2008.0;5;0;-1;-1;0;0;-1;14.0
202200011245;1 073 135;793 925;B01;1;1;2;1;1977.0;9;8;0;-1;-1; -1;-1;45.0
202200011245;1 073 137;793 927;A01;1;1;1;1;1976.0;4;1;8;-1;-1; -1;-1;46.0
202200011254;1 073 115;793 907;B01;1;1;4;1;2001.0;0;2;-1;-1;0;0;-1;21.0
202200011254;1 073 117;793 908;A01;1;1;1;1;1978.0;0;1;0;-1;0;0;-1;44.0
202200011257;1 073 107;793 901;A01;1;1;1;1;1985.0;0;8;0;-1;-1; -1;-1;37.0
202200011257;1 073 109;793 902;B01;1;1;4;1;2006.0;9;0;-1;-1;0;0;-1;16.0
202200011258;1 073 108;793 899;B01;1;1;3;1;1971.0;5;2;-1;-1;0;0;-1;51.0
202200011258;1 073 111;793 904;A01;1;1;1;1;1944.0;3;1;-1;-1;0;0;-1;78.0
202200011283;1 073 045;793 852;A01;1;1;1;2;1952.0;0;1;0;-1;-1; -1;-1;70.0
202200011283;1 073 052;793 857;B01;1;1;4;1;2006.0;5;2;0;-1;-1; -1;-1;16.0
202200011290;1 073 033;793 841;B01;1;1;4;1;1973.0;5;2;-1;-1;0;0;-1;49.0
202200011290;1 073 036;793 843;A01;1;1;1;2;1997.0;5;1;-1;-1;0;0;-1;25.0
202200011293;1 073 023;793 834;B01;1;1;2;1;1971.0;9;2;-1;-1;0;0;-1;51.0
202200011293;1 073 026;793 836;A01;1;1;4;1;2001.0;5;1;-1;-1;0;0;-1;21.0
202200011293;1 073 028;793 836;A01;9;2;1;1;2002.0;5;1;-1;-1;0;0;-1;20.0
202200011293;1 073 029;793 836;A01;2;2;1;1;2001.0;5;1;-1;-1;0;0;-1;21.0
202200011305;1 073 002;793 813;A01;1;1;4;1;1940.0;5;0;0;-1;0;0;-1;82.0
202200011362;1 072 864;793 713;Y01;1;1;4;1;2001.0;0;0;0;-1;-1; -1;-1;21.0
202200011362;1 072 865;793 714;A01;1;1;1;1;1974.0;0;1;0;-1;-1; -1;-1;48.0
202200011364;1 072 860;793 710;A01;1;1;1;1;1941.0;5;1;-1;-1;0;0;-1;81.0
202200011364;1 072 863;793 712;B01;1;1;2;1;1958.0;5;2;-1;-1;0;0;-1;64.0
202200011369;1 072 848;793 701;A01;1;1;1;1;1998.0;1;1;-1;-1;0;0;-1;24.0
202200011369;1 072 851;793 704;B01;1;1;4;2;1984.0;5;2;0;-1;0;0;-1;38.0
202200011371;1 072 839;793 695;B01;1;1;3;1;1971.0;9;8;0;-1;-1; -1;-1;51.0
202200011371;1 072 843;793 698;A01;1;1;1;2;1984.0;5;8;0;-1;-1; -1;-1;38.0
202200011383;1 072 818;793 677;A01;1;1;1;2;1977.0;0;1;0;-1;0;0;-1;45.0
202200011383;1 072 821;793 679;B01;1;1;4;1;2007.0;5;0;0;-1;0;0;-1;15.0
202200011397;1 072 790;793 659;B01;1;1;4;1;2011.0;5;0;6;-1;0;0;-1;11.0
202200011397;1 072 797;793 663;A01;1;1;1;1;1980.0;1;1;-1;-1;0;0;-1;42.0
202200011407;1 072 765;793 638;A01;1;1;4;1;1982.0;1;2;0;-1;0;0;-1;40.0
202200011407;1 072 769;793 641;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202200011409;1 072 766;793 639;A01;1;1;1;2;1985.0;0;1;0;-1;0;0;-1;37.0
202200011409;1 072 768;793 642;B01;1;1;4;1;1954.0;9;8;0;-1;0;0;-1;68.0
202200011413;1 072 756;793 632;A01;1;1;1;1;1977.0;2;1;-1;-1;0;0;-1;45.0
202200011413;1 072 761;793 634;B01;1;1;4;1;1958.0;2;2;6;-1;0;0;-1;64.0
202200011413;1 072 762;793 634;B01;2;2;4;2;2020.0;2;2;6;3;0;0;-1;2.0
202200011416;1 072 746;793 625;A01;1;1;3;1;1998.0;0;0;-1;-1;0;0;-1;24.0
202200011422;1 072 738;793 617;B01;1;1;4;1;1981.0;9;2;0;-1;0;0;-1;41.0
202200011422;1 072 741;793 620;A01;1;1;3;1;1995.0;9;2;0;-1;0;0;-1;27.0
202200011427;1 072 726;793 608;A01;1;1;1;1;1946.0;5;8;-1;-1;0;0;-1;76.0
202200011427;1 072 728;793 610;B01;1;1;4;1;1969.0;5;8;-1;-1;0;0;-1;53.0
202200011433;1 072 717;793 599;B01;1;1;4;1;2009.0;5;8;0;-1;-1; -1;-1;13.0
202200011433;1 072 720;793 602;A01;1;1;1;2;1973.0;5;1;0;-1;-1; -1;-1;49.0
202200011437;1 072 705;793 592;B01;1;1;1;1;1990.0;9;8;0;-1;0;0;-1;32.0
202200011437;1 072 711;793 595;A01;1;1;4;1;2003.0;4;2;0;-1;0;0;-1;19.0
202200011439;1 072 703;793 590;B01;1;1;4;2;1992.0;9;2;0;-1;0;0;-1;30.0
202200011439;1 072 708;793 593;A01;1;1;1;1;1998.0;9;1;0;-1;0;0;-1;24.0
202200011439;1 072 709;793 593;A01;2;2;1;2;1999.0;9;1;0;-1;0;0;-1;23.0
202200011447;1 072 687;793 577;B01;1;1;1;2;1980.0;4;1;0;-1;0;0;-1;42.0
202200011447;1 072 692;793 581;C01;1;1;4;1;2000.0;1;2;0;-1;0;0;-1;22.0
202200011447;1 072 696;793 584;A01;1;1;1;1;1968.0;9;2;0;-1;0;0;-1;54.0
202200011454;1 072 670;793 563;B01;1;1;3;1;2003.0;5;0;-1;-1;0;0;-1;19.0
202200011454;1 072 673;793 566;A01;1;1;1;2;1943.0;5;1;-1;-1;0;0;-1;79.0
202200011467;1 072 638;793 537;A01;10;3;4;1;1942.0;9;0;-1;-1;5;2;1;80.0
202200011467;1 072 642;793 537;A01;1;1;1;2;2012.0;5;0;0;-1;-1; -1;-1;10.0
202200011481;1 072 611;793 515;B01;1;1;3;1;1951.0;5;2;-1;-1;0;0;-1;71.0
202200011481;1 072 613;793 517;A01;1;1;1;2;1982.0;1;1;-1;-1;0;0;-1;40.0
202200011485;1 072 601;793 505;B01;1;1;1;1;1994.0;4;1;-1;-1;0;0;-1;28.0
202200011485;1 072 605;793 509;A01;1;1;4;1;1970.0;1;2;-1;-1;0;0;-1;52.0
202200011487;1 072 599;793 503;B01;1;1;1;2;1973.0;1;1;-1;-1;0;0;-1;49.0
202200011487;1 072 603;793 507;A01;1;1;4;1;2002.0;1;0;-1;-1;0;0;-1;20.0
202200011512;1 072 549;793 461;B01;1;1;4;1;2009.0;5;0;-1;-1;0;0;-1;13.0
202200011512;1 072 552;793 464;A01;1;1;1;1;1971.0;5;1;-1;-1;0;0;-1;51.0
202200011519;1 072 529;793 448;A01;1;1;1;1;1983.0;5;1;0;-1;-1; -1;-1;39.0
202200011519;1 072 530;793 449;B01;1;1;4;1;1994.0;5;8;0;-1;-1; -1;-1;28.0
202200011541;1 072 489;793 413;B01;1;1;3;1;2011.0;5;2;-1;-1;0;0;-1;11.0
202200011541;1 072 490;793 414;A01;1;1;1;1;1985.0;5;1;-1;-1;0;0;-1;37.0
202200011560;1 072 439;793 381;A01;1;1;1;1;1966.0;5;1;-1;-1;0;0;-1;56.0
202200011560;1 072 440;793 383;B01;1;1;4;1;1990.0;5;2;-1;-1;0;0;-1;32.0
202200011560;1 072 442;793 384;C01;1;1;3;1;1978.0;5;2;-1;-1;0;0;-1;44.0
202200011565;1 072 431;793 374;A01;1;1;1;1;1972.0;5;1;-1;-1;0;0;-1;50.0
202200011565;1 072 432;793 376;B01;1;1;4;1;1972.0;5;9;-1;-1;0;0;-1;50.0
202200011583;1 072 383;793 340;B01;1;1;4;1;1985.0;5;2;-1;-1;0;0;-1;37.0
202200011583;1 072 384;793 341;A01;1;1;1;2;1958.0;9;1;-1;-1;0;0;-1;64.0
202200011605;1 072 324;793 298;A01;1;1;3;1;2009.0;2;0;-1;-1;0;0;-1;13.0
202200011605;1 072 327;793 300;B01;1;1;1;2;1974.0;1;1;-1;-1;0;0;-1;48.0
202200011638;1 072 240;793 236;A01;1;1;4;1;2000.0;1;2;-1;-1;-1; -1;-1;22.0
202200011645;1 072 226;793 227;A01;1;1;1;1;1982.0;4;1;0;-1;-1; -1;-1;40.0
202200011645;1 072 227;793 228;B01;1;1;4;1;1996.0;0;8;0;-1;-1; -1;-1;26.0
202200011650;1 072 210;793 218;A01;1;1;4;1;2003.0;1;8;0;-1;0;0;-1;19.0
202200011668;1 072 163;793 183;B01;1;1;1;1;1957.0;0;1;8;-1;-1; -1;-1;65.0
202200011668;1 072 165;793 185;A01;1;1;4;1;2011.0;0;8;0;-1;-1; -1;-1;11.0
202200011670;1 072 160;793 180;B01;1;1;4;2;1951.0;5;8;0;-1;-1; -1;-1;71.0
202200011670;1 072 161;793 181;A01;1;1;1;1;1972.0;9;2;6;-1;-1; -1;-1;50.0
202200011672;1 072 156;793 177;B01;1;1;4;1;1969.0;0;2;0;-1;-1; -1;-1;53.0
202200011672;1 072 157;793 178;A01;1;1;1;1;1955.0;0;1;0;-1;-1; -1;-1;67.0
202200011679;1 072 144;793 167;A01;1;1;2;1;1968.0;5;8;8;-1;0;0;-1;54.0
202200011692;1 072 117;793 149;B01;1;1;4;1;1954.0;0;8;-1;-1;0;0;-1;68.0
202200011692;1 072 118;793 150;A01;1;1;1;1;1994.0;1;1;-1;-1;0;0;-1;28.0
202200011702;1 072 096;793 130;A01;1;1;1;1;1987.0;9;8;0;-1;-1; -1;-1;35.0
202200011702;1 072 098;793 132;B01;1;1;3;1;1989.0;1;8;0;-1;-1; -1;-1;33.0
202200011711;1 072 074;793 114;A01;1;1;1;2;1942.0;5;1;-1;-1;-1; -1;-1;80.0
202200011711;1 072 078;793 116;B01;1;1;4;2;1988.0;5;2;-1;-1;-1; -1;-1;34.0
202200011713;1 072 068;793 111;A01;1;1;1;1;1984.0;0;1;-1;-1;-1; -1;-1;38.0
202200011713;1 072 070;793 113;B01;1;1;4;1;2017.0;5;0;-1;-1;0;0;-1;5.0
202200011730;1 072 029;793 083;A01;1;1;1;1;1979.0;0;8;0;-1;-1; -1;-1;43.0
202200011730;1 072 031;793 084;B01;1;1;4;1;1969.0;0;8;0;-1;-1; -1;-1;53.0
202200011744;1 071 997;793 059;B01;1;1;4;2;1971.0;9;8;0;-1;0;0;-1;51.0
202200011744;1 071 999;793 061;A01;1;1;1;1;1972.0;4;1;0;-1;0;0;-1;50.0
202200011752;1 071 981;793 046;A01;1;1;4;1;1966.0;5;8;0;-1;0;0;-1;56.0
202200011753;1 071 980;793 045;A01;1;1;4;1;1995.0;5;2;0;-1;0;0;-1;27.0
202200011753;1 071 982;793 047;B01;1;1;1;1;1993.0;4;1;0;-1;0;0;-1;29.0
202200011754;1 071 977;793 042;A01;1;1;4;2;1992.0;9;2;0;-1;0;0;-1;30.0
202200011754;1 071 979;793 044;B01;1;1;1;1;1979.0;9;1;0;-1;0;0;-1;43.0
202200011760;1 071 967;793 032;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202200011760;1 071 969;793 034;A01;1;1;4;1;1982.0;9;2;0;-1;0;0;-1;40.0
202200011762;1 071 961;793 028;A01;10;3;3;2;1970.0;9;0;-1;-1;2;3;1;52.0
202200011762;1 071 963;793 028;A01;1;1;4;1;1994.0;1;2;0;-1;0;0;-1;28.0
202200011767;1 071 951;793 020;Z01;10;3;4;1;1994.0;9;0;8;-1;4;3;1;28.0
202200011767;1 071 952;793 020;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202200011769;1 071 943;793 015;B01;1;1;4;1;2001.0;9;2;0;-1;0;0;-1;21.0
202200011769;1 071 947;793 017;A01;1;1;1;1;1972.0;4;1;0;-1;0;0;-1;50.0
202200011777;1 071 926;793 003;A01;10;3;4;1;1965.0;9;0;-1;-1;2;3;1;57.0
202200011777;1 071 927;793 003;A01;1;1;1;1;1996.0;9;2;0;-1;0;0;-1;26.0
202200011781;1 071 915;792 994;A01;1;1;1;1;1991.0;5;2;6;-1;0;0;-1;31.0
202200011781;1 071 916;792 995;B01;1;1;3;1;1957.0;5;2;-1;-1;0;0;-1;65.0
202200011793;1 071 886;792 970;B01;1;1;4;1;1967.0;1;2;0;-1;-1; -1;-1;55.0
202200011793;1 071 888;792 972;A01;1;1;4;1;1954.0;5;2;0;-1;-1; -1;-1;68.0
202200011812;1 071 850;792 942;A01;1;1;4;2;1968.0;0;8;0;-1;-1; -1;-1;54.0
202200011812;1 071 853;792 945;B01;1;1;1;1;1988.0;0;1;0;-1;-1; -1;-1;34.0
202200011827;1 071 813;792 912;A01;1;1;3;1;1961.0;0;2;-1;-1;0;0;-1;61.0
202200011849;1 071 767;792 875;A01;1;1;1;1;1971.0;4;1;-1;-1;0;0;-1;51.0
202200011849;1 071 769;792 877;B01;1;1;3;1;1953.0;5;2;-1;-1;0;0;-1;69.0
202200011881;1 071 702;792 823;A01;1;1;1;1;1955.0;5;1;-1;-1;0;0;-1;67.0
202200011881;1 071 703;792 824;B01;1;1;4;1;1945.0;5;2;9;-1;0;0;-1;77.0
202200011903;1 071 653;792 787;B01;1;1;2;1;1997.0;0;8;-1;-1;-1; -1;-1;25.0
202200011903;1 071 654;792 788;A01;2;2;4;1;1998.0;5;1;-1;-1;-1; -1;-1;24.0
202200011903;1 071 655;792 788;A01;1;1;1;1;1997.0;5;1;-1;-1;-1; -1;-1;25.0
202200011913;1 071 633;792 769;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202200011913;1 071 634;792 770;A01;1;1;4;1;2001.0;0;8;8;-1;-1; -1;-1;21.0
202200011930;1 071 601;792 741;B01;1;1;4;1;1965.0;5;2;8;-1;-1; -1;-1;57.0
202200011930;1 071 602;792 743;A01;1;1;1;2;1984.0;5;1;8;-1;-1; -1;-1;38.0
202200011932;1 071 599;792 739;B01;1;1;3;1;1945.0;5;2;0;-1;0;0;-1;77.0
202200011932;1 071 603;792 742;A01;1;1;1;2;1988.0;5;1;0;-1;0;0;-1;34.0
202200011942;1 071 572;792 724;A01;1;1;1;2;1989.0;2;1;-1;-1;-1; -1;-1;33.0
202200011942;1 071 573;792 724;A01;2;2;1;1;1978.0;2;1;-1;-1;-1; -1;-1;44.0
202200011942;1 071 575;792 724;A01;4;2;1;1;2018.0;2;3;-1;-1;-1; -1;-1;4.0
202200011942;1 071 578;792 727;B01;1;1;4;1;1977.0;1;8;-1;-1;-1; -1;-1;45.0
202200011943;1 071 567;792 721;A01;1;1;4;1;2005.0;2;8;0;-1;-1; -1;-1;17.0
202200011963;1 071 527;792 693;B01;1;1;1;2;1982.0;4;1;0;-1;-1; -1;-1;40.0
202200011963;1 071 532;792 696;A01;1;1;4;1;1992.0;5;2;0;-1;-1; -1;-1;30.0
202200011967;1 071 522;792 688;A01;1;1;1;1;1944.0;5;1;8;-1;-1; -1;-1;78.0
202200011967;1 071 523;792 690;B01;1;1;4;1;1999.0;1;8;0;-1;-1; -1;-1;23.0
202200011978;1 071 494;792 665;C01;1;1;4;2;1978.0;5;2;0;-1;-1; -1;-1;44.0
202200011978;1 071 496;792 668;B01;1;1;4;2;2016.0;5;2;0;-1;-1; -1;-1;6.0
202200011978;1 071 497;792 669;A01;1;1;1;2;1948.0;3;1;0;-1;-1; -1;-1;74.0
202200011981;1 071 478;792 655;A01;1;1;1;1;1977.0;5;1;0;-1;-1; -1;-1;45.0
202200011981;1 071 479;792 656;B01;1;1;4;1;2004.0;5;8;0;-1;-1; -1;-1;18.0
202200011991;1 071 458;792 640;A01;1;1;4;1;2000.0;1;2;0;-1;0;0;-1;22.0
202200011999;1 071 435;792 624;Z01;10;3;4;2;1982.0;5;8;8;-1;2;3;1;40.0
202200011999;1 071 436;792 624;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202200012012;1 071 402;792 600;B01;1;1;4;1;1968.0;1;8;0;-1;0;0;-1;54.0
202200012012;1 071 403;792 601;A01;1;1;1;1;1951.0;4;8;0;-1;0;0;-1;71.0
202200012012;1 071 407;792 601;A01;2;2;1;1;1958.0;1;1;0;-1;0;0;-1;64.0
202200012023;1 071 373;792 579;A01;1;1;4;2;1964.0;1;2;8;-1;-1; -1;-1;58.0
202200012088;1 071 228;792 471;A01;1;1;1;1;1966.0;1;1;-1;-1;0;0;-1;56.0
202200012088;1 071 232;792 474;B01;1;1;3;2;1987.0;0;0;-1;-1;0;0;-1;35.0
202200012189;1 071 003;792 303;B01;1;1;4;1;2007.0;5;8;0;-1;-1; -1;-1;15.0
202200012189;1 071 005;792 305;A01;1;1;1;1;1968.0;1;1;-1;-1;-1; -1;-1;54.0
202200012200;1 070 973;792 280;A01;1;1;3;1;1980.0;1;2;-1;-1;-1; -1;-1;42.0
202200012200;1 070 974;792 281;Z01;1;1;1;1;1987.0;0;1;-1;-1;-1; -1;-1;35.0
202200012203;1 070 981;792 286;A01;1;1;1;2;1947.0;9;1;-1;-1;0;0;-1;75.0
202200012203;1 070 983;792 288;B01;1;1;4;2;1976.0;0;2;-1;-1;0;0;-1;46.0
202200012206;1 070 960;792 270;A01;1;1;1;1;1989.0;1;1;0;-1;-1; -1;-1;33.0
202200012206;1 070 963;792 273;B01;1;1;3;1;2004.0;2;8;0;-1;-1; -1;-1;18.0
202200012216;1 070 932;792 249;B01;1;1;4;1;1982.0;0;2;-1;-1;-1; -1;-1;40.0
202200012216;1 070 934;792 251;A01;1;1;1;1;1990.0;1;1;0;-1;-1; -1;-1;32.0
202200012220;1 070 924;792 243;B01;1;1;4;1;1978.0;5;0;-1;-1;0;0;-1;44.0
202200012220;1 070 926;792 245;A01;1;1;1;1;1955.0;1;1;-1;-1;0;0;-1;67.0
202200012225;1 070 915;792 235;A01;1;1;4;1;1964.0;1;2;0;-1;0;0;-1;58.0
202200012239;1 070 875;792 203;A01;1;1;4;1;1956.0;9;8;0;-1;0;0;-1;66.0
202200012239;1 070 877;792 203;A01;10;3;4;2;1949.0;5;0;-1;-1;4;3;1;73.0
202200012242;1 070 864;792 196;B01;1;1;1;1;1997.0;9;2;6;-1;0;0;-1;25.0
202200012242;1 070 866;792 198;A01;1;1;4;1;1977.0;9;8;0;-1;0;0;-1;45.0
202200012252;1 070 838;792 179;B01;1;1;2;1;2013.0;5;2;-1;-1;0;0;-1;9.0
202200012252;1 070 840;792 180;A01;1;1;1;1;1999.0;4;0;-1;-1;0;0;-1;23.0
202200012256;1 070 832;792 173;B01;1;1;4;2;1994.0;1;8;0;-1;0;0;-1;28.0
202200012256;1 070 834;792 175;A01;1;1;1;1;1993.0;4;1;0;-1;0;0;-1;29.0
202200012265;1 070 811;792 158;B01;1;1;1;1;1990.0;9;2;0;-1;0;0;-1;32.0
202200012265;1 070 814;792 159;A01;1;1;4;1;1963.0;9;8;0;-1;0;0;-1;59.0
202200012272;1 070 794;792 147;A01;4;2;1;1;2021.0;5;3;0;-1;0;0;-1;1.0
202200012272;1 070 795;792 147;A01;3;2;1;1;2018.0;5;3;0;-1;0;0;-1;4.0
202200012272;1 070 796;792 147;A01;2;2;1;2;1989.0;9;1;0;-1;0;0;-1;33.0
202200012272;1 070 797;792 147;A01;1;1;1;1;1985.0;9;1;0;-1;0;0;-1;37.0
202200012272;1 070 802;792 151;B01;1;1;4;1;2000.0;9;2;0;-1;0;0;-1;22.0
202200012276;1 070 782;792 137;A01;1;1;4;1;1997.0;1;8;0;-1;0;0;-1;25.0
202200012276;1 070 785;792 139;B01;1;1;1;1;1976.0;1;1;0;-1;0;0;-1;46.0
202200012296;1 070 740;792 103;A01;1;1;4;1;1991.0;9;2;8;-1;0;0;-1;31.0
202200012296;1 070 741;792 104;B01;1;1;1;1;1988.0;1;8;0;-1;0;0;-1;34.0
202200012298;1 070 733;792 097;C01;1;1;4;2;1965.0;9;2;0;-1;0;0;-1;57.0
202200012298;1 070 735;792 099;B01;1;1;4;1;1969.0;9;8;0;-1;0;0;-1;53.0
202200012298;1 070 737;792 100;A01;1;1;1;1;1999.0;1;8;0;-1;0;0;-1;23.0
202200012304;1 070 721;792 089;A01;1;1;4;2;2001.0;5;8;0;-1;0;0;-1;21.0
202200012306;1 070 717;792 085;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202200012306;1 070 719;792 087;A01;1;1;4;2;1986.0;1;8;0;-1;0;0;-1;36.0
202200012317;1 070 694;792 069;A01;1;1;1;2;1940.0;0;1;-1;-1;-1; -1;-1;82.0
202200012317;1 070 695;792 070;B01;1;1;4;1;1983.0;0;2;0;-1;-1; -1;-1;39.0
202200012334;1 070 655;792 037;B01;1;1;4;2;2000.0;9;8;0;-1;-1; -1;-1;22.0
202200012334;1 070 657;792 039;A01;1;1;1;2;1974.0;0;8;0;-1;-1; -1;-1;48.0
202200012339;1 070 644;792 029;A01;1;1;4;1;1944.0;5;2;8;-1;0;0;-1;78.0
202200012367;1 070 592;791 983;B01;1;1;3;1;1962.0;1;2;6;-1;0;0;-1;60.0
202200012367;1 070 594;791 985;A01;1;1;1;1;1988.0;1;1;-1;-1;0;0;-1;34.0
202200012379;1 070 567;791 964;B01;1;1;3;1;1952.0;5;2;-1;-1;0;0;-1;70.0
202200012379;1 070 568;791 965;A01;1;1;1;1;1951.0;5;2;-1;-1;0;0;-1;71.0
