Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201200002489;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200002496;3;54.0;;;0.0;0.0;1.0;285.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200002499;3;107.0;;;2.0;2.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;99.0
201200002518;3;38.0;;;0.0;2.0;36.0;205.0;0.0;1.0;1.0;0.0;54.0;1.0;5.0;0.0;99.0
201200002526;4;;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;0.0;1.0;0.0
201200002533;3;949.0;;;1.0;1.0;63.0;400.0;0.0;1.0;2.0;0.0;45.0;1.0;5.0;1.0;99.0
201200002535;4;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;40.0;0.0;1.0;0.0;1.0;99.0
201200002536;4;0.0;;;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;54.0;1.0;0.0;1.0;3.0
201200002549;3;1250.0;;;2.0;2.0;18.0;700.0;0.0;1.0;3.0;65.0;140.0;1.0;5.0;1.0;99.0
201200002577;3;213.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200002590;3;1.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;55.0;1.0;0.0;1.0;0.0
201200002593;9;0.0;;;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;23.0;1.0;5.0;5.0;0.0
201200002604;3;23.0;3.0;E;2.0;0.0;9.0;400.0;0.0;1.0;1.0;0.0;51.0;1.0;0.0;1.0;0.0
201200002609;3;18.0;;;2.0;1.0;0.0;0.0;0.0;1.0;1.0;80.0;0.0;1.0;0.0;1.0;0.0
201200002622;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200002642;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;59.0;1.0;0.0;1.0;0.0
201200002666;3;1113.0;;;2.0;2.0;59.0;800.0;0.0;0.0;0.0;0.0;50.0;1.0;5.0;1.0;99.0
201200002697;3;3.0;;;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;0.0
201200002756;3;1089.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
201200002774;3;18.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;69.0;1.0;0.0;1.0;0.0
201200002800;4;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;25.0;1.0;0.0;1.0;0.0
201200002806;4;0.0;;;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;38.0;1.0;0.0;1.0;0.0
201200002868;3;62.0;;;2.0;0.0;21.0;900.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200002886;4;209.0;;;2.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0;30.0;2.0;0.0;1.0;0.0
201200002917;3;10.0;;;1.0;1.0;10.0;590.0;0.0;1.0;3.0;40.0;40.0;1.0;0.0;1.0;99.0
201200002935;3;345.0;;0;2.0;0.0;4.0;567.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200002953;4;0.0;;0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200002960;3;81.0;;0;2.0;0.0;2.0;999.0;0.0;1.0;1.0;0.0;56.0;1.0;0.0;1.0;0.0
201200002962;3;181.0;;0;2.0;0.0;0.0;252.0;1.0;1.0;1.0;0.0;59.0;2.0;0.0;5.0;99.0
201200002969;3;325.0;;E;2.0;2.0;2.0;930.0;0.0;1.0;1.0;0.0;51.0;1.0;0.0;1.0;99.0
201200002980;3;834.0;;0;2.0;2.0;28.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200003025;3;931.0;;;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200003033;4;19.0;;;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;45.0;1.0;0.0;1.0;0.0
201200003050;3;119.0;;;2.0;2.0;7.0;800.0;0.0;1.0;1.0;0.0;73.0;1.0;0.0;1.0;0.0
