Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
201900024296;138 260 667;A01;1;1;4;2;1957;5;8;2;-1;0;0;-1;65
201900024300;138 260 661;A01;1;1;1;1;1995;4;1;0;-1;0;0;-1;27
201900024300;138 260 662;B01;1;1;4;1;1987;4;2;8;-1;0;0;-1;35
201900024301;138 260 659;A01;1;1;1;1;1972;5;1;0;-1;0;0;-1;50
201900024301;138 260 660;B01;1;1;4;2;1989;5;8;2;-1;0;0;-1;33
201900024306;138 260 652;A01;1;1;1;1;1987;0;1;8;-1;0;0;-1;35
201900024306;138 260 653;B01;1;1;4;1;1992;0;2;8;-1;0;0;-1;30
201900024332;138 260 601;A01;1;1;1;1;1945;5;1;0;-1;-1;0;-1;77
201900024332;138 260 602;B01;2;1;4;2;1963;0;8;0;-1;-1;0;-1;59
201900024341;138 260 580;A01;1;1;1;1;1984;0;1;0;-1;-1; -1;-1;38
201900024341;138 260 581;B01;2;1;4;1;2009;0;2;0;-1;-1; -1;-1;13
201900024351;138 260 556;A01;1;1;4;1;2002;0;8;0;-1;-1;0;-1;20
201900024351;138 260 557;B01;1;1;1;1;1978;0;1;0;-1;-1;0;-1;44
201900024361;138 260 534;B01;1;1;1;2;1987;0;1;8;-1;-1;0;-1;35
201900024361;138 260 535;A01;1;1;4;2;1999;1;2;0;-1;-1;0;-1;23
201900024372;138 260 513;B01;1;1;4;2;2002;0;8;0;-1;-1; -1;-1;20
201900024372;138 260 514;C01;1;1;4;1;2002;0;8;0;-1;-1; -1;-1;20
201900024379;138 260 501;A01;1;1;1;1;2000;1;1;0;-1;0;0;-1;22
201900024379;138 260 502;B01;1;1;4;2;1998;2;0;-1;-1;0;0;-1;24
201900024385;138 260 488;A01;1;1;4;1;1991;1;8;0;-1;-1; -1;-1;31
201900024385;138 260 489;B01;1;1;1;1;1980;1;1;0;-1;-1; -1;-1;42
201900024403;138 260 453;B01;1;1;4;1;2003;0;8;0;-1;0;0;-1;19
201900024403;138 260 454;A01;1;1;1;2;1982;0;1;0;-1;0;0;-1;40
201900024411;138 260 441;A01;1;1;1;1;2004;5;8;2;-1;0;0;-1;18
201900024411;138 260 441;A01;10;3;4;1;1959;0;0;-1;-1;4;3;1;63
201900024413;138 260 438;B01;1;1;4;1;1990;0;8;2;-1;0;0;-1;32
201900024413;138 260 439;A01;1;1;1;1;1979;1;1;0;-1;0;0;-1;43
201900024425;138 260 413;A01;1;1;1;1;1938;5;1;0;-1;-1; -1;-1;84
201900024425;138 260 414;B01;1;1;4;1;2005;5;8;0;-1;-1; -1;-1;17
201900024453;138 260 363;B01;1;1;3;1;1985;5;4;-1;-1;0;0;-1;37
201900024453;138 260 364;A01;7;2;1;1;2015;5;1;-1;-1;0;0;-1;7
201900024453;138 260 364;A01;1;1;1;1;1986;1;1;-1;-1;0;0;-1;36
201900024453;138 260 364;A01;9;2;1;1;2017;5;1;-1;-1;0;0;-1;5
201900024481;138 260 303;B01;1;1;3;1;2005;5;0;-1;-1;0;0;-1;17
201900024481;138 260 304;A01;1;1;1;2;1959;1;1;-1;-1;0;0;-1;63
201900024492;138 260 288;A01;1;1;1;1;1962;0;1;-1;-1;0;0;-1;60
201900024492;138 260 289;B01;1;1;4;1;1987;0;0;-1;-1;0;0;-1;35
201900024506;138 260 264;A01;1;1;3;1;1957;5;2;-1;-1;0;0;-1;65
201900024524;138 260 233;A01;1;1;1;1;1964;5;1;-1;-1;0;0;-1;58
201900024524;138 260 233;A01;2;2;1;1;1989;5;1;-1;-1;0;0;-1;33
201900024524;138 260 234;B01;1;1;3;2;2011;5;0;-1;-1;0;0;-1;11
201900024529;138 260 223;B01;1;1;4;1;1998;5;2;-1;-1;0;0;-1;24
201900024529;138 260 224;A01;1;1;1;2;1953;5;1;-1;-1;0;0;-1;69
201900024532;138 260 218;A01;1;1;4;1;1979;3;0;-1;-1;0;0;-1;43
201900024536;138 260 211;B01;1;1;3;1;1965;5;0;-1;-1;0;0;-1;57
201900024536;138 260 212;A01;1;1;1;2;1957;5;1;-1;-1;0;0;-1;65
201900024550;138 260 171;A01;2;1;4;1;1985;0;2;0;-1;0;0;-1;37
201900024559;138 260 157;B01;1;1;4;1;2009;0;0;-1;-1;-1;0;-1;13
201900024559;138 260 158;A01;1;1;1;1;1996;5;1;8;-1;-1;0;-1;26
201900024560;138 260 155;A01;1;1;1;1;1996;0;1;8;-1;-1;0;-1;26
201900024560;138 260 156;B01;1;1;3;1;1995;0;8;0;-1;-1;0;-1;27
201900024579;138 260 119;A01;1;1;4;1;1979;0;8;0;-1;-1; -1;-1;43
201900024594;138 260 089;B01;1;1;1;2;1985;0;1;0;-1;-1;0;-1;37
201900024594;138 260 090;A01;1;1;4;1;1968;0;2;0;-1;-1; -1;-1;54
201900024604;138 260 063;A01;1;1;1;2;1985;0;1;0;-1;0;0;-1;37
201900024604;138 260 064;B01;1;1;4;1;1981;0;8;0;-1;0;0;-1;41
201900024609;138 260 053;B01;1;1;3;1;1942;5;2;0;-1;0;0;-1;80
201900024609;138 260 054;A01;1;1;1;2;1943;5;1;0;-1;0;0;-1;79
201900024617;138 260 038;B01;1;1;4;1;1986;5;2;8;-1;-1;0;-1;36
201900024617;138 260 039;A01;1;1;1;1;1950;0;1;8;-1;-1;0;-1;72
201900024619;138 260 032;B01;1;1;1;1;1976;4;1;8;-1;-1;0;-1;46
201900024619;138 260 033;A01;1;1;3;1;1999;5;8;0;-1;-1;0;-1;23
201900024627;138 260 020;A01;1;1;1;1;1992;5;1;0;-1;0;0;-1;30
201900024627;138 260 021;B01;1;1;4;1;1971;5;8;0;-1;0;0;-1;51
201900024629;138 260 016;A01;1;1;1;2;1999;0;1;0;-1;0;0;-1;23
201900024629;138 260 017;B01;1;1;4;1;2001;0;2;0;-1;0;0;-1;21
201900024632;138 260 009;C01;1;1;4;1;2003;0;2;0;-1;-1; -1;-1;19
201900024632;138 260 010;B01;1;1;4;1;2006;0;2;0;-1;-1; -1;-1;16
201900024632;138 260 011;A01;1;1;1;2;1987;0;1;0;-1;0;0;-1;35
201900024642;138 259 989;B01;1;1;4;1;1963;1;8;6;-1;-1; -1;-1;59
201900024642;138 259 990;A01;1;1;1;1;1970;1;1;8;-1;-1; -1;-1;52
201900024653;138 259 969;C01;1;1;4;2;1959;-1;2;-1;-1;-1; -1;-1;63
201900024653;138 259 970;B01;1;2;1;2;1989;9;1;0;-1;-1; -1;-1;33
201900024653;138 259 970;B01;1;1;4;1;1959;9;1;0;-1;-1; -1;-1;63
201900024661;138 259 958;A01;2;1;1;1;1992;0;1;0;-1;0;0;-1;30
201900024661;138 259 959;B01;2;1;4;1;1946;0;8;0;-1;0;0;-1;76
201900024671;138 259 940;A01;1;1;4;2;2003;5;0;-1;-1;0;0;-1;19
201900024672;138 259 938;A01;1;1;1;1;1962;1;1;-1;-1;0;0;-1;60
201900024672;138 259 939;B01;1;1;3;1;1997;5;2;-1;-1;0;0;-1;25
201900024711;138 259 858;A01;1;1;1;1;1978;1;1;8;-1;-1;0;-1;44
201900024711;138 259 859;B01;1;1;4;1;1963;1;2;8;-1;-1;0;-1;59
201900024716;138 259 849;B01;1;1;3;2;1973;0;8;0;-1;0;0;-1;49
201900024716;138 259 850;A01;1;1;1;1;1991;4;1;8;-1;0;0;-1;31
201900024721;138 259 838;A01;1;1;1;1;1979;1;2;8;-1;-1;0;-1;43
201900024721;138 259 838;A01;10;3;4;1;2013;2;0;0;0;3;3;2;9
201900024724;138 259 833;B01;1;1;4;2;1985;1;8;0;-1;-1;0;-1;37
201900024724;138 259 834;A01;1;1;1;1;1979;4;8;0;-1;-1; -1;-1;43
201900024741;138 259 797;A01;1;1;1;1;1998;0;1;0;-1;-1;0;-1;24
201900024741;138 259 798;B01;1;1;4;1;1998;5;2;0;-1;-1;0;-1;24
201900024752;138 259 770;A01;2;2;3;1;2004;5;8;0;-1;0;0;-1;18
201900024752;138 259 770;A01;1;1;4;1;2002;5;8;0;-1;0;0;-1;20
201900024752;138 259 771;C01;1;1;1;1;1993;5;1;0;-1;0;0;-1;29
201900024752;138 259 772;B01;1;1;1;1;1996;5;1;8;-1;0;0;-1;26
201900024758;138 259 758;B01;1;1;4;2;1965;0;8;0;-1;-1;0;-1;57
201900024771;138 259 732;B01;1;1;1;1;1987;0;1;8;-1;-1;0;-1;35
201900024771;138 259 733;A01;1;1;4;1;2000;0;2;0;-1;-1;0;-1;22
201900024776;138 259 721;B01;1;1;1;1;1963;5;1;8;-1;-1; -1;-1;59
201900024776;138 259 722;A01;1;1;4;1;2010;5;5;0;-1;-1; -1;-1;12
201900024786;138 259 701;B01;1;1;4;2;1993;5;2;0;-1;-1;0;-1;29
201900024786;138 259 702;A01;1;1;1;1;1992;9;1;0;-1;-1;0;-1;30
201900024793;138 259 689;B01;1;1;4;1;2004;5;2;0;-1;-1;0;-1;18
201900024793;138 259 690;A01;1;1;1;2;1994;5;1;0;-1;-1;0;-1;28
201900024817;138 259 638;A01;1;1;1;2;1984;0;1;0;-1;0;0;-1;38
201900024817;138 259 639;B01;1;1;4;1;1994;0;2;0;-1;0;0;-1;28
201900024820;138 259 632;A01;3;2;1;2;1951;1;1;0;-1;0;0;-1;71
201900024820;138 259 633;B01;1;1;4;1;1980;1;2;0;-1;0;0;-1;42
201900024825;138 259 624;A01;1;1;4;1;1993;5;0;0;-1;0;0;-1;29
201900024825;138 259 625;B01;1;1;4;1;1967;5;2;0;-1;0;0;-1;55
201900024840;138 259 598;A01;1;1;1;2;1968;5;1;8;-1;-1;0;-1;54
201900024840;138 259 599;B01;1;1;4;2;1963;5;2;0;-1;-1;0;-1;59
201900024863;138 259 555;B01;1;1;4;2;1991;1;1;0;-1;-1; -1;-1;31
201900024863;138 259 556;A01;1;1;4;1;2002;1;8;0;-1;0;0;-1;20
201900024866;138 259 549;B01;1;1;1;2;1968;9;1;8;-1;-1;0;-1;54
201900024866;138 259 550;A01;1;1;4;2;1990;9;2;0;-1;-1;0;-1;32
201900024883;138 259 510;A01;1;1;1;1;1960;0;1;0;-1;0;0;-1;62
201900024883;138 259 511;B01;1;1;4;1;1989;0;8;0;-1;0;0;-1;33
201900024899;138 259 476;A01;1;1;1;2;1947;0;1;8;-1;-1;0;-1;75
201900024899;138 259 477;B01;1;1;4;1;1990;0;8;0;-1;-1;0;-1;32
201900024904;138 259 468;B01;2;2;4;1;1977;5;2;0;-1;-1; -1;-1;45
201900024904;138 259 469;A01;1;1;1;2;1992;1;1;0;-1;-1; -1;-1;30
201900024913;138 259 443;A01;1;1;4;2;1963;1;2;0;-1;0;0;-1;59
201900024913;138 259 444;B01;1;1;1;1;1990;1;1;0;-1;0;0;-1;32
201900024936;138 259 401;A01;10;3;4;2;1985;9;8;0;-1;2;3;1;37
201900024936;138 259 401;A01;1;1;1;1;1988;9;8;0;-1;0;0;-1;34
201900024941;138 259 394;B01;1;1;4;1;1992;5;2;8;-1;0;0;-1;30
201900024941;138 259 395;A01;1;1;1;1;1987;9;1;8;-1;0;0;-1;35
201900024942;138 259 392;A01;1;1;1;1;1981;4;1;0;-1;0;0;-1;41
201900024942;138 259 393;B01;1;1;4;2;1986;5;2;0;-1;0;0;-1;36
201900024950;138 259 380;A01;1;1;3;1;1986;9;2;8;-1;0;0;-1;36
201900024950;138 259 381;B01;1;1;1;1;1963;4;8;8;-1;0;0;-1;59
201900024951;138 259 378;B01;1;1;4;1;1999;9;2;6;-1;0;0;-1;23
201900024951;138 259 378;B01;2;2;4;2;2003;9;2;6;-1;0;0;-1;19
201900024951;138 259 379;A01;1;1;4;1;2007;5;2;0;-1;0;0;-1;15
201900024965;138 259 357;A01;1;1;1;1;1992;0;8;0;-1;0;0;-1;30
201900024965;138 259 357;A01;10;3;4;1;1966;0;8;0;-1;2;A;1;56
201900024966;138 259 355;A01;1;1;1;1;1980;9;1;0;-1;0;0;-1;42
201900024966;138 259 356;B01;1;1;4;1;1975;9;8;0;-1;0;0;-1;47
201900024971;138 259 349;B01;1;1;4;2;1996;5;8;0;-1;0;0;-1;26
201900024971;138 259 350;A01;1;1;1;2;1972;9;8;0;-1;0;0;-1;50
201900024984;138 259 324;A01;1;1;4;1;1982;0;2;0;-1;-1; -1;-1;40
201900024984;138 259 325;B01;1;1;1;2;1977;0;1;0;-1;-1; -1;-1;45
201900024987;138 259 318;A01;1;1;1;1;1978;5;1;0;-1;-1; -1;-1;44
201900024987;138 259 319;B01;1;1;4;1;1987;5;8;0;-1;-1; -1;-1;35
201900025008;138 259 288;A01;10;3;4;1;1995;1;0;-1;-1;2;3;1;27
201900025008;138 259 288;A01;1;1;1;1;1961;5;8;0;-1;-1; -1;-1;61
201900025017;138 259 272;A01;1;1;1;1;1980;0;1;0;-1;-1; -1;-1;42
201900025017;138 259 273;B01;1;1;4;1;2004;5;8;0;-1;-1; -1;-1;18
201900025029;138 259 249;A01;10;3;4;2;1953;5;8;0;-1;8;3;1;69
201900025029;138 259 249;A01;1;1;1;1;2003;5;8;0;-1;-1;0;-1;19
201900025047;138 259 212;A01;1;1;1;1;1950;5;1;8;-1;0;0;-1;72
201900025047;138 259 213;B01;1;1;4;1;1988;5;8;0;-1;0;0;-1;34
201900025054;138 259 202;A01;1;1;3;1;1934;0;1;8;-1;-1;0;-1;88
201900025054;138 259 202;A01;2;2;4;2;1938;0;1;8;-1;-1;0;-1;84
201900025054;138 259 203;B01;1;1;3;1;2003;5;8;0;-1;-1;0;-1;19
201900025056;138 259 200;A01;1;1;4;2;1972;5;8;0;-1;-1;0;-1;50
201900025068;138 259 180;A01;1;1;1;1;1997;4;1;8;-1;-1; -1;-1;25
201900025068;138 259 181;B01;1;1;4;1;1987;1;2;8;-1;-1; -1;-1;35
201900025072;138 259 171;B01;1;1;1;1;1967;4;8;0;-1;-1; -1;-1;55
201900025072;138 259 172;A01;1;1;4;1;1975;5;8;0;-1;-1; -1;-1;47
201900025073;138 259 170;A01;1;1;4;1;1982;5;8;0;-1;-1; -1;-1;40
201900025081;138 259 156;A01;1;1;1;1;1993;5;8;0;-1;0;0;-1;29
201900025081;138 259 157;B01;1;1;4;1;1989;5;2;8;-1;-1;0;-1;33
201900025110;138 259 104;B01;1;1;4;1;2001;5;2;0;-1;0;0;-1;21
201900025110;138 259 105;A01;1;1;1;1;1977;5;1;0;-1;0;0;-1;45
201900025112;138 259 101;B01;1;1;4;1;1994;0;2;6;-1;-1; -1;-1;28
201900025112;138 259 102;A01;1;1;4;1;1986;0;8;0;-1;-1; -1;-1;36
201900025114;138 259 096;B01;1;1;1;1;1964;4;1;0;-1;0;0;-1;58
201900025114;138 259 097;A01;1;1;4;1;1995;0;8;0;-1;0;0;-1;27
201900025128;138 259 073;B01;1;1;4;1;1983;0;2;8;-1;0;0;-1;39
201900025128;138 259 074;A01;1;1;1;1;1987;4;1;8;-1;0;0;-1;35
201900025136;138 259 058;A01;1;1;1;1;1975;1;2;8;-1;0;0;-1;47
201900025136;138 259 059;B01;1;1;4;2;1992;5;2;8;-1;0;0;-1;30
201900025140;138 259 050;A01;1;1;4;1;1993;1;2;0;-1;0;0;-1;29
201900025140;138 259 051;B01;1;1;1;1;1971;5;1;0;-1;0;0;-1;51
201900025147;138 259 038;A01;1;1;1;1;1979;5;1;0;-1;0;0;-1;43
201900025147;138 259 039;B01;1;1;4;2;1986;5;2;0;-1;0;0;-1;36
201900025149;138 259 034;B01;1;1;4;1;1979;0;2;0;-1;0;0;-1;43
201900025149;138 259 035;A01;1;1;1;2;1998;0;1;0;-1;0;0;-1;24
201900025149;138 259 035;A01;2;2;1;1;1993;0;1;0;-1;0;0;-1;29
201900025158;138 259 014;B01;1;1;1;1;1954;5;1;0;-1;-1;0;-1;68
201900025158;138 259 015;A01;1;1;4;1;1952;5;2;4;-1;-1;0;-1;70
201900025167;138 258 997;B01;1;1;4;1;1982;1;8;0;-1;-1; -1;-1;40
201900025167;138 258 998;A01;1;1;1;1;1984;0;1;0;-1;-1; -1;-1;38
201900025182;138 258 970;A01;1;1;1;1;1992;4;1;8;-1;-1;0;-1;30
201900025182;138 258 971;B01;1;1;4;1;1957;5;2;0;-1;-1;0;-1;65
201900025183;138 258 968;B01;1;1;4;1;1989;5;8;0;-1;-1;0;-1;33
201900025183;138 258 969;A01;1;1;1;1;1975;9;1;0;-1;-1;0;-1;47
201900025194;138 258 951;C01;1;1;4;1;1947;5;2;-1;-1;0;0;-1;75
201900025194;138 258 952;B01;1;1;3;1;1949;5;2;-1;-1;0;0;-1;73
201900025194;138 258 953;A01;1;1;1;1;1961;1;2;-1;-1;0;0;-1;61
201900025213;138 258 917;B01;1;1;4;1;1992;1;2;0;-1;0;0;-1;30
201900025213;138 258 918;A01;1;1;1;1;1974;1;2;6;-1;0;0;-1;48
201900025220;138 258 906;Z01;10;3;4;1;1983;5;8;0;-1;2;3;1;39
201900025231;138 258 884;A01;1;1;1;1;1965;3;8;0;-1;-1; -1;-1;57
201900025231;138 258 885;B01;1;1;4;1;1969;9;8;0;-1;-1; -1;-1;53
201900025235;138 258 877;A01;1;1;1;1;1945;0;1;0;-1;-1;0;-1;77
201900025235;138 258 878;B01;1;1;4;1;1976;4;8;0;-1;-1;0;-1;46
201900025254;138 258 840;B01;1;1;1;2;1974;0;1;-1;-1;0;0;-1;48
201900025254;138 258 841;A01;1;1;4;2;2008;5;2;-1;-1;0;0;-1;14
201900025262;138 258 825;A01;1;1;3;1;1949;5;2;-1;-1;0;0;-1;73
201900025262;138 258 826;B01;1;1;1;1;1987;1;8;-1;-1;0;0;-1;35
201900025327;138 258 695;A01;1;1;1;1;2000;5;1;8;-1;-1;0;-1;22
201900025327;138 258 696;B01;1;1;4;1;1984;0;2;0;-1;-1;0;-1;38
201900025340;138 258 671;B01;1;1;2;1;1956;5;2;-1;-1;0;0;-1;66
201900025340;138 258 672;A01;1;1;1;2;1970;5;1;-1;-1;0;0;-1;52
201900025390;138 258 571;B01;1;1;4;1;1963;0;2;5;-1;-1;0;-1;59
201900025390;138 258 572;A01;1;1;1;1;1949;0;1;5;-1;-1;0;-1;73
201900025399;138 258 540;A01;1;1;1;2;1970;5;1;8;-1;0;0;-1;52
201900025399;138 258 541;B01;1;1;4;1;2009;5;8;0;-1;0;0;-1;13
201900025400;138 258 538;A01;1;1;1;1;1989;5;1;8;-1;-1;0;-1;33
201900025400;138 258 539;B01;1;1;3;2;1981;1;8;0;-1;-1;0;-1;41
201900025403;138 258 534;A01;1;1;4;1;2007;5;2;8;-1;-1;0;-1;15
201900025403;138 258 535;B01;1;1;1;2;1958;5;1;8;-1;-1;0;-1;64
201900025405;138 258 531;B01;1;1;4;1;2009;2;8;0;-1;-1;0;-1;13
201900025405;138 258 532;A01;1;1;1;1;1961;1;1;8;-1;-1;0;-1;61
201900025406;138 258 529;A01;1;1;1;1;1978;0;1;8;-1;-1;0;-1;44
201900025406;138 258 530;B01;1;1;4;2;1961;0;8;8;-1;-1;0;-1;61
201900025412;138 258 520;B01;1;1;4;2;1979;1;8;0;-1;-1;0;-1;43
201900025412;138 258 521;A01;1;1;1;2;1985;5;1;8;-1;-1;0;-1;37
201900025413;138 258 518;B01;1;1;4;2;1979;1;8;0;-1;-1;0;-1;43
201900025413;138 258 519;A01;1;1;1;2;1985;5;1;8;-1;-1;0;-1;37
201900025418;138 258 510;B01;1;1;4;1;1971;5;8;0;-1;-1;0;-1;51
201900025418;138 258 511;A01;1;1;1;1;1968;0;1;8;-1;-1;0;-1;54
201900025421;138 258 505;A01;10;3;4;2;1978;5;8;0;-1;5;3;1;44
201900025421;138 258 505;A01;1;1;1;1;2000;4;8;0;-1;-1;0;-1;22
201900025427;138 258 495;B01;1;1;4;2;2000;0;8;0;-1;-1;0;-1;22
201900025427;138 258 496;A01;1;1;1;1;1969;0;1;8;-1;-1;0;-1;53
201900025429;138 258 492;A01;1;1;4;1;1990;0;2;8;-1;-1;0;-1;32
201900025429;138 258 492;A01;10;3;4;2;2008;9;8;0;-1;8;5;3;14
201900025438;138 258 475;B01;1;1;4;1;2003;5;2;0;-1;0;0;-1;19
201900025438;138 258 476;A01;1;1;1;2;1998;0;1;8;-1;0;0;-1;24
201900025443;138 258 467;A01;1;1;4;1;1936;5;8;8;-1;0;0;-1;86
201900025443;138 258 468;B01;1;1;1;1;1957;5;1;0;-1;0;0;-1;65
201900025445;138 258 463;A01;1;1;4;1;1969;5;8;0;-1;0;0;-1;53
201900025445;138 258 464;B01;1;1;1;1;1973;5;1;0;-1;0;0;-1;49
201900025451;138 258 451;B01;1;1;4;1;1955;0;8;0;-1;0;0;-1;67
201900025451;138 258 452;A01;1;1;1;1;1927;0;1;0;-1;0;0;-1;95
201900025452;138 258 449;A01;1;1;1;2;1976;0;1;0;-1;-1;0;-1;46
201900025452;138 258 450;B01;1;1;3;2;1976;0;8;0;-1;-1;0;-1;46
201900025464;138 258 431;B01;1;1;4;1;1995;5;8;0;-1;0;0;-1;27
201900025464;138 258 432;A01;1;1;1;1;1978;5;1;8;-1;0;0;-1;44
201900025485;138 258 392;A01;1;1;3;1;1944;5;2;0;-1;0;0;-1;78
201900025508;138 258 352;B01;1;1;1;2;1957;0;1;0;-1;0;0;-1;65
201900025508;138 258 353;A01;1;1;4;1;2001;0;8;0;-1;0;0;-1;21
201900025541;138 258 277;B01;1;1;4;1;2004;5;2;0;-1;-1;0;-1;18
201900025612;138 258 118;A01;10;3;4;2;1959;5;0;-1;-1;3;3;1;63
201900025612;138 258 118;A01;1;1;4;1;1986;5;2;8;-1;0;0;-1;36
201900025620;138 258 102;B01;1;1;1;1;1966;5;8;0;-1;-1; -1;-1;56
201900025620;138 258 103;A01;1;1;4;1;1956;5;8;0;-1;-1; -1;-1;66
201900025632;138 258 075;A01;1;1;1;1;1966;9;1;8;-1;-1;0;-1;56
201900025632;138 258 076;B01;1;1;4;1;1977;1;2;6;-1;-1;0;-1;45
201900025641;138 258 061;B01;1;1;3;1;1987;0;2;0;-1;-1;0;-1;35
201900025641;138 258 062;A01;1;1;1;1;1948;9;1;0;-1;-1;0;-1;74
201900025642;138 258 059;B01;1;1;4;1;1963;0;2;8;-1;-1;0;-1;59
201900025642;138 258 060;A01;1;1;1;1;1953;0;1;8;-1;-1;0;-1;69
201900025659;138 258 030;B01;1;1;4;2;1955;5;2;0;-1;0;0;-1;67
201900025659;138 258 031;A01;1;1;1;1;1961;1;1;0;-1;0;0;-1;61
201900025680;138 257 992;B01;1;1;1;1;1983;1;1;0;-1;-1;0;-1;39
201900025680;138 257 993;A01;1;1;3;2;1988;2;8;0;-1;-1;0;-1;34
201900025681;138 257 990;A01;1;1;1;1;1965;5;1;8;-1;-1; -1;-1;57
201900025681;138 257 991;B01;1;1;4;1;1990;1;2;8;-1;-1; -1;-1;32
201900025690;138 257 973;B01;1;1;4;1;2003;5;8;0;-1;-1; -1;-1;19
201900025690;138 257 974;A01;1;1;1;1;1968;1;1;4;-1;-1; -1;-1;54
201900025702;138 257 955;B01;1;1;4;1;1992;0;8;2;-1;0;0;-1;30
201900025702;138 257 956;A01;1;1;1;1;1974;4;1;0;-1;0;0;-1;48
201900025703;138 257 953;A01;1;1;1;1;1993;1;1;0;-1;0;0;-1;29
201900025703;138 257 954;B01;2;2;4;1;2002;2;8;2;-1;0;0;-1;20
201900025703;138 257 954;B01;1;1;4;1;2002;1;8;2;-1;0;0;-1;20
201900025706;138 257 947;B01;1;1;3;1;1942;5;2;0;-1;0;0;-1;80
201900025706;138 257 948;A01;1;1;1;1;1999;5;1;0;-1;0;0;-1;23
201900025709;138 257 941;A01;1;1;1;1;1991;0;1;0;-1;0;0;-1;31
201900025709;138 257 942;B01;1;1;4;2;1990;1;2;8;-1;0;0;-1;32
201900025715;138 257 931;A01;1;1;4;2;1981;4;8;0;-1;-1; -1;-1;41
201900025739;138 257 887;B01;1;1;4;1;1979;5;0;-1;-1;0;0;-1;43
201900025739;138 257 888;A01;1;1;3;1;1998;1;0;-1;-1;0;0;-1;24
201900025755;138 257 842;B01;1;1;1;1;1950;0;1;0;-1;-1; -1;-1;72
201900025755;138 257 843;A01;1;1;3;1;1950;0;8;8;-1;-1; -1;-1;72
201900025784;138 257 776;A01;1;1;1;2;1990;5;1;0;-1;-1; -1;-1;32
201900025784;138 257 777;B01;1;1;4;1;1970;5;2;0;-1;-1; -1;-1;52
201900025788;138 257 771;A01;1;1;4;1;2001;5;8;0;-1;-1; -1;-1;21
201900025796;138 257 756;A01;1;1;4;1;1978;1;8;2;-1;0;0;-1;44
201900025796;138 257 757;Z01;1;1;4;1;2003;0;2;6;-1;0;0;-1;19
201900025809;138 257 738;A01;1;1;1;1;1970;0;1;0;-1;0;0;-1;52
201900025809;138 257 739;B01;1;1;4;2;1996;0;8;2;-1;0;0;-1;26
201900025810;138 257 737;A01;1;1;4;1;1960;5;2;8;-1;0;0;-1;62
201900025811;138 257 735;A01;1;1;4;1;1985;9;8;2;-1;0;0;-1;37
201900025811;138 257 736;B01;1;1;1;1;1980;9;8;2;-1;0;0;-1;42
201900025825;138 257 711;B01;1;1;4;1;1997;9;8;0;-1;-1;0;-1;25
201900025825;138 257 712;A01;1;1;1;2;1987;3;1;0;-1;-1;0;-1;35
201900025848;138 257 677;A01;1;1;4;1;1964;5;2;-1;-1;0;0;-1;58
201900025848;138 257 678;B01;1;1;4;1;1981;5;2;-1;-1;0;0;-1;41
201900025896;138 257 580;A01;1;1;1;1;1991;0;1;0;-1;-1;0;-1;31
201900025896;138 257 581;B01;1;1;4;2;1988;1;2;0;-1;-1;0;-1;34
201900025936;138 257 501;A01;1;1;1;1;1951;0;1;0;-1;-1;0;-1;71
201900025936;138 257 502;B01;1;1;4;1;1998;0;8;0;-1;-1;0;-1;24
201900026006;138 257 365;B01;1;1;4;2;1991;0;2;0;-1;-1;0;-1;31
201900026006;138 257 366;A01;1;1;1;2;1991;0;1;0;-1;-1; -1;-1;31
201900026040;138 257 301;Z01;10;3;4;2;1998;1;8;0;-1;5;2;1;24
201900026040;138 257 301;Z01;1;1;1;1;2000;0;8;0;-1;0;0;-1;22
201900026043;138 257 296;A01;1;1;1;1;1978;9;1;0;-1;-1; -1;-1;44
201900026043;138 257 297;B01;1;1;4;1;2000;9;2;8;-1;-1; -1;-1;22
201900026045;138 257 293;B01;1;1;4;1;1993;5;8;0;-1;0;0;-1;29
201900026045;138 257 294;A01;1;1;1;1;1962;5;1;8;-1;0;0;-1;60
201900026054;138 257 282;A01;2;1;1;1;1989;0;8;0;-1;-1; -1;-1;33
201900026054;138 257 282;A01;10;3;4;2;1977;0;8;0;-1;5;2;-1;45
201900026055;138 257 279;A01;1;1;4;1;1999;0;2;0;-1;-1;0;-1;23
201900026055;138 257 280;B01;1;1;1;2;1979;0;1;0;-1;-1;0;-1;43
201900026060;138 257 271;A01;1;1;1;2;1998;0;1;8;-1;-1; -1;-1;24
201900026060;138 257 272;B01;1;1;4;1;1998;0;8;0;-1;-1;0;-1;24
201900026066;138 257 262;B01;1;1;4;2;1965;1;8;0;-1;0;0;-1;57
201900026066;138 257 263;A01;1;1;1;1;1980;1;1;0;-1;0;0;-1;42
201900026088;138 257 216;B01;1;1;4;1;1962;1;8;0;-1;-1;0;-1;60
201900026090;138 257 213;B01;1;1;4;1;1997;5;2;0;-1;-1;0;-1;25
201900026092;138 257 209;A01;1;1;1;2;1999;2;1;8;-1;-1;0;-1;23
201900026092;138 257 210;B01;1;1;4;2;1980;1;8;8;-1;-1;0;-1;42
201900026093;138 257 207;B01;1;1;4;2;1991;5;8;0;-1;-1;0;-1;31
201900026093;138 257 208;A01;1;1;1;2;1944;5;1;0;-1;-1;0;-1;78
201900026114;138 257 158;B01;1;1;4;1;1964;5;2;0;-1;-1;0;-1;58
