Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
202000012328;154 720 591;A01;1;1;1;1;1990;0;8;0;-1;-1; -1;-1;32
202000012358;154 720 534;A01;1;1;1;1;1995;1;1;8;-1;-1; -1;-1;27
202000012358;154 720 535;B01;1;1;3;1;1966;9;2;8;-1;-1; -1;-1;56
202000012377;154 720 499;B01;1;1;4;2;1994;1;8;0;-1;-1; -1;-1;28
202000012377;154 720 500;A01;1;1;4;1;2001;5;8;0;-1;-1; -1;-1;21
202000012377;154 720 500;A01;2;2;4;1;2002;5;8;0;-1;-1; -1;-1;20
202000012381;154 720 491;A01;1;1;1;2;1969;9;1;8;-1;-1; -1;-1;53
202000012381;154 720 492;B01;1;1;4;1;1990;9;8;0;-1;-1; -1;-1;32
202000012396;154 720 465;B01;1;1;4;1;1976;1;8;0;-1;-1; -1;-1;46
202000012404;154 720 447;Z01;1;1;4;2;1976;1;2;8;-1;-1; -1;-1;46
202000012404;154 720 448;A01;1;1;1;1;1957;5;1;4;-1;-1; -1;-1;65
202000012428;154 720 405;A01;1;1;4;1;1989;9;2;0;-1;0;0;-1;33
202000012428;154 720 406;B01;1;1;1;1;1985;4;2;6;-1;0;0;-1;37
202000012437;154 720 391;B01;1;1;4;1;2004;5;0;0;-1;-1; -1;-1;18
202000012437;154 720 392;A01;1;1;1;1;1998;1;8;0;-1;-1; -1;-1;24
202000012439;154 720 389;A01;1;1;4;1;2004;0;8;0;-1;-1; -1;-1;18
202000012441;154 720 385;A01;1;1;1;2;1996;0;1;0;-1;-1; -1;-1;26
202000012441;154 720 386;B01;5;2;4;2;2016;0;2;0;-1;-1; -1;-1;6
202000012441;154 720 386;B01;1;1;4;1;1994;0;8;0;-1;-1; -1;-1;28
202000012452;154 720 366;A01;1;1;1;1;1950;0;2;0;-1;-1; -1;-1;72
202000012452;154 720 367;B01;1;1;4;1;1987;4;2;0;-1;-1; -1;-1;35
202000012461;154 720 350;A01;1;1;1;1;1966;4;1;-1;-1;0;0;-1;56
202000012461;154 720 351;B01;1;1;3;1;1947;3;0;-1;-1;0;0;-1;75
202000012471;154 720 336;A01;1;1;1;1;1964;5;1;-1;-1;0;0;-1;58
202000012471;154 720 337;B01;1;1;3;1;1965;5;2;-1;-1;0;0;-1;57
202000012495;154 720 297;A01;1;1;4;1;1997;9;8;0;-1;-1; -1;-1;25
202000012495;154 720 298;B01;1;1;1;1;1985;1;1;0;-1;-1; -1;-1;37
202000012510;154 720 272;A01;1;1;1;1;1992;5;1;0;-1;-1; -1;-1;30
202000012510;154 720 273;B01;1;1;4;2;1967;1;8;0;-1;-1; -1;-1;55
202000012515;154 720 263;A01;1;1;1;1;2000;9;1;0;-1;-1; -1;-1;22
202000012515;154 720 264;B01;1;1;3;1;1960;0;2;0;-1;-1; -1;-1;62
202000012518;154 720 258;A01;1;1;4;2;1987;1;2;8;-1;-1; -1;-1;35
202000012518;154 720 259;B01;1;1;1;1;1964;4;1;0;-1;-1; -1;-1;58
202000012538;154 720 222;A01;1;1;3;1;1996;0;8;0;-1;-1; -1;-1;26
202000012547;154 720 207;B01;1;1;4;1;1980;9;8;0;-1;0;0;-1;42
202000012547;154 720 208;A01;1;1;1;1;1972;4;8;8;-1;0;0;-1;50
202000012556;154 720 192;A01;1;1;4;1;1994;5;8;0;-1;-1; -1;-1;28
202000012556;154 720 193;B01;1;1;4;2;2001;0;8;0;-1;-1; -1;-1;21
202000012568;154 720 171;A01;1;1;1;1;2000;5;1;-1;-1;0;0;-1;22
202000012568;154 720 172;B01;1;1;4;1;1949;5;2;-1;-1;0;0;-1;73
202000012577;154 720 156;B01;1;1;4;1;1971;5;2;-1;-1;0;0;-1;51
202000012577;154 720 157;A01;1;1;1;1;1934;9;1;-1;-1;0;0;-1;88
202000012585;154 720 145;A01;1;1;4;1;1966;5;2;-1;-1;0;0;-1;56
202000012605;154 720 109;B01;1;1;4;2;1975;5;8;0;-1;-1; -1;-1;47
202000012614;154 720 091;B01;1;1;3;1;1998;5;2;8;-1;-1; -1;-1;24
202000012614;154 720 092;A01;1;1;1;2;1975;1;1;8;-1;-1; -1;-1;47
202000012627;154 720 068;B01;1;1;4;1;1998;5;8;-1;-1;-1; -1;-1;24
202000012627;154 720 069;A01;1;1;1;1;1979;5;1;-1;-1;-1; -1;-1;43
202000012634;154 720 056;B01;1;1;4;1;1989;1;2;0;-1;0;0;-1;33
202000012634;154 720 057;A01;1;1;1;1;1987;1;1;0;-1;0;0;-1;35
202000012639;154 720 048;A01;1;1;4;2;1977;1;2;0;-1;0;0;-1;45
202000012679;154 719 983;A01;1;1;3;1;1987;5;2;-1;-1;0;0;-1;35
202000012680;154 719 980;C01;1;1;1;1;1966;4;8;-1;-1;0;0;-1;56
202000012680;154 719 981;B01;1;1;3;1;2009;5;2;-1;-1;0;0;-1;13
202000012680;154 719 982;A01;1;1;4;1;2009;5;2;-1;-1;0;0;-1;13
202000012697;154 719 953;A01;1;1;1;2;1991;0;8;-1;-1;-1; -1;-1;31
202000012697;154 719 954;B01;1;1;4;1;1968;0;8;-1;-1;-1; -1;-1;54
202000012703;154 719 944;B01;1;1;4;1;1981;5;8;0;-1;0;0;-1;41
202000012703;154 719 945;A01;2;2;1;2;1981;9;1;8;-1;0;0;-1;41
202000012703;154 719 945;A01;1;1;1;1;1989;1;1;0;-1;0;0;-1;33
202000012707;154 719 939;A01;1;1;1;1;1998;5;1;-1;-1;0;0;-1;24
202000012707;154 719 940;B01;1;1;4;2;2007;5;0;-1;-1;0;0;-1;15
202000012716;154 719 924;B01;1;1;3;2;1937;5;0;-1;-1;0;0;-1;85
202000012716;154 719 925;A01;1;1;1;1;1964;1;8;-1;-1;0;0;-1;58
202000012797;154 719 783;A01;1;1;1;1;1929;3;1;-1;-1;0;0;-1;93
202000012797;154 719 784;B01;1;1;2;2;1956;5;2;-1;-1;0;0;-1;66
202000012799;154 719 777;A01;1;1;1;1;1979;1;8;-1;-1;0;0;-1;43
202000012799;154 719 779;B01;1;1;3;1;1951;5;8;-1;-1;0;0;-1;71
202000012804;154 719 765;A01;2;2;1;1;1948;5;1;-1;-1;0;0;-1;74
202000012804;154 719 765;A01;1;1;1;2;1978;5;1;-1;-1;0;0;-1;44
202000012804;154 719 767;B01;1;1;3;1;1972;5;2;-1;-1;0;0;-1;50
202000012816;154 719 746;A01;1;1;1;1;1994;5;1;-1;-1;0;0;-1;28
202000012816;154 719 747;B01;1;1;4;1;1948;5;2;-1;-1;0;0;-1;74
202000012861;154 719 675;B01;1;1;3;1;1975;5;2;6;-1;0;0;-1;47
202000012861;154 719 677;A01;1;1;1;1;1966;5;1;-1;-1;0;0;-1;56
202000012866;154 719 666;B01;1;1;1;1;1949;5;2;-1;-1;0;0;-1;73
202000012866;154 719 667;A01;1;1;3;1;1952;5;2;-1;-1;0;0;-1;70
202000012875;154 719 652;A01;1;1;1;1;1981;5;1;0;-1;-1; -1;-1;41
202000012875;154 719 653;B01;1;1;4;1;1968;0;2;8;-1;-1; -1;-1;54
202000012908;154 719 594;B01;1;1;1;2;2000;5;1;-1;-1;0;0;-1;22
202000012908;154 719 595;A01;1;1;4;1;1962;5;2;-1;-1;0;0;-1;60
202000012914;154 719 587;A01;1;1;4;2;1977;9;8;2;-1;0;0;-1;45
202000012966;154 719 495;A01;1;1;3;1;2006;5;0;-1;-1;0;0;-1;16
202000012966;154 719 496;B01;1;1;1;1;1951;5;1;-1;-1;0;0;-1;71
202000012984;154 719 457;B01;1;1;1;2;1948;5;1;-1;-1;0;0;-1;74
202000012984;154 719 458;A01;1;1;4;1;2006;2;0;-1;-1;0;0;-1;16
202000012988;154 719 451;A01;1;1;1;1;1997;4;1;-1;-1;0;0;-1;25
202000012988;154 719 452;B01;1;1;3;2;1981;5;2;-1;-1;0;0;-1;41
202000012991;154 719 447;A01;1;1;1;1;1997;5;1;-1;-1;0;0;-1;25
202000012991;154 719 449;B01;1;1;3;2;1968;5;0;-1;-1;0;0;-1;54
202000013031;154 719 379;A01;1;1;1;1;1966;1;1;-1;-1;0;0;-1;56
202000013031;154 719 380;B01;1;1;3;1;2005;5;0;-1;-1;0;0;-1;17
202000013072;154 719 313;B01;1;1;4;1;2006;0;8;0;-1;-1; -1;-1;16
202000013082;154 719 293;A01;1;1;1;2;1968;1;1;0;-1;-1; -1;-1;54
202000013082;154 719 294;B01;1;1;4;1;1976;5;8;0;-1;-1; -1;-1;46
202000013096;154 719 268;A01;1;1;1;1;1986;4;1;4;-1;0;0;-1;36
202000013096;154 719 269;B01;1;1;4;1;1949;1;2;8;-1;0;0;-1;73
202000013108;154 719 244;A01;1;1;1;2;1977;5;1;0;-1;-1; -1;-1;45
202000013108;154 719 245;B01;1;1;4;1;1949;5;8;0;-1;-1; -1;-1;73
202000013122;154 719 215;A01;10;3;4;2;1948;5;0;-1;-1;3;3;2;74
202000013122;154 719 215;A01;10;3;3;2;1948;5;8;8;-1;3;3;2;74
202000013122;154 719 215;A01;1;1;1;1;1995;9;8;0;-1;-1; -1;-1;27
202000013153;154 719 163;B01;1;1;4;1;1990;4;2;0;-1;0;0;-1;32
202000013153;154 719 164;A01;1;1;1;2;1994;4;1;0;-1;0;0;-1;28
202000013156;154 719 160;A01;10;3;4;1;2015;5;0;-1;-1;2;5;2;7
202000013156;154 719 160;A01;1;1;1;2;1985;5;2;8;-1;0;0;-1;37
202000013160;154 719 154;A01;1;1;1;2;1978;4;1;0;-1;-1; -1;-1;44
202000013160;154 719 155;B01;1;1;4;1;1967;1;2;4;-1;-1; -1;-1;55
202000013161;154 719 152;B01;1;1;4;1;1979;5;8;8;-1;0;0;-1;43
202000013161;154 719 153;A01;1;1;1;1;1981;0;1;8;-1;-1; -1;-1;41
202000013195;154 719 087;A01;1;1;1;1;1942;5;1;-1;-1;0;0;-1;80
202000013195;154 719 088;B01;1;1;3;1;1979;5;2;-1;-1;0;0;-1;43
202000013197;154 719 084;A01;1;1;1;2;1993;0;8;-1;-1;0;0;-1;29
202000013197;154 719 085;B01;1;1;4;1;2003;0;0;-1;-1;0;0;-1;19
202000013200;154 719 080;A01;1;1;3;1;2000;5;0;-1;-1;0;0;-1;22
202000013203;154 719 076;B01;1;1;4;1;1958;5;2;-1;-1;0;0;-1;64
202000013203;154 719 077;A01;1;1;1;1;1982;1;1;-1;-1;0;0;-1;40
202000013212;154 719 063;A01;1;1;1;2;1936;5;1;-1;-1;0;0;-1;86
202000013212;154 719 064;B01;1;1;3;1;1946;5;2;4;-1;0;0;-1;76
202000013229;154 719 029;A01;1;1;1;2;1969;3;1;-1;-1;0;0;-1;53
202000013229;154 719 031;B01;1;1;3;1;1959;5;2;-1;-1;0;0;-1;63
202000013231;154 719 027;A01;1;1;4;1;1996;5;2;6;-1;0;0;-1;26
202000013232;154 719 025;A01;1;1;4;2;1960;5;2;-1;-1;0;0;-1;62
202000013234;154 719 022;A01;1;1;4;1;1997;5;0;-1;-1;0;0;-1;25
202000013234;154 719 024;B01;1;1;1;1;1970;5;8;-1;-1;0;0;-1;52
202000013239;154 719 015;B01;1;1;1;1;1968;0;1;-1;-1;0;0;-1;54
202000013239;154 719 016;A01;1;1;3;1;1949;5;2;-1;-1;0;0;-1;73
202000013242;154 719 010;B01;1;1;4;1;1969;5;2;-1;-1;0;0;-1;53
202000013242;154 719 011;A01;1;1;1;2;1977;0;1;-1;-1;0;0;-1;45
202000013254;154 718 981;B01;1;1;3;1;1956;1;4;9;-1;0;0;-1;66
202000013254;154 718 983;A01;1;1;1;1;1998;5;1;-1;-1;0;0;-1;24
202000013266;154 718 955;A01;1;1;1;1;1967;0;8;0;-1;-1; -1;-1;55
202000013266;154 718 956;B01;1;1;4;1;1987;0;8;0;-1;-1; -1;-1;35
202000013290;154 718 912;A01;2;2;1;1;1990;3;1;0;-1;-1; -1;-1;32
202000013290;154 718 912;A01;1;1;1;2;1995;3;1;0;-1;-1;0;-1;27
202000013290;154 718 913;B01;1;1;3;1;1954;5;8;0;-1;0;0;-1;68
202000013300;154 718 895;A01;1;1;4;1;1984;5;8;0;-1;-1; -1;-1;38
202000013305;154 718 884;B01;1;1;3;1;1960;0;2;0;-1;-1; -1;-1;62
202000013313;154 718 873;A01;1;1;4;1;1939;5;2;8;-1;-1; -1;-1;83
202000013316;154 718 868;B01;1;1;4;1;1948;5;8;0;-1;-1; -1;-1;74
202000013316;154 718 870;A01;1;1;1;2;1942;5;1;0;-1;-1; -1;-1;80
202000013319;154 718 861;A01;1;1;1;1;1938;5;1;0;-1;-1; -1;-1;84
202000013319;154 718 863;B01;1;1;4;2;1955;5;8;0;-1;-1; -1;-1;67
202000013343;154 718 822;A01;1;1;3;1;1987;4;8;0;-1;-1; -1;-1;35
202000013343;154 718 824;B01;1;1;1;1;1983;4;1;0;-1;-1; -1;-1;39
202000013346;154 718 817;A01;10;3;4;1;1945;5;0;-1;-1;1;3;1;77
202000013346;154 718 817;A01;1;1;1;2;1987;5;2;0;-1;0;0;-1;35
202000013348;154 718 814;A01;1;1;1;2;1991;3;1;0;-1;0;0;-1;31
202000013348;154 718 815;B01;1;1;4;2;1981;9;2;0;-1;0;0;-1;41
202000013349;154 718 813;A01;10;3;4;2;1997;9;0;-1;-1;2;3;1;25
202000013349;154 718 813;A01;1;1;1;1;1994;0;8;-1;-1;-1; -1;-1;28
202000013350;154 718 811;B01;1;1;4;1;1991;9;2;0;-1;0;0;-1;31
202000013350;154 718 812;A01;1;1;1;1;1975;9;1;0;-1;0;0;-1;47
202000013352;154 718 807;B01;1;1;1;1;1947;5;2;0;-1;0;0;-1;75
202000013352;154 718 808;A01;1;1;4;1;1945;5;2;0;-1;0;0;-1;77
202000013353;154 718 805;A01;3;2;1;1;2007;9;1;0;-1;0;0;-1;15
202000013353;154 718 805;A01;2;2;1;2;1972;9;1;0;-1;0;0;-1;50
202000013353;154 718 805;A01;1;1;1;1;1968;9;1;0;-1;0;0;-1;54
202000013353;154 718 806;B01;1;1;4;1;1949;5;2;0;-1;0;0;-1;73
202000013356;154 718 801;B01;1;1;4;1;1991;9;2;0;-1;0;0;-1;31
202000013356;154 718 802;A01;1;1;1;1;1993;9;1;0;-1;0;0;-1;29
202000013358;154 718 798;A01;1;1;1;1;1992;4;1;0;-1;0;0;-1;30
202000013358;154 718 799;B01;1;1;4;1;1962;5;2;0;-1;0;0;-1;60
202000013361;154 718 792;A01;1;1;1;1;1981;3;1;0;-1;-1; -1;-1;41
202000013361;154 718 793;B01;1;1;4;1;1978;0;2;0;-1;-1; -1;-1;44
202000013379;154 718 764;B01;1;1;4;1;1948;5;2;-1;-1;0;0;-1;74
202000013379;154 718 765;A01;1;1;1;1;1958;1;8;-1;-1;0;0;-1;64
202000013386;154 718 751;A01;2;2;1;2;1936;5;1;-1;-1;0;0;-1;86
202000013386;154 718 751;A01;1;1;1;1;1928;5;1;-1;-1;0;0;-1;94
202000013386;154 718 752;B01;1;1;3;2;1958;5;0;-1;-1;0;0;-1;64
202000013409;154 718 714;A01;1;1;1;1;1985;5;1;-1;-1;0;0;-1;37
202000013409;154 718 715;B01;1;1;3;1;1997;5;2;-1;-1;0;0;-1;25
202000013413;154 718 708;A01;2;2;1;1;1949;5;8;-1;-1;0;0;-1;73
202000013413;154 718 708;A01;1;1;1;1;1977;5;8;-1;-1;0;0;-1;45
202000013413;154 718 709;B01;1;1;2;2;1991;5;2;-1;-1;0;0;-1;31
202000013415;154 718 705;B01;1;1;1;2;1961;5;8;-1;-1;0;0;-1;61
202000013415;154 718 706;A01;1;1;3;1;2009;5;8;-1;-1;0;0;-1;13
202000013416;154 718 703;B01;1;1;3;1;1948;5;2;4;-1;0;0;-1;74
202000013416;154 718 704;A01;1;1;1;1;1990;9;1;-1;-1;0;0;-1;32
202000013425;154 718 693;A01;1;1;3;1;1970;5;2;-1;-1;0;0;-1;52
202000013433;154 718 679;A01;1;1;3;1;1962;5;2;-1;-1;0;0;-1;60
202000013468;154 718 612;A01;1;1;1;1;1965;0;1;0;-1;-1; -1;-1;57
202000013468;154 718 613;B01;1;1;4;1;1969;0;8;0;-1;-1; -1;-1;53
202000013472;154 718 606;A01;1;1;1;2;1980;0;1;0;-1;-1; -1;-1;42
202000013472;154 718 607;B01;1;1;4;1;2013;5;8;0;-1;-1; -1;-1;9
202000013483;154 718 586;A01;1;1;4;2;1998;5;2;9;-1;0;0;-1;24
202000013483;154 718 587;B01;1;1;1;1;2001;3;1;-1;-1;0;0;-1;21
202000013507;154 718 532;B01;1;1;4;1;2009;0;8;0;-1;-1; -1;-1;13
202000013507;154 718 533;A01;1;1;1;1;1944;0;1;0;-1;-1; -1;-1;78
202000013522;154 718 505;B01;1;1;4;1;1960;1;2;0;-1;-1; -1;-1;62
202000013522;154 718 506;A01;1;1;1;1;1985;3;1;0;-1;0;0;-1;37
202000013526;154 718 498;A01;1;1;1;2;1957;1;1;8;-1;-1; -1;-1;65
202000013526;154 718 499;B01;1;1;3;1;1976;9;8;0;-1;-1; -1;-1;46
202000013527;154 718 496;B01;1;1;3;1;1968;1;2;8;-1;-1; -1;-1;54
202000013527;154 718 497;A01;1;1;1;2;1980;5;1;8;-1;-1; -1;-1;42
202000013528;154 718 494;B01;1;1;4;1;2005;0;8;0;-1;-1; -1;-1;17
202000013528;154 718 495;A01;1;1;1;1;1974;0;1;8;-1;-1; -1;-1;48
202000013529;154 718 492;A01;1;1;1;2;1966;5;1;8;-1;-1; -1;-1;56
202000013529;154 718 493;B01;1;1;4;1;1991;0;8;0;-1;-1; -1;-1;31
202000013532;154 718 486;A01;1;1;4;2;1948;0;8;0;-1;-1; -1;-1;74
202000013532;154 718 487;B01;1;1;1;1;1974;4;1;0;-1;-1; -1;-1;48
202000013540;154 718 474;B01;1;1;4;1;1964;0;8;0;-1;0;0;-1;58
202000013540;154 718 475;A01;2;2;1;2;1966;0;1;0;-1;0;0;-1;56
202000013540;154 718 475;A01;1;1;1;1;1960;0;1;0;-1;0;0;-1;62
202000013555;154 718 445;A01;1;1;1;2;1988;4;1;0;-1;-1; -1;-1;34
202000013555;154 718 446;B01;1;1;4;2;1959;4;8;0;-1;-1; -1;-1;63
202000013571;154 718 418;B01;1;1;4;1;2001;5;2;0;-1;0;0;-1;21
202000013571;154 718 419;A01;1;1;1;1;1991;4;1;0;-1;0;0;-1;31
202000013574;154 718 413;B01;1;1;4;2;1969;1;2;0;-1;0;0;-1;53
202000013574;154 718 414;A01;1;1;1;1;1956;5;1;0;-1;0;0;-1;66
202000013577;154 718 409;A01;1;1;4;2;1965;9;2;0;-1;0;0;-1;57
202000013583;154 718 398;A01;1;1;4;1;2002;5;8;0;-1;-1; -1;-1;20
202000013583;154 718 399;B01;1;1;1;1;1960;5;2;8;-1;-1; -1;-1;62
202000013601;154 718 361;B01;1;1;1;2;1990;9;1;-1;-1;0;0;-1;32
202000013601;154 718 361;B01;2;2;1;2;1997;5;1;-1;-1;0;0;-1;25
202000013601;154 718 362;A01;1;1;4;1;2007;3;0;-1;-1;0;0;-1;15
202000013615;154 718 336;A01;1;1;4;2;1978;1;8;-1;-1;0;0;-1;44
202000013615;154 718 337;B01;1;1;3;2;2005;5;0;-1;-1;0;0;-1;17
202000013617;154 718 332;A01;1;1;2;1;1947;5;2;-1;-1;0;0;-1;75
202000013617;154 718 333;B01;1;1;1;1;1937;-1;2;-1;-1;-1; -1;-1;85
202000013632;154 718 301;B01;1;1;3;1;1959;5;2;-1;-1;0;0;-1;63
202000013632;154 718 302;A01;1;1;1;2;1992;3;1;-1;-1;0;0;-1;30
202000013633;154 718 299;A01;1;1;1;1;1984;5;1;-1;-1;0;0;-1;38
202000013633;154 718 300;B01;1;1;4;1;1952;5;9;-1;-1;0;0;-1;70
202000013678;154 718 216;B01;1;1;4;1;1972;0;8;0;-1;-1; -1;-1;50
202000013678;154 718 217;A01;1;1;1;2;1977;0;1;0;-1;0;0;-1;45
202000013698;154 718 182;A01;1;1;1;1;1980;4;1;0;-1;-1; -1;-1;42
202000013698;154 718 183;B01;1;1;4;1;1977;5;2;0;-1;-1; -1;-1;45
202000013731;154 718 128;Y01;1;1;4;1;1968;0;2;0;-1;-1; -1;-1;54
202000013731;154 718 129;A01;1;1;1;1;1943;0;1;0;-1;-1; -1;-1;79
202000013735;154 718 122;B01;1;1;1;1;1990;4;1;8;-1;-1; -1;-1;32
202000013735;154 718 123;A01;1;1;3;1;1964;9;8;0;-1;-1; -1;-1;58
202000013748;154 718 099;B01;1;1;3;1;1950;5;2;0;-1;-1; -1;-1;72
202000013748;154 718 100;A01;1;1;1;2;1965;4;1;0;-1;0;0;-1;57
202000013752;154 718 091;A01;1;1;4;1;2003;0;8;0;-1;-1; -1;-1;19
202000013752;154 718 092;B01;1;1;1;2;1990;0;1;0;-1;-1; -1;-1;32
202000013754;154 718 088;A01;1;1;1;1;1973;0;0;-1;-1;-1; -1;-1;49
202000013754;154 718 089;B01;1;1;4;1;1997;0;0;-1;-1;-1; -1;-1;25
202000013755;154 718 086;B01;1;1;4;2;1977;5;8;0;-1;-1; -1;-1;45
202000013755;154 718 087;A01;1;1;4;1;1978;0;8;0;-1;-1; -1;-1;44
202000013760;154 718 078;A01;1;1;4;1;1956;0;8;-1;-1;-1; -1;-1;66
202000013763;154 718 072;A01;1;1;4;1;1956;5;8;-1;-1;-1; -1;-1;66
202000013764;154 718 070;B01;1;1;4;1;1998;0;8;-1;-1;-1; -1;-1;24
202000013764;154 718 071;A01;1;1;1;1;1990;5;1;-1;-1;-1; -1;-1;32
202000013772;154 718 055;A01;1;1;1;2;1994;1;8;0;-1;-1; -1;-1;28
202000013772;154 718 056;B01;1;1;4;2;1962;0;2;0;-1;-1; -1;-1;60
202000013788;154 718 025;B01;1;1;1;1;1964;1;1;0;-1;0;0;-1;58
202000013788;154 718 026;A01;1;1;4;2;1995;9;2;0;-1;0;0;-1;27
202000013797;154 718 007;B01;1;1;4;2;2000;9;2;0;-1;0;0;-1;22
202000013797;154 718 008;A01;1;1;1;1;1994;4;1;0;-1;0;0;-1;28
202000013799;154 718 004;A01;1;1;4;2;1982;9;2;0;-1;0;0;-1;40
202000013831;154 717 953;A01;1;1;3;1;1965;5;0;-1;-1;0;0;-1;57
202000013839;154 717 940;A01;1;1;3;1;1947;5;6;-1;-1;0;0;-1;75
202000013852;154 717 922;A01;1;1;1;1;1996;0;1;-1;-1;0;0;-1;26
202000013852;154 717 923;B01;1;1;4;1;1978;0;0;-1;-1;0;0;-1;44
202000013854;154 717 918;B01;1;1;4;1;1946;5;2;6;-1;0;0;-1;76
202000013854;154 717 919;A01;1;1;4;1;1945;5;0;-1;-1;0;0;-1;77
202000013860;154 717 911;A01;1;1;4;1;1970;9;8;0;-1;0;0;-1;52
202000013863;154 717 904;A01;1;1;1;1;1988;9;2;6;-1;0;0;-1;34
202000013863;154 717 905;C01;1;1;4;1;2006;9;2;0;-1;0;0;-1;16
202000013863;154 717 906;B01;1;1;4;1;1986;9;2;0;-1;0;0;-1;36
202000013865;154 717 900;B01;1;1;1;1;1977;9;1;0;-1;0;0;-1;45
202000013865;154 717 901;A01;1;1;4;1;1957;5;8;8;-1;0;0;-1;65
202000013870;154 717 893;A01;1;1;4;1;2003;5;8;0;-1;0;0;-1;19
202000013876;154 717 883;B01;1;1;1;1;1955;5;8;0;-1;-1; -1;-1;67
202000013876;154 717 884;A01;1;1;4;1;1972;1;8;0;-1;-1; -1;-1;50
202000013946;154 717 768;B01;1;1;4;1;1961;9;8;0;-1;-1; -1;-1;61
202000013946;154 717 769;A01;2;2;1;2;2003;5;1;0;-1;-1; -1;-1;19
202000013946;154 717 769;A01;1;1;1;1;2002;5;1;0;-1;-1; -1;-1;20
202000013947;154 717 766;B01;1;1;4;1;1996;0;2;0;-1;-1; -1;-1;26
202000013947;154 717 767;A01;1;1;1;2;1985;0;1;0;-1;-1; -1;-1;37
202000013957;154 717 750;A01;1;1;4;1;2000;9;0;-1;-1;-1; -1;-1;22
202000013957;154 717 751;B01;1;1;1;2;1996;1;1;8;-1;-1; -1;-1;26
202000013979;154 717 704;B01;1;1;4;1;1950;5;2;8;-1;-1; -1;-1;72
202000013979;154 717 705;A01;1;1;1;1;1948;5;8;0;-1;-1; -1;-1;74
202000013985;154 717 691;A01;1;1;4;1;1994;5;2;6;-1;0;0;-1;28
202000013985;154 717 692;B01;1;1;1;1;1984;4;2;0;-1;0;0;-1;38
202000013986;154 717 690;A01;1;1;4;1;1994;9;2;0;-1;0;0;-1;28
202000013990;154 717 682;A01;1;1;1;2;1987;5;1;0;-1;0;0;-1;35
202000013990;154 717 683;B01;1;1;4;1;1989;5;2;6;-1;0;0;-1;33
202000013994;154 717 675;A01;1;1;1;1;2002;5;1;0;-1;0;0;-1;20
202000013994;154 717 676;B01;1;1;4;1;2001;1;2;0;-1;0;0;-1;21
202000013998;154 717 667;A01;1;1;1;1;1953;9;1;0;-1;0;0;-1;69
202000013998;154 717 668;B01;1;1;4;2;1945;5;2;0;-1;0;0;-1;77
202000013999;154 717 666;A01;1;1;4;2;1968;5;2;0;-1;0;0;-1;54
202000014039;154 717 600;B01;1;1;4;1;1961;5;2;-1;-1;0;0;-1;61
202000014039;154 717 601;A01;1;1;1;1;1971;5;1;-1;-1;0;0;-1;51
202000014050;154 717 580;B01;1;1;4;1;1938;5;2;6;-1;0;0;-1;84
202000014050;154 717 581;A01;1;1;1;2;1932;3;1;-1;-1;0;0;-1;90
202000014073;154 717 550;A01;1;1;4;2;1968;9;8;0;-1;0;0;-1;54
202000014080;154 717 539;B01;1;1;1;1;1994;9;2;6;-1;-1; -1;-1;28
202000014080;154 717 540;A01;1;1;4;2;1980;0;8;0;-1;-1; -1;-1;42
202000014094;154 717 516;A01;1;1;1;1;1948;3;1;-1;-1;0;0;-1;74
202000014094;154 717 517;B01;1;1;4;1;1970;5;2;-1;-1;0;0;-1;52
202000014106;154 717 496;B01;1;1;3;1;1993;1;0;-1;-1;0;0;-1;29
202000014106;154 717 497;A01;1;1;1;2;1952;3;1;-1;-1;0;0;-1;70
202000014114;154 717 479;B01;1;1;1;1;1993;5;1;-1;-1;0;0;-1;29
202000014114;154 717 480;A01;1;1;4;1;1964;5;2;-1;-1;0;0;-1;58
202000014128;154 717 452;A01;1;1;4;2;1994;1;8;0;-1;-1; -1;-1;28
202000014128;154 717 453;B01;1;1;1;1;1965;4;1;8;-1;-1; -1;-1;57
202000014128;154 717 453;B01;2;2;1;1;1976;4;1;0;-1;-1; -1;-1;46
202000014134;154 717 442;B01;1;1;4;2;1976;4;2;0;-1;-1; -1;-1;46
202000014134;154 717 443;A01;1;1;1;1;1965;0;1;0;-1;-1; -1;-1;57
202000014156;154 717 402;A01;1;1;4;1;2001;1;2;0;-1;-1; -1;-1;21
202000014157;154 717 400;A01;1;1;4;1;2001;1;2;0;-1;-1; -1;-1;21
202000014157;154 717 401;B01;1;1;1;2;1945;1;1;0;-1;-1; -1;-1;77
202000014168;154 717 382;B01;1;1;4;2;1966;0;8;0;-1;-1; -1;-1;56
202000014168;154 717 383;A01;1;1;1;1;1945;5;1;0;-1;-1; -1;-1;77
202000014204;154 717 327;A01;1;1;4;1;1946;0;2;8;-1;-1; -1;-1;76
202000014224;154 717 293;A01;1;1;3;1;1958;5;2;9;-1;0;0;-1;64
202000014227;154 717 288;B01;1;1;1;1;1991;1;8;-1;-1;0;0;-1;31
202000014227;154 717 289;A01;1;1;3;1;1973;1;9;-1;-1;0;0;-1;49
202000014232;154 717 279;A01;1;1;1;1;1960;5;1;-1;-1;0;0;-1;62
202000014232;154 717 280;B01;1;1;3;1;2013;5;0;-1;-1;0;0;-1;9
202000014251;154 717 254;A01;1;1;4;1;2001;1;8;-1;-1;-1; -1;-1;21
