Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202300010643;4;INTERMARCHE (BOULEVARD WILSON);0;;1;1;1;1; -1; -1;1;; -1;1;0;1;50
202300010652;4;MOULIN (RUE JEAN);0;;1;1;3;4; -1; -1;1;; -1;2;0;1;50
202300010660;4;BERRIAT (COURS)            100-93 A 148-;0;;2;2;3;1; -1; -1;1;; -1;1;4;6;30
202300010669;4;PALISSY (RUE BERNARD);0;;2;1;0;1; -1; -1;1;; -1;1;0;1;30
202300010673;3;GABRIEL PERI;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202300010673;3;SALVADOR ALLENDE (RUE);0;;1;1;0;1;0;0;1;; -1;2;0;1;50
202300010709;4;COLLINE (ROUTE DE LA );0;;2;2;0;2;0;1;1;; -1;1;5;1;50
202300010709;4;LIVRON (ROUTE DE);0;;2;2;0;2;0;1;1;; -1;1;5;1;50
202300010721;4;CAGNES DE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202300010721;4;DIDIER DAURAT;0;;3;2;0;1;0;0;1;; -1;1;0;1;50
202300010738;4;GAMBETTA (BOULEVARD);0;;2;2;1;1; -1; -1;1;; -1;1;0;1;50
202300010738;4;ONZE NOVEMBRE (RUE DU);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300010742;3;BASTIE (Rue Maryse);0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202300010742;3;JAURES (Bld Jean);0;;2;3;0;4;0;800;1;; -1;1;0;5;50
202300010752;4;JOSSIERE (LA);0;;2;2;1;1; -1; -1;1;; -1;1;0;1;50
202300010752;4;MELETIERES (LES);0;;2;2;1;2; -1; -1;1;; -1;1;0;1;50
202300010764;3;73;0;D;2;2;0;1;3;750;1;; -1;1;0;1;80
202300010764;3;73k;0;D;2;2;0;1; -1; -1;1;; -1;1;0;1;80
202300010806;3;560;-1;;2;2;0;1;3;950;1;;6,5;1;0;1;50
202300010833;4;;0;;-1;2;0;1; -1; -1;1;; -1;1;5;1;50
202300010837;4;0;0;C;2;2;0;1; -1; -1;1;; -1;1;0;1;70
202300010844;4;;-1;;2;2;1;1; -1; -1;1;; -1;1;0;1;50
202300010844;4;;-1;;2;2;1;1; -1; -1;1;; -1;1;0;8;50
202300010848;4;;-1;;-1; -1;-1;1; -1; -1;1;; -1;1;0;5;30
202300010848;4;QUAI SAINT MICHEL;0;;2;1;1;1; -1; -1;1;; -1;1;0;5;20
202300010859;7;19;-1;;2;2;0;1; -1; -1;3;;5,5;1;0;1;50
202300010868;3;916;0;D;2;2;1;1;9;700;1;;7;1;0;5;50
202300010868;3;;0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202300010869;4;;0;;1;1;0;2;0;0;1;; -1;1;0;1;50
202300010871;4;PORT DE LA BOURDONNAIS;0;;2;1;3;1; -1; -1;1;; -1;1;0;1;-1
202300010898;3;127;0;;2;2;0;2;0;0;1;;7;1;5;1;30
202300010898;3;;-1;;-1; -1;0;1; -1; -1;1;; -1;1;5;1;-1
202300010926;4;AUBETTE (RUE DE L');0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300010941;4;AVENUE DE BRETEUIL;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300010941;4;RUE D ESTREES;0;;1;2;0;1; -1; -1;1;; -1;1;0;1;30
202300010949;4;FLEURY                              (R );0;;1;1;2;1; -1; -1;1;; -1;1;0;1;30
202300010949;4;GRANDE RUE                          (GR);0;;2;2;0;2; -1; -1;1;; -1;1;0;1;30
202300010966;4;BOYER DE LA GIRODAY (RUE);0;;2;2;0;1;0;0;1;; -1;1;5;1;50
202300010966;4;TOMI (RUE MAURICE);0;;1;1;0;2;0;0;1;; -1;1;5;1;50
202300010968;4;BOULEVARD DE STRASBOURG;0;;1;5;1;1; -1; -1;1;; -1;1;0;5;30
202300010968;4;;-1;;-1; -1;1;1; -1; -1;1;; -1;1;0;5;30
202300010974;4;;-1;;-1; -1;2;1; -1; -1;1;; -1;1;5;5;30
202300010974;4;RUE DE CHATEAUDUN;0;;2;4;2;1; -1; -1;1;; -1;1;5;5;30
202300010979;4;VICTOR SEVERE (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;4;30
202300011006;3;MARQUISAT ( ROUTE DE );0;;-1;0;0;1; -1; -1;3;; -1;1;0;1;50
202300011006;3;PAUL LACAVE ( AVENUE );0;;2;0;0;1; -1; -1;1;; -1;1;0;1;50
202300011024;4;STALINGRAD  - ESPACE TETE D'Or - (Boulev;0;;2;4;0;1; -1; -1;1;; -1;1;0;1;50
202300011026;3;154B;0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202300011026;3;;0;;2;2;1;1;0;0;1;; -1;1;0;1;50
202300011041;4;;0;;1;1;0;1;0;100;1;; -1;1;0;1;30
202300011069;4;GRANGES GALANT (RUE DES);0;;2;4;2;1; -1; -1;1;; -1;1;0;1;50
202300011073;3;CHANZY (BOULEVARD);0;;2;2;2;1;0;1;1;; -1;1;0;1;50
202300011073;3;;-1;;1;1;2;1; -1; -1;1;; -1;1;0;1;-1
202300011086;3;PONT (PL DU);0;;2;2;2;1;0;1;1;;9;1;2;1;50
202300011097;3;;0;;4;2;1;1;0;380;2;; -1;1;0;5;50
202300011106;4;BOULEVARD SAINT MICHEL;0;;2;4;1;1; -1; -1;1;; -1;1;-1;5;30
202300011107;4;BOULEVARD RICHARD LENOIR;0;;3;6;1;1; -1; -1;1;; -1;1;0;1;30
202300011107;4;RUE BREGUET;0;;2;1;2;1; -1; -1;1;; -1;1;0;1;30
202300011134;3;RÉPUBLIQUE ( DE 01 A 31 ET DE 02 A 52 );0;;2;0;0;1;0;0;1;;0;1;0;1;50
202300011137;3;CLICHY (PONT DE);0;;2;4;2;1;0;0;1;;12;1;2;5;50
202300011160;3;14;-1;;2;2;0;1;50;800;1;;5,5;1;0;1;80
202300011175;4;3;-1;;2;2;0;3; -1; -1;2;; -1;1;2;1;80
202300011177;3;924;0;D;2;2;0;1;4;300;1;; -1;1;0;1;50
202300011192;3;97;-1;;2;2;0;2;8;800;2;; -1;1;0;1;50
202300011192;3;;-1;;2;2;-1;1;0;100;2;; -1;1;0;1;50
202300011195;3;198;-1;;2;2;0;2;17;500;1;;7;1;0;1;80
202300011212;3;31;-1;;1;2;0;1;13;971;1;;5;1;5;1;50
202300011212;3;;-1;;1;2;0;1; -1; -1;1;;5;1;5;1;50
202300011256;3;128;0;D;2;2;0;1;30;780;1;;5;1;0;1;80
202300011285;3;912;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202300011285;3;;0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202300011288;4;;-1;;1;2;0;1; -1; -1;1;; -1;1;0;5;30
202300011288;4;RUE D AUBERVILLIERS;0;;2;4;1;1; -1; -1;1;; -1;1;0;5;30
202300011290;4;;-1;;1;1;0;1; -1; -1;1;; -1;1;0;5;30
202300011290;4;RUE DE CRIMEE;0;;3;2;1;2; -1; -1;1;; -1;1;0;5;30
202300011292;4;;-1;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011292;4;RUE DE CRIMEE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011298;4;BOULEVARD DE ROCHECHOUART;0;;1;4;1;1; -1; -1;1;; -1;1;0;5;30
202300011309;4;;-1;;1;1;0;1; -1; -1;1;; -1;1;0;5;30
202300011309;4;QUAI DE GRENELLE;0;;2;2;1;1; -1; -1;1;; -1;1;0;5;30
202300011312;4;AVENUE DE FRANCE;0;;2;1;0;1; -1; -1;1;; -1;1;0;1;30
202300011312;4;;-1;;-1; -1;0;1; -1; -1;1;; -1;1;0;1;30
202300011315;4;QUAI DE JEMMAPES;0;;1;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011315;4;RUE DU FAUBOURG DU TEMPLE;0;;2;2;1;1; -1; -1;1;; -1;1;0;1;30
202300011320;4;BOULEVARD DES INVALIDES;0;;2;5;1;1; -1; -1;1;; -1;1;0;5;30
202300011320;4;;-1;;-1; -1;-1;1; -1; -1;1;; -1;1;0;5;-1
202300011321;4;RUE PIERRE LAROUSSE;0;;1;1;1;1; -1; -1;1;; -1;1;0;1;30
202300011322;4;RUE DE L UNIVERSITE;0;;1;1;1;1; -1; -1;1;; -1;1;0;5;30
202300011322;4;RUE MALAR;0;;1;1;0;1; -1; -1;1;; -1;1;0;5;30
202300011323;4;QUAI DES CELESTINS;0;;4;4;1;1; -1; -1;1;; -1;1;0;5;30
202300011323;4;RUE DU PETIT MUSC;0;;4;2;2;1; -1; -1;1;; -1;1;0;1;30
202300011328;3;2;0;D;2;2;0;1;7;500;1;;5,5;1;0;1;80
202300011328;3;;-1;;2;2;0;2; -1; -1;1;;5,5;1;0;1;-1
202300011331;4;VENDOME                             (R );0;;1;1;0;1; -1; -1;1;; -1;2;0;1;50
202300011331;4;VENDOME                             (R );0;;1;1;2;1; -1; -1;1;; -1;2;0;5;50
202300011341;4;CHATEAU ( AVENUE DU );0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202300011341;4;GENERAL DE BILLY ( RUE );0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300011353;4;GENERAL CASTELNAU (BOULEVARD DU);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;40
202300011365;4;MALRAUX (QUAI ANDRE);0;;-1;0;0;1; -1; -1;1;; -1;1;0;1;50
202300011365;4;MIRABEAU (RUE);0;;2;3;0;1; -1; -1;1;; -1;1;0;1;50
202300011368;4;GRIMAULT (BD LEON);0;;3;2;2;1; -1; -1;1;; -1;1;0;1;50
202300011368;4;LANGEVIN (PAUL);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011411;4;;-1;;2;2;0;1; -1; -1;2;; -1;2;5;1;50
202300011411;4;;-1;;2;2;-1;1; -1; -1;1;; -1;2;5;1;50
202300011438;3;803;-1;;2;2;0;3;28;0;1;; -1;1;0;1;70
202300011494;4;CREQUI (DE)                         (R );0;;1;1;2;1; -1; -1;1;; -1;2;0;1;30
202300011494;4;LOUIS BLANC                         (R );0;;1;1;2;1; -1; -1;1;; -1;2;0;1;30
202300011503;4;RUE DES PYRENEES;0;;2;1;0;2; -1; -1;1;; -1;1;0;1;30
202300011523;4;AVENUE PARMENTIER;0;;-1;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011523;4;;-1;;2; -1;-1;1; -1; -1;1;; -1;1;0;1;-1
202300011524;4;BOULEVARD DE MAGENTA;0;;2;4;3;2; -1; -1;1;; -1;1;0;1;30
202300011524;4;RUE LA FAYETTE;0;;2;2;0;2; -1; -1;1;; -1;1;0;1;30
202300011531;4;;0;;2;2;0;1; -1; -1;1;; -1;-1;9;-1;-1
202300011531;4;;0;;2;2;0;1; -1; -1;1;; -1;1;5;1;50
202300011536;4;BOULEAUX (RUE DES);0;;2;2;0;2; -1; -1;2;; -1;2;0;1;70
202300011536;4;GIGONDAS (CHEMIN DE);0;;2;2;0;2; -1; -1;2;; -1;2;0;1;70
202300011540;3;61A;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300011540;3;;0;;1;1;3;1;0;0;1;; -1;1;0;1;30
202300011543;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300011544;3;PONT D ISSY;0;;1;3;1;2;0;0;1;; -1;1;2;5;30
202300011544;3;PONT D ISSY;0;;1;3;1;2;0;0;2;; -1;1;2;1;30
202300011549;4;;0;;-1;2;0;1;0;0;1;; -1;1;0;1;30
202300011549;4;;0;;1;2;2;1;0;0;1;; -1;1;0;1;30
202300011568;4;134 EME RI  (RUE);0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202300011584;4;MAIRES SCHAUB (RUE DES);0;;2;2;0;1; -1; -1;1;; -1;1;9;1;50
202300011587;4;BOUVINES (R DE);0;;2;2;0;1; -1; -1;1;; -1;2;5;1;50
202300011587;4;FOSSE 4 (AV DE LA);0;;2;2;0;1; -1; -1;1;; -1;2;5;1;50
202300011588;3;;-1;;2;2;0;1;53;518;1;; -1;1;0;1;30
202300011602;4;;-1;;1;1;0;1; -1; -1;1;;3;1;5;1;50
202300011609;4;ARC (RUE JEANNE D' N;0;;1;3;1;1; -1; -1;1;; -1;1;0;4;50
202300011629;4;DIGUE (ROUTE);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202300011631;4;NOTRE DAME DE LA TRINITE (BOULEVARD);0;;2;2;0;2;0;0;4;; -1;1;0;1;50
202300011652;4;BD DU PRESIDENT WILSON;0;;3;4;1;1; -1; -1;1;; -1;1;0;1;50
202300011652;4;RUE HANAPPIER CAUD;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300011661;3;FRANCOIS MITTERAND ( AVENUE);0;;2;0;1;1;77;523;1;; -1;1;0;4;-1
202300011674;4;ALAIN SAVARY (ROND-POINT);0;;1;2;0;1; -1; -1;3;; -1;1;0;1;50
202300011678;4;LECLERC (BVD  MARECHAL COTE PAIR);0;;2;3;0;1; -1; -1;1;; -1;1;0;1;50
202300011715;4;BRIAND (CRS ARISTIDE);0;;2;2;2;1; -1; -1;1;; -1;1;0;1;30
202300011725;4;AVENUE PARMENTIER;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300011725;4;;-1;;1; -1;-1;1; -1; -1;1;; -1;1;0;1;30
202300011728;3;ANGOULEME (AVENUE D');0;;2;2;0;1;80;400;1;;7;1;9;1;50
202300011729;4;AVENUE BERTIE ALBRECHT;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300011729;4;;-1;;2; -1;-1;1; -1; -1;1;; -1;1;0;1;30
202300011730;4;;-1;;1; -1;-1;1; -1; -1;1;; -1;2;0;1;30
202300011730;4;PLACE DE LA CONCORDE;0;;2;0;0;1; -1; -1;1;; -1;2;0;1;30
202300011732;4;RUE DE MONDOVI;0;;1;1;0;1; -1; -1;1;; -1;1;0;5;30
202300011732;4;RUE DE RIVOLI;0;;2;5;1;1; -1; -1;1;; -1;1;0;5;30
202300011734;4;RUE DE TURBIGO;0;;2;2;1;1; -1; -1;1;; -1;2;-1;5;30
202300011734;4;RUE REAUMUR;0;;1;1;0;1; -1; -1;1;; -1;2;-1;5;30
202300011756;4;RUE BEAUTREILLIS;0;;1;1;0;1; -1; -1;1;; -1;2;0;1;30
202300011756;4;RUE SAINT ANTOINE;0;;2;4;0;1; -1; -1;1;; -1;2;0;1;30
202300011760;3;7;0;;3;4;1;1; -1; -1;1;; -1;1;0;5;50
202300011761;3;127;0;;3;4;1;2; -1; -1;1;;7;2;3;1;50
202300011761;3;;-1;;2;2;-1;1; -1; -1;1;; -1;2;0;1;-1
202300011763;3;4;0;;3;4;0;1; -1; -1;1;; -1;1;9;1;50
202300011763;3;;0;;3;2;0;1; -1; -1;1;; -1;1;9;1;50
202300011766;4;CARRIERES (DES);0;;2;2;0;1;0;0;1;; -1;1;5;1;50
202300011766;4;RENNES (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202300011767;3;LENINE (AVENUE) NR 2 A 26;0;;2;4;1;1;0;1;1;; -1;2;0;5;30
202300011771;4;;0;;2;2;0;1;0;0;1;; -1;2;2;1;50
202300011772;4;;0;;1;1;1;1;0;0;1;; -1;2;0;5;30
202300011789;3;48;-1;;2;2;0;2;4;500;1;; -1;1;0;1;90
202300011841;4;DE L'OUEST (AVENUE);0;;2;2;0;1; -1; -1;3;; -1;1;0;1;50
202300011857;4;;0;;2;2;2;1; -1; -1;1;; -1;1;0;1;50
202300011867;3;CAMI SALIE;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300011867;3;;0;;2;2;0;1;31;90;1;; -1;1;0;1;70
202300011874;7;DUNKERQUE AVENUE DE;0;;2;1;0;1; -1; -1;1;; -1;1;0;5;50
202300011874;7;;-1;;1; -1;-1;1; -1; -1;1;; -1;1;0;1;30
202300011875;3;RUE DE NANCY;0;;1;1;0;1;2;655;2;; -1;1;2;1;50
202300011884;4;HEURTELOUP (BOULEVARD);0;;3;4;0;1; -1; -1;2;; -1;1;5;1;50
202300011884;4;POMPIDOU (AVENUE GEORGES);0;;3;4;0;4; -1; -1;1;; -1;1;5;1;50
202300011885;7;AUGE DE PIERRE (ROND POINT DE L');0;;1;1;0;1; -1; -1;2;; -1;1;0;1;50
202300011885;7;ROUTE DE ST MALO;0;;1;2;0;1;1;127;2;; -1;2;0;5;50
202300011915;4;RUE RIQUET;0;;1;0;1;1; -1; -1;1;; -1;2;0;5;30
202300011917;4;BOULEVARD NEY;0;;-1;2;0;1; -1; -1;1;; -1;2;0;1;30
202300011919;4;BOULEVARD BERTHIER;0;;1;3;1;1; -1; -1;1;; -1;1;0;5;50
202300011920;4;RUE DE L AQUEDUC;0;;1;1;3;1; -1; -1;1;; -1;1;0;6;30
202300011920;4;RUE LA FAYETTE;0;;2;3;3;1; -1; -1;1;; -1;1;0;6;30
202300011923;4;BOULEVARD DE SEBASTOPOL;0;;2;5;1;1; -1; -1;1;; -1;1;0;5;30
202300011923;4;RUE RAMBUTEAU;0;;-1;1;1;1; -1; -1;1;; -1;1;0;5;30
202300011925;4;SOUTERRAIN HENRI IV;0;;2;2;0;2; -1; -1;1;; -1;1;1;1;30
202300011948;3;124;-1;;2;2;0;4;11;440;1;;4;1;0;1;50
202300011981;4;CÔTE D'AMOUR (RTE DE LA) 364 AU 410 - 29;0;;3;2;1;1; -1; -1;1;; -1;1;0;1;50
202300011983;3;737;0;D;2;2;0;2;9;506;2;;7;1;0;1;80
202300011983;3;;-1;;2; -1;-1;4; -1; -1;1;; -1;1;0;1;-1
202300011989;3;BONNEVILLE (AVENUE DE);0;;2;2;1;1;0;1 103;3;; -1;1;0;6;50
202300012013;3;69;-1;;1;2;0;1;3;315;1;;8;1;5;1;50
202300012013;3;712;-1;;1;2;0;1; -1; -1;1;;8;1;5;8;-1
202300012014;4;SOIXANTE QUINZE (PASSAGE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300012026;4;;0;;2;2;0;1; -1; -1;3;; -1;1;0;1;80
202300012043;4;PROVENCE (AVENUE DE);0;;2;2;1;2;0;1;1;; -1;1;0;5;30
202300012044;3;1.8;0;D;2;2;2;1;0;200;1;;5,5;1;0;1;30
202300012045;3;140;-1;;2;2;0;1;1;685;1;;7;1;0;1;80
202300012074;3;D28;-1;;2;2;0;2; -1; -1;1;; -1;1;0;1;30
202300012078;4;BOULEVARD DE LA MADELEINE;0;;2;6;3;1; -1; -1;1;; -1;1;0;5;30
202300012078;4;RUE CAMBON;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300012088;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202300012088;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300012119;3;RAYMOND MARCHERON (RUE);0;;-1;2;0;2;0;0;1;; -1;1;0;1;50
202300012123;4;GENEBRET (RUE DE);0;;2;2;0;2; -1; -1;1;; -1;1;0;1;-1
202300012130;4;BEETHOVEN (ALLEE);0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202300012131;3;ROUGET DE L'ISLE;0;;2;4;1;1;0;0;1;; -1;1;9;1;30
202300012136;3;86;0;D;-1; -1;1;1; -1; -1;1;; -1;1;9;5;50
202300012136;3;;-1;;2; -1;-1;1;5;70;1;; -1;1;0;5;50
202300012160;3;215;-1;;2;2;0;1;60;200;1;;4;1;9;4;50
202300012176;7;CARNOT SADI RUE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012176;7;FAURE FELIX RUE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012196;3;D27;0;;2;2;0;1;3;382;2;;4;1;0;1;80
202300012196;3;D57;0;;2;2;0;1;0;300;3;;4;1;0;1;80
202300012204;4;;0;;1;1;2;1; -1; -1;1;; -1;1;0;1;30
202300012204;4;;0;;2;4;3;1; -1; -1;1;; -1;1;0;1;50
202300012210;3;D10;0;;2;2;0;1; -1; -1;1;;5,5;1;0;1;70
202300012212;4;BICHON PLACE;0;;1;2;3;1; -1; -1;1;; -1;1;0;1;30
202300012212;4;LIONNAISE;0;;-1;1;0;1; -1; -1;1;; -1;1;0;1;30
202300012213;4;ARSON (RUE);0;;1;3;3;1;0;0;1;; -1;1;0;1;50
202300012213;4;BONAPARTE (RUE);0;;1;2;0;1;1;0;1;; -1;1;0;1;50
202300012216;3;DAVID D'ANGERS;0;;1;1;0;1;6;21;1;;3,5;1;0;1;30
202300012216;3;GALLIENI AVENUE;0;;2;1;2;1;3;749;3;;3;1;0;1;30
202300012223;4;RUE AMPERE;0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300012233;3;675;0;D;2;2;0;2;21;750;1;;5;1;0;1;50
202300012242;4;;-1;;-1; -1;-1;1; -1; -1;1;; -1;1;0;1;-1
202300012242;4;RUE DE CONSTANTINE;0;;1;2;1;1; -1; -1;1;; -1;1;0;1;30
202300012248;4;MATHIEU (RUE LEON) DU N°1 A 49 ET DU N°2;0;;1;1;1;2;0;0;1;; -1;1;0;1;50
202300012249;4;SERGENT MAGINOT (AVENUE);0;;1;2;2;1; -1; -1;1;; -1;1;5;1;50
202300012249;4;VILLEBOIS MAREUIL (BD);0;;2;3;2;1; -1; -1;1;; -1;1;5;1;50
202300012255;4;;-1;;2; -1;0;1; -1; -1;1;; -1;1;0;1;-1
202300012255;4;;-1;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300012259;4;CROIX DE FIGUEROLLES (RUE DE LA);0;;2; -1;0;1; -1; -1;3;; -1;1;0;1;30
202300012259;4;FIGAIRASSE (RUE DE LA);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;30
202300012261;4;LASHERMES (RUE);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300012261;4;ROCHER (RUE CHARLES);0;;3;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012266;4;BD ALFRED DANEY;0;;3;4;3;1; -1; -1;1;; -1;1;0;1;50
202300012271;3;9;0;C;1;1;0;2;12;800;3;; -1;1;0;1;80
202300012279;3;618;-1;;1;2;0;1;91;695;2;; -1;1;0;1;50
202300012283;3;19;0;D;2;2;0;1;16;1 122;1;;6;1;0;1;30
202300012309;3;D1;2;;2;2;0;1;2;0;1;;5,5;1;0;1;80
202300012309;3;;-1;;2; -1;-1;1; -1; -1;1;; -1;1;0;1;-1
202300012316;4;;-1;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202300012320;3;;0;;2;1;0;1; -1; -1;2;; -1;1;5;1;50
202300012320;3;PRESIDENT AURIOL (AVENUE);0;;2;2;1;1;0;587;2;; -1;1;5;1;50
202300012342;4;RUE GUILLAUME BERTRAND;0;;1;1;2;1; -1; -1;1;; -1;1;0;1;30
202300012342;4;RUE SAINT MAUR;0;;1;1;2;1; -1; -1;1;; -1;1;0;1;30
202300012354;3;964;0;D;2;2;0;1; -1; -1;3;;5;1;0;1;50
202300012379;4;EGLISE ROUGE (RUE DE L );0;;2;4;1;1; -1; -1;1;; -1;1;9;5;50
202300012383;4;PLACE DE LA CONCORDE;0;;2;2;1;1; -1; -1;1;; -1;1;5;1;30
202300012383;4;QUAI DES TUILERIES;0;;1;2;1;1; -1; -1;1;; -1;1;5;1;30
202300012384;4;LALANDE (JOSEPH);0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300012384;4;PIA (TRAVERSE DE);0;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012400;4;COMBATTANTS D' INDOCHINE DES;0;;1;2;0;1;0;0;2;; -1;2;9;1;50
202300012404;4;RUE DE RIVOLI;0;;1;3;1;1; -1; -1;1;; -1;1;0;5;30
202300012404;4;RUE DU LOUVRE;0;;2;4;1;1; -1; -1;1;; -1;1;0;5;30
202300012417;3;130;0;;2;2;0;2; -1; -1;1;; -1;1;0;1;30
202300012477;4;FLEURY                              (R );0;;1;1;2;2; -1; -1;1;; -1;1;0;1;50
202300012477;4;REPUBLIQUE (DE LA)                  (R );0;;1;1;0;2; -1; -1;1;; -1;1;0;1;30
202300012478;4;DE GAULLE (RUE DU GENERAL);0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202300012485;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202300012485;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300012495;3;RD36;0;;2;2;0;4;0;4 398;2;;5,5;1;0;1;80
202300012498;4;ALL DE LA BOURBONNAIS;0;;1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300012498;4;RUE DE LA LONGUERAIE;0;;2;0;0;1; -1; -1;1;; -1;1;0;1;50
202300012510;4;FEUILLAT                            (R );0;;2;2;2;1; -1; -1;1;; -1;1;0;5;30
202300012517;3;86;0;D;2;1;0;1;29;301;3;;5,5;1;5;1;50
202300012517;3;;-1;;2; -1;-1;1;11;900;2;; -1;1;0;1;-1
202300012550;3;526;0;D;2;2;0;2;61;2;3;;5,5;1;0;3;80
202300012551;4;GARE (ROND POINT DE LA);0;;1;2;0;1;0;0;2;; -1;1;5;1;50
202300012551;4;NARCISSES (RUE DES);0;;2;2;0;1;0;0;3;; -1;1;0;1;50
202300012562;4;CAVELL (RUE EDITH);0;;2;2;0;2; -1; -1;1;; -1;1;5;1;50
202300012562;4;;0;;1;2;0;1; -1; -1;1;; -1;1;5;1;50
202300012568;4;LOUIS BLANC (QUAI);0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202300012570;4;;-1;;2;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012580;4;;-1;;-1; -1;1;1; -1; -1;1;; -1;1;0;5;30
202300012580;4;RUE DE GUEBRIANT;0;;1; -1;1;1; -1; -1;1;; -1;1;0;5;30
202300012592;4;ANVERS (BOULEVARD D );0;;2;2;1;1; -1; -1;1;; -1;1;0;5;50
202300012592;4;YSER (RUE DE L );0;;2;2;0;1; -1; -1;1;; -1;1;0;5;50
202300012597;4;FAVENTINES ROND POINT;0;;-1;2;0;1; -1; -1;1;; -1;1;0;1;50
202300012597;4;JAURES RUE JEAN;0;;-1;1;0;1; -1; -1;1;; -1;1;0;1;50
202300012613;7;;0;;2;2;2;1; -1; -1;1;;5,5;1;0;1;50
202300012621;4;;0;;2;2;0;2; -1; -1;1;; -1;1;0;1;50
202300012667;4;BRIAND (PLACE ARISTIDE);0;;-1;1;1;1;0;0;1;; -1;1;0;1;30
202300012667;4;LUNDY (BOULEVARD);0;;-1;3;0;1;0;0;1;; -1;1;0;1;30
202300012672;4;QUAI BRANLY;0;;2;2;1;1; -1; -1;1;; -1;1;0;5;30
202300012677;4;RUE DE LA COUTELLERIE;0;;1;3;3;1; -1; -1;1;; -1;1;0;5;30
202300012677;4;RUE DE RIVOLI;0;;2;5;1;1; -1; -1;1;; -1;1;0;5;30
202300012686;4;VERDUN (RUE DE);0;;2;1;0;2; -1; -1;1;; -1;1;0;1;50
202300012687;4;EUROPE (PONT DE L'EUROPE);0;;2;1;1;1; -1; -1;1;; -1;1;2;5;50
202300012705;4;JEANNE D'ARC (BOULEVARD);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202300012705;4;TROIS TERRITOIRES (RUE DES);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202300012708;4;RUE CHATEAUBRIAND;0;;1;1;2;1; -1; -1;1;; -1;1;0;1;30
202300012709;4;RUE DES PYRENEES;0;;2;2;0;1; -1; -1;1;; -1;2;0;1;30
202300012736;4;;-1;;-1; -1;0;1; -1; -1;1;; -1;2;0;1;30
202300012736;4;RUE BOILEAU;0;;1;1;0;1; -1; -1;1;; -1;2;0;1;30
202300012753;4;12;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202300012753;4;347;0;;2;2;0;1;0;0;1;; -1;2;6;1;50
