Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp;age
202300003077;203 843 966;155 675 164;B01;1;1;4;1;1943.0;0;8;-1;-1;0;0;-1;79.0
202300003083;203 843 954;155 675 155;A01;1;1;4;1;1989.0;0;8;-1;-1;0;0;-1;33.0
202300003083;203 843 956;155 675 156;B01;1;1;1;1;1985.0;0;8;-1;-1;0;0;-1;37.0
202300003095;203 843 931;155 675 134;B01;1;1;1;1;2003.0;0;8;-1;-1;0;0;-1;19.0
202300003095;203 843 933;155 675 136;A01;1;1;4;2;1992.0;0;8;-1;-1;0;0;-1;30.0
202300003097;203 843 927;155 675 130;A01;1;1;4;1;1955.0;0;0;-1;-1;0;0;-1;67.0
202300003104;203 843 912;155 675 117;A01;1;1;2;2;1987.0;5;0;-1;-1;0;0;-1;35.0
202300003110;203 843 901;155 675 106;A01;1;1;4;1;1971.0;0;8;-1;-1;0;0;-1;51.0
202300003116;203 843 890;155 675 095;B01;1;1;1;1;1992.0;0;8;-1;-1;0;0;-1;30.0
202300003116;203 843 892;155 675 097;A01;1;1;4;2;1990.0;0;8;-1;-1;0;0;-1;32.0
202300003124;203 843 869;155 675 079;A01;1;1;1;2;1999.0;0;8;-1;-1;0;0;-1;23.0
202300003124;203 843 872;155 675 080;C01;1;1;4;1;2002.0;0;8;-1;-1;0;0;-1;20.0
202300003126;203 843 862;155 675 073;A01;1;1;1;2;1965.0;0;8;-1;-1;0;0;-1;57.0
202300003126;203 843 864;155 675 075;B01;1;1;4;1;1990.0;0;8;-1;-1;0;0;-1;32.0
202300003129;203 843 851;155 675 065;A01;1;1;2;1;1969.0;5;2;-1;-1;0;0;-1;53.0
202300003206;203 843 682;155 674 932;B01;1;1;4;1;2000.0;0;8;-1;-1;-1; -1;-1;22.0
202300003206;203 843 684;155 674 934;A01;1;1;1;1;1977.0;0;1;-1;-1;-1; -1;-1;45.0
202300003216;203 843 656;155 674 914;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003216;203 843 659;155 674 915;B01;1;1;4;1;1962.0;0;8;8;-1;-1; -1;-1;60.0
202300003218;203 843 652;155 674 911;A01;1;1;3;1;1986.0;5;8;0;-1;-1; -1;-1;36.0
202300003218;203 843 653;155 674 912;B01;1;1;1;2;2003.0;5;1;0;-1;-1; -1;-1;19.0
202300003250;203 843 574;155 674 852;B01;1;1;4;1;1960.0;5;8;0;-1;-1; -1;-1;62.0
202300003250;203 843 576;155 674 854;A01;1;1;1;2;1972.0;5;1;0;-1;-1; -1;-1;50.0
202300003261;203 843 549;155 674 832;B01;1;1;3;1;1950.0;9;8;-1;-1;-1; -1;-1;72.0
202300003261;203 843 551;155 674 834;A01;1;1;1;1;;0;8;-1;-1;0;0;-1;
202300003271;203 843 523;155 674 811;A01;1;1;3;1;1960.0;0;8;0;-1;-1; -1;-1;62.0
202300003271;203 843 525;155 674 813;B01;1;1;1;1;1999.0;9;2;7;-1;-1; -1;-1;23.0
202300003274;203 843 517;155 674 806;A01;1;1;1;1;1974.0;1;2;0;-1;-1; -1;-1;48.0
202300003274;203 843 519;155 674 806;A01;10;3;4;2;2002.0;9;0;-1;-1;4;3;1;20.0
202300003286;203 843 482;155 674 782;Z01;1;1;1;1;1999.0;5;8;-1;-1;-1; -1;-1;23.0
202300003286;203 843 484;155 674 783;A01;1;1;4;1;1982.0;1;8;0;-1;-1; -1;-1;40.0
202300003296;203 843 458;155 674 764;B01;1;1;3;1;1968.0;1;8;0;-1;0;0;-1;54.0
202300003296;203 843 460;155 674 766;A01;2;2;1;2;2000.0;1;1;0;-1;0;0;-1;22.0
202300003296;203 843 461;155 674 766;A01;1;1;1;2;2003.0;1;1;0;-1;0;0;-1;19.0
202300003298;203 843 454;155 674 761;A01;1;1;4;1;1975.0;1;8;0;-1;0;0;1;47.0
202300003298;203 843 455;155 674 762;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003302;203 843 441;155 674 750;A01;1;1;1;1;1960.0;4;1;0;-1;-1; -1;-1;62.0
202300003302;203 843 442;155 674 751;B01;1;1;4;1;1984.0;0;8;0;-1;-1; -1;-1;38.0
202300003315;203 843 412;155 674 725;P01;1;1;3;1;1978.0;0;0;-1;-1;0;0;-1;44.0
202300003315;203 843 415;155 674 728;A01;1;1;1;1;1979.0;0;1;0;-1;-1; -1;-1;43.0
202300003319;203 843 405;155 674 718;B01;1;1;4;1;1977.0;5;8;0;-1;-1; -1;-1;45.0
202300003319;203 843 407;155 674 720;A01;1;1;1;1;1966.0;5;1;4;-1;-1; -1;-1;56.0
202300003336;203 843 367;155 674 687;A01;1;1;1;1;1978.0;0;8;0;-1;-1; -1;-1;44.0
202300003336;203 843 370;155 674 689;B01;1;1;4;1;1988.0;9;8;0;-1;-1; -1;-1;34.0
202300003358;203 843 321;155 674 648;Z01;1;1;1;-1;;-1;8;8;8;-1; -1;-1;
202300003358;203 843 325;155 674 651;A01;1;1;4;2;1987.0;0;8;0;-1;-1; -1;-1;35.0
202300003374;203 843 275;155 674 618;A01;1;1;3;2;1952.0;5;0;-1;-1;0;0;-1;70.0
202300003379;203 843 264;155 674 611;A01;1;1;3;1;1956.0;5;2;9;-1;0;0;-1;66.0
202300003382;203 843 258;155 674 606;A01;1;1;1;1;1950.0;5;1;-1;-1;0;0;-1;72.0
202300003382;203 843 259;155 674 607;B01;1;1;4;1;1951.0;5;0;-1;-1;0;0;-1;71.0
202300003392;203 843 233;155 674 585;B01;1;1;3;1;1940.0;5;0;-1;-1;0;0;-1;82.0
202300003392;203 843 238;155 674 589;A01;1;1;1;1;1949.0;5;1;-1;-1;0;0;-1;73.0
202300003406;203 843 204;155 674 559;A01;1;1;4;1;1974.0;5;8;0;-1;-1; -1;-1;48.0
202300003406;203 843 205;155 674 560;B01;1;1;1;2;1993.0;1;1;0;-1;-1; -1;-1;29.0
202300003421;203 843 167;155 674 528;A01;1;1;1;1;1965.0;1;0;-1;-1;0;0;-1;57.0
202300003421;203 843 169;155 674 530;B01;1;1;2;1;1952.0;5;2;-1;-1;0;0;-1;70.0
202300003434;203 843 131;155 674 502;B01;1;1;3;1;1980.0;5;2;-1;-1;0;0;-1;42.0
202300003434;203 843 132;155 674 503;A01;1;1;1;1;1998.0;5;1;-1;-1;0;0;-1;24.0
202300003445;203 843 111;155 674 485;A01;1;1;1;1;1936.0;5;1;8;-1;-1; -1;-1;86.0
202300003445;203 843 112;155 674 486;B01;1;1;3;1;1944.0;5;2;6;-1;-1; -1;-1;78.0
202300003446;203 843 109;155 674 483;B01;1;1;4;1;2003.0;5;8;0;-1;-1; -1;-1;19.0
202300003446;203 843 110;155 674 484;A01;1;1;1;2;1999.0;1;1;0;-1;-1; -1;-1;23.0
202300003462;203 843 069;155 674 454;B01;1;1;4;1;1970.0;5;8;0;-1;-1; -1;-1;52.0
202300003462;203 843 071;155 674 456;A01;1;1;1;1;1983.0;1;1;0;-1;-1; -1;-1;39.0
202300003479;203 843 034;155 674 423;A01;1;1;1;1;1936.0;9;1;0;-1;-1; -1;-1;86.0
202300003479;203 843 037;155 674 425;B01;1;1;4;1;1984.0;5;8;0;-1;-1; -1;-1;38.0
202300003482;203 843 030;155 674 419;A01;1;1;3;1;1963.0;0;2;0;-1;-1; -1;-1;59.0
202300003492;203 843 007;155 674 400;B01;1;1;1;2;2004.0;0;1;-1;-1;-1; -1;-1;18.0
202300003492;203 843 009;155 674 402;A01;1;1;4;1;1978.0;0;8;-1;-1;-1; -1;-1;44.0
202300003513;203 842 951;155 674 360;A01;1;1;1;1;1994.0;1;8;0;-1;-1; -1;-1;28.0
202300003513;203 842 953;155 674 362;B01;1;1;2;1;1948.0;3;0;0;-1;-1; -1;-1;74.0
202300003518;203 842 939;155 674 350;B01;1;1;4;1;1989.0;1;2;0;-1;-1; -1;-1;33.0
202300003518;203 842 941;155 674 352;Z01;1;1;1;1;;-1;2;-1;-1;0;0;-1;
202300003525;203 842 921;155 674 339;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003525;203 842 922;155 674 340;A01;1;1;3;1;1989.0;0;0;-1;-1;0;0;-1;33.0
202300003543;203 842 883;155 674 307;A01;1;1;1;1;1996.0;0;1;0;-1;-1; -1;-1;26.0
202300003543;203 842 884;155 674 308;B01;1;1;4;1;1960.0;0;8;0;-1;-1; -1;-1;62.0
202300003573;203 842 811;155 674 259;B01;1;1;4;1;1997.0;9;8;0;-1;-1; -1;-1;25.0
202300003573;203 842 815;155 674 260;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003575;203 842 809;155 674 256;B01;1;1;1;1;;9;8;0;-1;-1; -1;-1;
202300003575;203 842 810;155 674 257;A01;1;1;4;1;2005.0;1;8;0;-1;-1; -1;-1;17.0
202300003576;203 842 806;155 674 253;Z01;1;1;1;-1;;9;-1;-1;-1;-1; -1;-1;
202300003576;203 842 807;155 674 254;B01;1;1;4;2;1998.0;5;8;0;-1;-1; -1;-1;24.0
202300003577;203 842 805;155 674 252;B01;1;1;4;1;1987.0;4;2;8;-1;-1; -1;-1;35.0
202300003577;203 842 808;155 674 255;A01;1;1;1;1;1980.0;9;8;0;-1;-1; -1;-1;42.0
202300003579;203 842 801;155 674 249;A01;1;1;1;1;1997.0;5;2;0;-1;-1; -1;-1;25.0
202300003579;203 842 802;155 674 249;A01;10;3;4;1;1950.0;5;0;-1;-1;2;3;1;72.0
202300003580;203 842 799;155 674 247;A01;1;1;1;1;1995.0;9;1;8;-1;-1; -1;-1;27.0
202300003580;203 842 800;155 674 248;B01;1;1;4;1;1961.0;5;8;0;-1;-1; -1;-1;61.0
202300003583;203 842 793;155 674 242;A01;1;1;4;1;2004.0;4;2;6;-1;-1; -1;-1;18.0
202300003583;203 842 795;155 674 244;B01;1;1;4;2;2003.0;1;8;0;-1;-1; -1;-1;19.0
202300003585;203 842 789;155 674 239;A01;1;1;1;1;1967.0;5;8;0;-1;-1; -1;-1;55.0
202300003585;203 842 791;155 674 239;A01;10;3;4;2;1968.0;4;0;-1;-1;2;3;1;54.0
202300003590;203 842 778;155 674 230;A01;1;1;4;2;1999.0;1;8;0;-1;-1; -1;-1;23.0
202300003651;203 842 608;155 674 124;A01;1;1;1;1;1975.0;0;1;-1;-1;0;0;-1;47.0
202300003651;203 842 611;155 674 127;B01;1;1;4;1;1987.0;1;0;-1;-1;0;0;-1;35.0
202300003655;203 842 593;155 674 117;B01;1;1;3;1;1962.0;0;8;0;-1;4;3;1;60.0
202300003655;203 842 595;155 674 118;A01;1;1;1;2;1999.0;5;1;8;-1;4;3;1;23.0
202300003665;203 842 571;155 674 102;A01;1;1;1;2;1999.0;1;1;-1;-1;0;0;-1;23.0
202300003665;203 842 573;155 674 104;B01;1;1;4;2;1999.0;4;2;6;-1;0;0;-1;23.0
202300003668;203 842 565;155 674 097;A01;1;1;1;1;1993.0;0;1;0;-1;-1; -1;-1;29.0
202300003668;203 842 569;155 674 100;B01;1;1;4;1;2001.0;0;8;0;-1;-1; -1;-1;21.0
202300003674;203 842 546;155 674 086;A01;1;1;4;1;1959.0;5;2;6;-1;0;0;-1;63.0
202300003674;203 842 548;155 674 088;B01;1;1;1;1;1980.0;5;1;-1;-1;0;0;-1;42.0
202300003675;203 842 543;155 674 083;A01;1;1;1;1;1947.0;5;1;8;-1;-1; -1;-1;75.0
202300003675;203 842 545;155 674 085;B01;1;1;3;2;1973.0;1;2;8;-1;-1; -1;-1;49.0
202300003690;203 842 509;155 674 057;B01;1;1;3;1;1970.0;5;0;-1;-1;0;0;-1;52.0
202300003690;203 842 510;155 674 058;A01;1;1;1;1;1948.0;5;1;-1;-1;0;0;-1;74.0
202300003697;203 842 495;155 674 044;A01;1;1;1;2;1978.0;4;1;-1;-1;0;0;-1;44.0
202300003697;203 842 497;155 674 046;B01;1;1;4;1;2013.0;5;0;-1;-1;0;0;-1;9.0
202300003739;203 842 382;155 673 955;A01;1;1;1;2;1972.0;1;1;0;-1;-1; -1;-1;50.0
202300003739;203 842 384;155 673 957;B01;1;1;4;1;1961.0;5;2;6;-1;-1; -1;-1;61.0
202300003753;203 842 354;155 673 927;A01;1;1;1;2;1950.0;9;1;-1;-1;0;0;-1;72.0
202300003753;203 842 357;155 673 930;B01;1;1;3;1;1951.0;0;2;-1;-1;0;0;-1;71.0
202300003761;203 842 331;155 673 908;A01;1;1;1;2;1978.0;0;0;-1;-1;0;0;-1;44.0
202300003761;203 842 339;155 673 916;B01;1;1;3;1;1953.0;5;2;-1;-1;0;0;-1;69.0
202300003765;203 842 322;155 673 903;B01;1;1;1;2;1979.0;1;1;8;-1;-1; -1;-1;43.0
202300003765;203 842 325;155 673 905;A01;1;1;3;1;1989.0;5;8;0;-1;-1; -1;-1;33.0
202300003783;203 842 280;155 673 873;A01;1;1;1;2;1977.0;3;1;0;-1;-1; -1;-1;45.0
202300003783;203 842 284;155 673 876;B01;1;1;4;2;1999.0;5;8;0;-1;-1; -1;-1;23.0
202300003787;203 842 271;155 673 866;A01;1;1;1;1;1979.0;4;1;0;-1;0;0;-1;43.0
202300003787;203 842 272;155 673 868;B01;1;1;4;1;1956.0;0;8;0;-1;0;0;-1;66.0
202300003788;203 842 270;155 673 865;A01;1;1;4;1;1998.0;9;2;8;-1;-1; -1;-1;24.0
202300003788;203 842 274;155 673 869;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003789;203 842 265;155 673 863;A01;1;1;4;2;1994.0;5;8;0;-1;-1; -1;-1;28.0
202300003799;203 842 235;155 673 841;B01;1;1;4;1;2004.0;5;8;0;-1;-1; -1;-1;18.0
202300003799;203 842 239;155 673 844;A01;1;1;1;1;1945.0;5;1;0;-1;-1; -1;-1;77.0
202300003800;203 842 231;155 673 839;A01;1;1;1;1;1990.0;1;2;0;-1;-1; -1;-1;32.0
202300003800;203 842 232;155 673 839;A01;10;3;4;2;1970.0;5;0;-1;-1;4;3;1;52.0
202300003803;203 842 226;155 673 834;A01;1;1;4;2;1996.0;1;8;0;-1;0;0;-1;26.0
202300003803;203 842 227;155 673 835;Z01;1;1;1;-1;;-1;-1;-1;-1;0;0;-1;
202300003809;203 842 213;155 673 823;A01;1;1;1;2;1946.0;0;1;0;-1;-1; -1;-1;76.0
202300003809;203 842 214;155 673 824;B01;1;1;4;1;1998.0;1;8;0;-1;-1; -1;-1;24.0
202300003814;203 842 204;155 673 816;A01;1;1;4;1;2003.0;5;8;0;-1;-1; -1;-1;19.0
202300003816;203 842 201;155 673 813;A01;1;1;4;1;2000.0;9;8;0;-1;-1; -1;-1;22.0
202300003821;203 842 190;155 673 804;A01;1;1;1;1;1992.0;0;1;0;-1;-1; -1;-1;30.0
202300003821;203 842 192;155 673 806;B01;1;1;3;1;1992.0;9;8;0;-1;-1; -1;-1;30.0
202300003842;203 842 142;155 673 762;B01;1;1;4;1;1975.0;1;8;0;-1;-1; -1;-1;47.0
202300003842;203 842 143;155 673 763;A01;1;1;1;1;1967.0;1;1;0;-1;-1; -1;-1;55.0
202300003846;203 842 137;155 673 757;A01;1;1;4;1;1979.0;1;8;0;-1;-1; -1;-1;43.0
202300003883;203 842 054;155 673 692;B01;1;1;4;1;1977.0;9;2;6;-1;-1; -1;-1;45.0
202300003883;203 842 055;155 673 693;A01;1;1;4;1;1992.0;9;8;0;-1;-1; -1;-1;30.0
202300003884;203 842 052;155 673 690;A01;1;1;1;1;1995.0;9;8;0;-1;-1; -1;-1;27.0
202300003884;203 842 053;155 673 691;B01;1;1;4;1;1986.0;9;8;0;-1;-1; -1;-1;36.0
202300003888;203 842 040;155 673 682;A01;1;1;4;1;1985.0;5;8;0;-1;-1; -1;-1;37.0
202300003888;203 842 041;155 673 683;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003890;203 842 036;155 673 678;B01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300003890;203 842 037;155 673 679;A01;1;1;4;1;1987.0;0;8;0;-1;-1; -1;-1;35.0
202300003893;203 842 030;155 673 672;B01;1;1;4;1;1996.0;1;8;0;-1;-1; -1;-1;26.0
202300003893;203 842 031;155 673 673;A01;1;1;1;2;1970.0;5;1;0;-1;-1; -1;-1;52.0
202300003894;203 842 028;155 673 670;A01;1;1;1;1;2000.0;1;2;6;-1;-1; -1;-1;22.0
202300003894;203 842 029;155 673 671;B01;1;1;3;1;1957.0;5;2;0;-1;-1; -1;-1;65.0
202300003901;203 842 012;155 673 657;B01;1;1;4;1;2014.0;5;2;-1;-1;0;0;-1;8.0
202300003901;203 842 013;155 673 658;A01;1;1;1;1;1989.0;1;1;-1;-1;0;0;-1;33.0
202300003905;203 842 004;155 673 650;A01;1;1;3;1;1972.0;5;0;-1;-1;0;0;-1;50.0
202300003905;203 842 005;155 673 651;B01;1;1;1;1;1993.0;4;0;-1;-1;0;0;-1;29.0
202300003908;203 841 998;155 673 645;A01;1;1;1;1;1977.0;1;1;-1;-1;0;0;-1;45.0
202300003908;203 841 999;155 673 646;B01;1;1;4;1;2010.0;5;0;-1;-1;0;0;-1;12.0
202300003921;203 841 973;155 673 626;A01;1;1;1;2;1957.0;5;1;-1;-1;0;0;-1;65.0
202300003921;203 841 975;155 673 628;B01;1;1;4;1;1956.0;5;2;-1;-1;0;0;-1;66.0
202300003923;203 841 968;155 673 622;A01;1;1;3;1;1956.0;5;2;6;-1;0;0;-1;66.0
202300003927;203 841 961;155 673 617;A01;1;1;3;1;1969.0;5;2;6;-1;0;0;-1;53.0
202300003948;203 841 912;155 673 583;A01;1;1;3;1;1956.0;5;2;-1;-1;0;0;-1;66.0
202300003986;203 841 813;155 673 509;A01;1;1;1;1;1938.0;3;1;-1;-1;0;0;-1;84.0
202300003986;203 841 815;155 673 511;B01;1;1;3;1;1952.0;5;2;6;9;0;0;-1;70.0
202300004035;203 841 676;155 673 413;A01;1;1;1;-1;;0;1;-1;-1;-1; -1;-1;
202300004035;203 841 677;155 673 415;B01;1;1;4;1;2003.0;4;2;8;-1;-1; -1;-1;19.0
202300004069;203 841 606;155 673 357;A01;1;1;1;1;1966.0;5;1;0;-1;-1; -1;-1;56.0
202300004069;203 841 609;155 673 360;B01;1;1;4;1;1967.0;5;2;0;-1;-1; -1;-1;55.0
202300004102;203 841 530;155 673 303;A01;1;1;1;1;1933.0;5;1;-1;-1;0;0;-1;89.0
202300004102;203 841 532;155 673 306;B01;1;1;3;1;1994.0;5;2;-1;-1;0;0;-1;28.0
202300004104;203 841 529;155 673 301;A01;1;1;1;2;1969.0;1;1;-1;-1;0;0;-1;53.0
202300004104;203 841 534;155 673 304;B01;1;1;4;1;1988.0;1;0;-1;-1;0;0;-1;34.0
202300004120;203 841 491;155 673 278;B01;1;1;3;1;1999.0;5;0;-1;-1;0;0;-1;23.0
202300004120;203 841 493;155 673 280;A01;1;1;1;1;1966.0;3;1;-1;-1;0;0;-1;56.0
202300004129;203 841 475;155 673 266;B01;1;1;4;1;1994.0;0;8;0;-1;-1; -1;-1;28.0
202300004129;203 841 477;155 673 267;A01;1;1;1;1;1986.0;4;8;0;-1;-1; -1;-1;36.0
202300004133;203 841 468;155 673 260;B01;1;1;4;1;1953.0;5;8;0;-1;-1; -1;-1;69.0
202300004133;203 841 471;155 673 263;A01;1;1;1;1;1953.0;0;1;8;-1;-1; -1;-1;69.0
202300004177;203 841 344;155 673 175;B01;1;1;4;2;1978.0;0;2;0;-1;-1; -1;-1;44.0
202300004177;203 841 345;155 673 176;A01;1;1;1;1;2003.0;5;1;8;-1;-1; -1;-1;19.0
202300004183;203 841 330;155 673 165;A01;1;1;1;1;1949.0;5;1;-1;-1;0;0;-1;73.0
202300004183;203 841 333;155 673 166;B01;1;1;4;2;1943.0;5;0;-1;-1;0;0;-1;79.0
202300004200;203 841 296;155 673 141;B01;1;1;3;1;1953.0;0;8;8;-1;0;0;-1;69.0
202300004200;203 841 298;155 673 142;A01;1;1;1;2;1978.0;0;1;8;-1;0;0;-1;44.0
202300004210;203 841 274;155 673 124;B01;1;1;1;2;1965.0;5;1;8;-1;-1; -1;-1;57.0
202300004210;203 841 276;155 673 125;A01;1;1;4;1;1968.0;5;2;8;-1;-1; -1;-1;54.0
202300004234;203 841 213;155 673 080;A01;1;1;1;1;1960.0;1;1;8;-1;-1; -1;-1;62.0
202300004234;203 841 214;155 673 081;B01;1;1;4;1;2005.0;1;8;0;-1;-1; -1;-1;17.0
202300004242;203 841 188;155 673 065;A01;4;2;1;1;2002.0;9;1;0;-1;-1; -1;-1;20.0
202300004242;203 841 190;155 673 065;A01;3;2;1;1;2003.0;9;1;0;-1;-1; -1;-1;19.0
202300004242;203 841 191;155 673 065;A01;2;2;1;1;2002.0;9;1;8;-1;-1; -1;-1;20.0
202300004242;203 841 192;155 673 065;A01;1;1;1;1;2002.0;9;1;8;-1;-1; -1;-1;20.0
202300004242;203 841 194;155 673 068;B01;1;1;4;2;1972.0;0;2;0;-1;-1; -1;-1;50.0
202300004248;203 841 171;155 673 056;B01;1;1;1;2;1949.0;0;1;0;-1;-1; -1;-1;73.0
202300004248;203 841 174;155 673 058;A01;1;1;4;1;2001.0;4;8;-1;-1;-1; -1;-1;21.0
202300004251;203 841 167;155 673 052;B01;1;1;1;1;2008.0;0;0;-1;-1;-1; -1;-1;14.0
202300004251;203 841 169;155 673 054;A01;1;1;3;1;1987.0;5;1;-1;-1;-1; -1;-1;35.0
202300004260;203 841 138;155 673 037;A01;1;1;3;1;1992.0;9;8;0;-1;-1; -1;-1;30.0
202300004260;203 841 144;155 673 041;B01;1;1;1;2;1957.0;9;1;8;-1;-1; -1;-1;65.0
202300004270;203 841 117;155 673 017;A01;1;1;1;2;1989.0;1;1;0;-1;-1; -1;-1;33.0
202300004270;203 841 119;155 673 019;B01;1;1;4;1;1989.0;9;8;0;-1;-1; -1;-1;33.0
202300004277;203 841 100;155 673 004;A01;1;1;1;1;1998.0;5;1;0;-1;-1; -1;-1;24.0
202300004277;203 841 102;155 673 005;B01;1;1;4;1;1995.0;1;2;0;-1;-1; -1;-1;27.0
202300004280;203 841 091;155 673 000;A01;1;1;1;2;1985.0;1;1;0;-1;-1; -1;-1;37.0
202300004280;203 841 094;155 673 002;B01;1;1;4;2;1980.0;0;0;-1;-1;-1; -1;-1;42.0
202300004285;203 841 081;155 672 992;Z01;10;3;4;2;1953.0;5;0;-1;-1;8;1;1;69.0
202300004285;203 841 084;155 672 992;Z01;1;1;1;1;;9;0;0;-1;-1; -1;-1;
202300004294;203 841 061;155 672 976;B01;1;1;4;1;1983.0;1;2;8;-1;-1; -1;-1;39.0
202300004294;203 841 063;155 672 978;A01;1;1;4;1;1989.0;9;8;0;-1;-1; -1;-1;33.0
202300004298;203 841 051;155 672 969;B01;1;1;1;1;1977.0;4;1;0;-1;0;0;-1;45.0
202300004298;203 841 057;155 672 973;A01;1;1;3;1;1991.0;0;2;6;-1;0;0;-1;31.0
202300004300;203 841 043;155 672 963;A01;1;1;1;2;1978.0;1;2;8;-1;-1; -1;-1;44.0
202300004300;203 841 046;155 672 965;B01;1;1;4;1;2018.0;2;8;8;8;-1; -1;-1;4.0
202300004302;203 841 042;155 672 962;B01;1;1;4;1;1939.0;0;0;0;-1;0;0;-1;83.0
202300004302;203 841 044;155 672 964;A01;1;1;1;2;2003.0;2;8;0;-1;0;0;-1;19.0
202300004322;203 840 985;155 672 926;A01;1;1;1;2;1981.0;4;1;-1;-1;-1; -1;-1;41.0
202300004322;203 840 990;155 672 930;B01;1;1;4;1;1991.0;1;2;-1;-1;-1; -1;-1;31.0
202300004327;203 840 971;155 672 915;A01;1;1;1;1;1943.0;5;1;0;-1;-1; -1;-1;79.0
202300004327;203 840 974;155 672 918;B01;1;1;3;1;2002.0;5;0;0;-1;-1; -1;-1;20.0
202300004328;203 840 972;155 672 916;B01;1;1;4;1;1960.0;1;8;0;-1;-1; -1;-1;62.0
202300004328;203 840 973;155 672 917;A01;1;1;1;1;1980.0;1;1;0;-1;-1; -1;-1;42.0
202300004330;203 840 967;155 672 911;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1;
202300004330;203 840 969;155 672 913;A01;1;1;4;1;2001.0;4;2;0;-1;-1; -1;-1;21.0
202300004352;203 840 919;155 672 874;A01;1;1;1;2;1986.0;9;1;0;-1;0;0;-1;36.0
202300004352;203 840 922;155 672 876;B01;1;1;3;2;1957.0;5;2;4;-1;0;0;-1;65.0
202300004358;203 840 905;155 672 861;A01;1;1;1;2;2002.0;0;1;8;-1;-1; -1;-1;20.0
202300004358;203 840 906;155 672 863;B01;1;1;4;1;1965.0;0;2;0;-1;-1; -1;-1;57.0
202300004362;203 840 894;155 672 854;A01;1;1;1;1;1969.0;0;1;8;-1;-1; -1;-1;53.0
202300004362;203 840 898;155 672 857;B01;1;1;3;2;1953.0;5;2;0;-1;-1; -1;-1;69.0
202300004364;203 840 892;155 672 853;A01;2;2;3;1;1999.0;9;2;8;-1;-1; -1;-1;23.0
202300004364;203 840 895;155 672 853;A01;1;1;3;1;1999.0;0;2;6;-1;-1; -1;-1;23.0
202300004364;203 840 897;155 672 856;B01;1;1;3;1;1987.0;9;2;8;-1;-1; -1;-1;35.0
202300004386;203 840 826;155 672 810;A01;1;1;4;1;1962.0;1;2;-1;-1;-1; -1;-1;60.0
202300004386;203 840 829;155 672 813;B01;1;1;1;2;1994.0;9;2;6;-1;-1; -1;-1;28.0
202300004395;203 840 810;155 672 796;A01;1;1;3;1;1955.0;9;2;6;-1;-1; -1;-1;67.0
202300004399;203 840 799;155 672 788;A01;1;1;1;2;1990.0;5;1;0;-1;-1; -1;-1;32.0
202300004399;203 840 804;155 672 791;B01;1;1;4;1;1977.0;9;2;8;-1;-1; -1;-1;45.0
202300004401;203 840 794;155 672 784;A01;1;1;1;2;1939.0;5;1;0;-1;-1; -1;-1;83.0
202300004401;203 840 797;155 672 787;B01;1;1;4;2;1976.0;5;2;6;-1;-1; -1;-1;46.0
202300004415;203 840 770;155 672 764;A01;1;1;4;1;1966.0;5;2;8;-1;-1; -1;-1;56.0
202300004424;203 840 748;155 672 748;A01;1;1;4;1;1965.0;1;2;-1;-1;-1; -1;-1;57.0
202300004439;203 840 714;155 672 721;B01;1;1;4;1;2008.0;2;0;0;-1;0;0;-1;14.0
202300004439;203 840 718;155 672 724;A01;1;1;1;1;1990.0;1;1;0;-1;0;0;-1;32.0
202300004452;203 840 675;155 672 691;A01;1;1;3;2;1996.0;5;2;-1;-1;0;0;-1;26.0
202300004460;203 840 655;155 672 674;A01;1;1;3;1;1954.0;5;0;-1;-1;0;0;-1;68.0
202300004460;203 840 659;155 672 677;B01;1;1;1;2;1955.0;5;1;-1;-1;0;0;-1;67.0
202300004518;203 840 500;155 672 561;B01;1;1;1;1;1964.0;5;1;-1;-1;0;0;-1;58.0
202300004518;203 840 502;155 672 563;A01;1;1;3;1;2008.0;5;0;-1;-1;0;0;-1;14.0
202300004522;203 840 485;155 672 550;B01;1;1;4;1;2007.0;5;2;-1;-1;0;0;-1;15.0
202300004522;203 840 490;155 672 554;A01;1;1;1;1;1970.0;5;1;-1;-1;0;0;-1;52.0
202300004534;203 840 465;155 672 532;A01;1;1;1;2;1999.0;0;1;-1;-1;-1; -1;-1;23.0
202300004534;203 840 469;155 672 536;B01;1;1;4;1;1977.0;0;8;-1;-1;-1; -1;-1;45.0
202300004535;203 840 462;155 672 530;A01;1;1;1;1;1994.0;0;8;-1;-1;0;0;-1;28.0
202300004535;203 840 463;155 672 530;A01;10;3;4;2;1956.0;0;8;-1;-1;2;B;1;66.0
202300004537;203 840 455;155 672 527;A01;1;1;1;1;1995.0;5;1;-1;-1;0;0;-1;27.0
